Generación,Mejor Fitness,Promedio Fitness,Diversidad,Convergencia,CPU,Memoria,Tiempo,OS,Arquitectura,Versión OS
62,11261.149199,8522.319403,0.83,0.17,276,1240.24,Mac OS X,aarch64,15.2
63,11261.149199,8498.686908,0.81,0.19,359,1259.45,Mac OS X,aarch64,15.2
64,9401.726213,8526.685614,0.78,0.22,380,1278.62,Mac OS X,aarch64,15.2
65,9401.726213,8548.084639,0.80,0.20,300,1295.95,Mac OS X,aarch64,15.2
66,9401.726213,8490.548919,0.81,0.19,328,1315.85,Mac OS X,aarch64,15.2
67,9401.726213,8531.209760,0.81,0.19,325,1335.25,Mac OS X,aarch64,15.2
68,9401.726213,8484.833984,0.80,0.20,319,1354.71,Mac OS X,aarch64,15.2
69,9401.726213,8536.015489,0.79,0.21,187,1374.24,Mac OS X,aarch64,15.2
70,9401.726213,8519.847214,0.82,0.18,319,1394.02,Mac OS X,aarch64,15.2
71,9401.726213,8569.672519,0.79,0.21,219,1411.20,Mac OS X,aarch64,15.2
72,9401.726213,8520.646577,0.80,0.20,318,1431.39,Mac OS X,aarch64,15.2
73,9401.726213,8499.516194,0.82,0.18,299,1450.80,Mac OS X,aarch64,15.2
74,9401.726213,8471.604700,0.84,0.16,285,1467.63,Mac OS X,aarch64,15.2
75,9401.726213,8426.043615,0.83,0.17,328,1486.82,Mac OS X,aarch64,15.2
76,9401.726213,8475.142891,0.81,0.19,179,1505.13,Mac OS X,aarch64,15.2
77,9401.726213,8395.681784,0.85,0.15,338,1526.51,Mac OS X,aarch64,15.2
78,9401.726213,8431.351559,0.84,0.16,322,1547.12,Mac OS X,aarch64,15.2
79,9401.726213,8498.253812,0.82,0.18,330,1566.17,Mac OS X,aarch64,15.2
80,9401.726213,8406.005862,0.85,0.15,303,1585.00,Mac OS X,aarch64,15.2
81,9401.726213,8435.776670,0.85,0.15,180,1602.72,Mac OS X,aarch64,15.2
82,9401.726213,8430.687233,0.84,0.16,374,1620.33,Mac OS X,aarch64,15.2
83,9401.726213,8411.683541,0.87,0.13,273,1638.61,Mac OS X,aarch64,15.2
84,9401.726213,8156.445176,0.91,0.09,222,1657.21,Mac OS X,aarch64,15.2
85,9401.726213,8052.713392,0.92,0.08,375,1676.04,Mac OS X,aarch64,15.2
86,9401.726213,8044.207025,0.90,0.10,305,1693.17,Mac OS X,aarch64,15.2
87,8720.127353,8084.084555,0.87,0.13,339,1709.44,Mac OS X,aarch64,15.2
88,8971.147201,8118.279535,0.91,0.09,382,1727.70,Mac OS X,aarch64,15.2
89,8971.147201,8088.780426,0.95,0.05,357,1746.19,Mac OS X,aarch64,15.2
90,8971.147201,8108.804454,0.89,0.11,376,1762.14,Mac OS X,aarch64,15.2
91,8827.690855,8046.157050,0.91,0.09,251,1779.59,Mac OS X,aarch64,15.2
