Generación,Mejor Fitness,Fitness Promedio,Diversidad,Peor Fitness,Mejor Cromosoma
11,64583.30,60668.76,0.60,48363.75,[[[6.52871983195652],[4.191573563284244],[8.679880673865622],[6.421649439001877],[4.160696631370016],[1.5024934366515075],[1.1266575895913655],[0.7896904603150734],[6.527509524247199],[8.55902166641713],[8.688398933767237],[1.4283954599766657],[6.433651456418613],[0.7495064196173173],[3.675372448386489],[6.572096193503625],[8.206498904071774],[9.4356122831589],[6.500717420758488],[4.655287850382885],[8.292654771633382],[2.2953850467944212],[2.578103835617486],[8.238423798466725],[8.64229003144018],[7.345297373862497],[1.1272554816361458],[9.879834989809071],[9.470010292893532],[0.7680189535476178],[2.954359248786048],[9.174147212807725],[5.273971081204597],[2.442666056642575],[9.405793189635329],[4.743624930710252],[2.1620191679344214],[4.221311319187371],[3.7262059474075384],[1.6964957350899146],[6.936130219205216],[0.4436707604609713],[8.561380109717575],[3.617517006984532],[2.1297715807447535],[2.796746717534131],[0.15108593791554048],[0.965500948357898],[9.911483481667977],[9.14504968573339],[8.849679639408116],[9.950855531059242],[6.79686709845161],[1.5510723354964029]]]
12,64583.30,59537.64,0.60,50746.44,[[[6.52871983195652],[4.191573563284244],[8.679880673865622],[6.421649439001877],[4.160696631370016],[1.5024934366515075],[1.1266575895913655],[0.7896904603150734],[6.527509524247199],[8.55902166641713],[8.688398933767237],[1.4283954599766657],[6.433651456418613],[0.7495064196173173],[3.675372448386489],[6.572096193503625],[8.206498904071774],[9.4356122831589],[6.500717420758488],[4.655287850382885],[8.292654771633382],[2.2953850467944212],[2.578103835617486],[8.238423798466725],[8.64229003144018],[7.345297373862497],[1.1272554816361458],[9.879834989809071],[9.470010292893532],[0.7680189535476178],[2.954359248786048],[9.174147212807725],[5.273971081204597],[2.442666056642575],[9.405793189635329],[4.743624930710252],[2.1620191679344214],[4.221311319187371],[3.7262059474075384],[1.6964957350899146],[6.936130219205216],[0.4436707604609713],[8.561380109717575],[3.617517006984532],[2.1297715807447535],[2.796746717534131],[0.15108593791554048],[0.965500948357898],[9.911483481667977],[9.14504968573339],[8.849679639408116],[9.950855531059242],[6.79686709845161],[1.5510723354964029]]]
13,64583.30,58897.00,0.65,45908.78,[[[6.52871983195652],[4.191573563284244],[8.679880673865622],[6.421649439001877],[4.160696631370016],[1.5024934366515075],[1.1266575895913655],[0.7896904603150734],[6.527509524247199],[8.55902166641713],[8.688398933767237],[1.4283954599766657],[6.433651456418613],[0.7495064196173173],[3.675372448386489],[6.572096193503625],[8.206498904071774],[9.4356122831589],[6.500717420758488],[4.655287850382885],[8.292654771633382],[2.2953850467944212],[2.578103835617486],[8.238423798466725],[8.64229003144018],[7.345297373862497],[1.1272554816361458],[9.879834989809071],[9.470010292893532],[0.7680189535476178],[2.954359248786048],[9.174147212807725],[5.273971081204597],[2.442666056642575],[9.405793189635329],[4.743624930710252],[2.1620191679344214],[4.221311319187371],[3.7262059474075384],[1.6964957350899146],[6.936130219205216],[0.4436707604609713],[8.561380109717575],[3.617517006984532],[2.1297715807447535],[2.796746717534131],[0.15108593791554048],[0.965500948357898],[9.911483481667977],[9.14504968573339],[8.849679639408116],[9.950855531059242],[6.79686709845161],[1.5510723354964029]]]
14,64583.30,59100.07,0.75,50746.44,[[[6.52871983195652],[4.191573563284244],[8.679880673865622],[6.421649439001877],[4.160696631370016],[1.5024934366515075],[1.1266575895913655],[0.7896904603150734],[6.527509524247199],[8.55902166641713],[8.688398933767237],[1.4283954599766657],[6.433651456418613],[0.7495064196173173],[3.675372448386489],[6.572096193503625],[8.206498904071774],[9.4356122831589],[6.500717420758488],[4.655287850382885],[8.292654771633382],[2.2953850467944212],[2.578103835617486],[8.238423798466725],[8.64229003144018],[7.345297373862497],[1.1272554816361458],[9.879834989809071],[9.470010292893532],[0.7680189535476178],[2.954359248786048],[9.174147212807725],[5.273971081204597],[2.442666056642575],[9.405793189635329],[4.743624930710252],[2.1620191679344214],[4.221311319187371],[3.7262059474075384],[1.6964957350899146],[6.936130219205216],[0.4436707604609713],[8.561380109717575],[3.617517006984532],[2.1297715807447535],[2.796746717534131],[0.15108593791554048],[0.965500948357898],[9.911483481667977],[9.14504968573339],[8.849679639408116],[9.950855531059242],[6.79686709845161],[1.5510723354964029]]]
15,64583.30,58725.73,0.75,49166.12,[[[6.52871983195652],[4.191573563284244],[8.679880673865622],[6.421649439001877],[4.160696631370016],[1.5024934366515075],[1.1266575895913655],[0.7896904603150734],[6.527509524247199],[8.55902166641713],[8.688398933767237],[1.4283954599766657],[6.433651456418613],[0.7495064196173173],[3.675372448386489],[6.572096193503625],[8.206498904071774],[9.4356122831589],[6.500717420758488],[4.655287850382885],[8.292654771633382],[2.2953850467944212],[2.578103835617486],[8.238423798466725],[8.64229003144018],[7.345297373862497],[1.1272554816361458],[9.879834989809071],[9.470010292893532],[0.7680189535476178],[2.954359248786048],[9.174147212807725],[5.273971081204597],[2.442666056642575],[9.405793189635329],[4.743624930710252],[2.1620191679344214],[4.221311319187371],[3.7262059474075384],[1.6964957350899146],[6.936130219205216],[0.4436707604609713],[8.561380109717575],[3.617517006984532],[2.1297715807447535],[2.796746717534131],[0.15108593791554048],[0.965500948357898],[9.911483481667977],[9.14504968573339],[8.849679639408116],[9.950855531059242],[6.79686709845161],[1.5510723354964029]]]
16,64583.30,59364.53,0.60,45908.78,[[[6.52871983195652],[4.191573563284244],[8.679880673865622],[6.421649439001877],[4.160696631370016],[1.5024934366515075],[1.1266575895913655],[0.7896904603150734],[6.527509524247199],[8.55902166641713],[8.688398933767237],[1.4283954599766657],[6.433651456418613],[0.7495064196173173],[3.675372448386489],[6.572096193503625],[8.206498904071774],[9.4356122831589],[6.500717420758488],[4.655287850382885],[8.292654771633382],[2.2953850467944212],[2.578103835617486],[8.238423798466725],[8.64229003144018],[7.345297373862497],[1.1272554816361458],[9.879834989809071],[9.470010292893532],[0.7680189535476178],[2.954359248786048],[9.174147212807725],[5.273971081204597],[2.442666056642575],[9.405793189635329],[4.743624930710252],[2.1620191679344214],[4.221311319187371],[3.7262059474075384],[1.6964957350899146],[6.936130219205216],[0.4436707604609713],[8.561380109717575],[3.617517006984532],[2.1297715807447535],[2.796746717534131],[0.15108593791554048],[0.965500948357898],[9.911483481667977],[9.14504968573339],[8.849679639408116],[9.950855531059242],[6.79686709845161],[1.5510723354964029]]]
17,64583.30,59112.18,0.55,45908.78,[[[6.52871983195652],[4.191573563284244],[8.679880673865622],[6.421649439001877],[4.160696631370016],[1.5024934366515075],[1.1266575895913655],[0.7896904603150734],[6.527509524247199],[8.55902166641713],[8.688398933767237],[1.4283954599766657],[6.433651456418613],[0.7495064196173173],[3.675372448386489],[6.572096193503625],[8.206498904071774],[9.4356122831589],[6.500717420758488],[4.655287850382885],[8.292654771633382],[2.2953850467944212],[2.578103835617486],[8.238423798466725],[8.64229003144018],[7.345297373862497],[1.1272554816361458],[9.879834989809071],[9.470010292893532],[0.7680189535476178],[2.954359248786048],[9.174147212807725],[5.273971081204597],[2.442666056642575],[9.405793189635329],[4.743624930710252],[2.1620191679344214],[4.221311319187371],[3.7262059474075384],[1.6964957350899146],[6.936130219205216],[0.4436707604609713],[8.561380109717575],[3.617517006984532],[2.1297715807447535],[2.796746717534131],[0.15108593791554048],[0.965500948357898],[9.911483481667977],[9.14504968573339],[8.849679639408116],[9.950855531059242],[6.79686709845161],[1.5510723354964029]]]
18,64583.30,58439.90,0.70,45908.78,[[[6.52871983195652],[4.191573563284244],[8.679880673865622],[6.421649439001877],[4.160696631370016],[1.5024934366515075],[1.1266575895913655],[0.7896904603150734],[6.527509524247199],[8.55902166641713],[8.688398933767237],[1.4283954599766657],[6.433651456418613],[0.7495064196173173],[3.675372448386489],[6.572096193503625],[8.206498904071774],[9.4356122831589],[6.500717420758488],[4.655287850382885],[8.292654771633382],[2.2953850467944212],[2.578103835617486],[8.238423798466725],[8.64229003144018],[7.345297373862497],[1.1272554816361458],[9.879834989809071],[9.470010292893532],[0.7680189535476178],[2.954359248786048],[9.174147212807725],[5.273971081204597],[2.442666056642575],[9.405793189635329],[4.743624930710252],[2.1620191679344214],[4.221311319187371],[3.7262059474075384],[1.6964957350899146],[6.936130219205216],[0.4436707604609713],[8.561380109717575],[3.617517006984532],[2.1297715807447535],[2.796746717534131],[0.15108593791554048],[0.965500948357898],[9.911483481667977],[9.14504968573339],[8.849679639408116],[9.950855531059242],[6.79686709845161],[1.5510723354964029]]]
19,64583.30,58444.31,0.65,43383.63,[[[6.52871983195652],[4.191573563284244],[8.679880673865622],[6.421649439001877],[4.160696631370016],[1.5024934366515075],[1.1266575895913655],[0.7896904603150734],[6.527509524247199],[8.55902166641713],[8.688398933767237],[1.4283954599766657],[6.433651456418613],[0.7495064196173173],[3.675372448386489],[6.572096193503625],[8.206498904071774],[9.4356122831589],[6.500717420758488],[4.655287850382885],[8.292654771633382],[2.2953850467944212],[2.578103835617486],[8.238423798466725],[8.64229003144018],[7.345297373862497],[1.1272554816361458],[9.879834989809071],[9.470010292893532],[0.7680189535476178],[2.954359248786048],[9.174147212807725],[5.273971081204597],[2.442666056642575],[9.405793189635329],[4.743624930710252],[2.1620191679344214],[4.221311319187371],[3.7262059474075384],[1.6964957350899146],[6.936130219205216],[0.4436707604609713],[8.561380109717575],[3.617517006984532],[2.1297715807447535],[2.796746717534131],[0.15108593791554048],[0.965500948357898],[9.911483481667977],[9.14504968573339],[8.849679639408116],[9.950855531059242],[6.79686709845161],[1.5510723354964029]]]
20,64583.30,58808.25,0.75,48363.75,[[[6.52871983195652],[4.191573563284244],[8.679880673865622],[6.421649439001877],[4.160696631370016],[1.5024934366515075],[1.1266575895913655],[0.7896904603150734],[6.527509524247199],[8.55902166641713],[8.688398933767237],[1.4283954599766657],[6.433651456418613],[0.7495064196173173],[3.675372448386489],[6.572096193503625],[8.206498904071774],[9.4356122831589],[6.500717420758488],[4.655287850382885],[8.292654771633382],[2.2953850467944212],[2.578103835617486],[8.238423798466725],[8.64229003144018],[7.345297373862497],[1.1272554816361458],[9.879834989809071],[9.470010292893532],[0.7680189535476178],[2.954359248786048],[9.174147212807725],[5.273971081204597],[2.442666056642575],[9.405793189635329],[4.743624930710252],[2.1620191679344214],[4.221311319187371],[3.7262059474075384],[1.6964957350899146],[6.936130219205216],[0.4436707604609713],[8.561380109717575],[3.617517006984532],[2.1297715807447535],[2.796746717534131],[0.15108593791554048],[0.965500948357898],[9.911483481667977],[9.14504968573339],[8.849679639408116],[9.950855531059242],[6.79686709845161],[1.5510723354964029]]]
21,64583.30,57706.12,0.65,43383.63,[[[6.52871983195652],[4.191573563284244],[8.679880673865622],[6.421649439001877],[4.160696631370016],[1.5024934366515075],[1.1266575895913655],[0.7896904603150734],[6.527509524247199],[8.55902166641713],[8.688398933767237],[1.4283954599766657],[6.433651456418613],[0.7495064196173173],[3.675372448386489],[6.572096193503625],[8.206498904071774],[9.4356122831589],[6.500717420758488],[4.655287850382885],[8.292654771633382],[2.2953850467944212],[2.578103835617486],[8.238423798466725],[8.64229003144018],[7.345297373862497],[1.1272554816361458],[9.879834989809071],[9.470010292893532],[0.7680189535476178],[2.954359248786048],[9.174147212807725],[5.273971081204597],[2.442666056642575],[9.405793189635329],[4.743624930710252],[2.1620191679344214],[4.221311319187371],[3.7262059474075384],[1.6964957350899146],[6.936130219205216],[0.4436707604609713],[8.561380109717575],[3.617517006984532],[2.1297715807447535],[2.796746717534131],[0.15108593791554048],[0.965500948357898],[9.911483481667977],[9.14504968573339],[8.849679639408116],[9.950855531059242],[6.79686709845161],[1.5510723354964029]]]
22,64583.30,59455.99,0.55,45908.78,[[[6.52871983195652],[4.191573563284244],[8.679880673865622],[6.421649439001877],[4.160696631370016],[1.5024934366515075],[1.1266575895913655],[0.7896904603150734],[6.527509524247199],[8.55902166641713],[8.688398933767237],[1.4283954599766657],[6.433651456418613],[0.7495064196173173],[3.675372448386489],[6.572096193503625],[8.206498904071774],[9.4356122831589],[6.500717420758488],[4.655287850382885],[8.292654771633382],[2.2953850467944212],[2.578103835617486],[8.238423798466725],[8.64229003144018],[7.345297373862497],[1.1272554816361458],[9.879834989809071],[9.470010292893532],[0.7680189535476178],[2.954359248786048],[9.174147212807725],[5.273971081204597],[2.442666056642575],[9.405793189635329],[4.743624930710252],[2.1620191679344214],[4.221311319187371],[3.7262059474075384],[1.6964957350899146],[6.936130219205216],[0.4436707604609713],[8.561380109717575],[3.617517006984532],[2.1297715807447535],[2.796746717534131],[0.15108593791554048],[0.965500948357898],[9.911483481667977],[9.14504968573339],[8.849679639408116],[9.950855531059242],[6.79686709845161],[1.5510723354964029]]]
23,64583.30,58387.68,0.65,45908.78,[[[6.52871983195652],[4.191573563284244],[8.679880673865622],[6.421649439001877],[4.160696631370016],[1.5024934366515075],[1.1266575895913655],[0.7896904603150734],[6.527509524247199],[8.55902166641713],[8.688398933767237],[1.4283954599766657],[6.433651456418613],[0.7495064196173173],[3.675372448386489],[6.572096193503625],[8.206498904071774],[9.4356122831589],[6.500717420758488],[4.655287850382885],[8.292654771633382],[2.2953850467944212],[2.578103835617486],[8.238423798466725],[8.64229003144018],[7.345297373862497],[1.1272554816361458],[9.879834989809071],[9.470010292893532],[0.7680189535476178],[2.954359248786048],[9.174147212807725],[5.273971081204597],[2.442666056642575],[9.405793189635329],[4.743624930710252],[2.1620191679344214],[4.221311319187371],[3.7262059474075384],[1.6964957350899146],[6.936130219205216],[0.4436707604609713],[8.561380109717575],[3.617517006984532],[2.1297715807447535],[2.796746717534131],[0.15108593791554048],[0.965500948357898],[9.911483481667977],[9.14504968573339],[8.849679639408116],[9.950855531059242],[6.79686709845161],[1.5510723354964029]]]
24,65170.67,61566.23,0.65,48363.75,[[[6.52871983195652],[0.6020738921850255],[4.930449468890088],[4.530144661401425],[0.6975540724467599],[3.534526802188638],[8.048298719735273],[0.3811207278317197],[3.2959588371821424],[0.7357652442110996],[9.904629183814606],[2.359869889405972],[6.433651456418613],[7.567624211811811],[1.2879799743931808],[3.252083170255359],[1.1900550405492205],[2.151705442445534],[6.500717420758488],[4.655287850382885],[0.5408774289028884],[8.353854037677685],[5.160460054500887],[5.522499979190196],[1.8615541580664297],[6.08042263703091],[9.841350923797727],[9.923962761217835],[4.559692002539522],[7.665194091282546],[2.1025201061783925],[7.895591699632879],[7.066755976640961],[2.45652026529662],[1.3836186225052327],[6.817048380634346],[0.13027783645121915],[0.1507481743685335],[3.7262059474075384],[9.520577426962227],[8.185666484469309],[7.883466499072678],[6.473943783509947],[3.617517006984532],[0.984985548506262],[5.185375496813065],[0.15108593791554048],[0.3665555801076248],[9.911483481667977],[9.14504968573339],[0.8291528779588209],[7.8333107678238525],[7.400403503955996],[6.873282902025028]]]
25,65170.67,58841.51,0.75,48363.75,[[[6.52871983195652],[0.6020738921850255],[4.930449468890088],[4.530144661401425],[0.6975540724467599],[3.534526802188638],[8.048298719735273],[0.3811207278317197],[3.2959588371821424],[0.7357652442110996],[9.904629183814606],[2.359869889405972],[6.433651456418613],[7.567624211811811],[1.2879799743931808],[3.252083170255359],[1.1900550405492205],[2.151705442445534],[6.500717420758488],[4.655287850382885],[0.5408774289028884],[8.353854037677685],[5.160460054500887],[5.522499979190196],[1.8615541580664297],[6.08042263703091],[9.841350923797727],[9.923962761217835],[4.559692002539522],[7.665194091282546],[2.1025201061783925],[7.895591699632879],[7.066755976640961],[2.45652026529662],[1.3836186225052327],[6.817048380634346],[0.13027783645121915],[0.1507481743685335],[3.7262059474075384],[9.520577426962227],[8.185666484469309],[7.883466499072678],[6.473943783509947],[3.617517006984532],[0.984985548506262],[5.185375496813065],[0.15108593791554048],[0.3665555801076248],[9.911483481667977],[9.14504968573339],[0.8291528779588209],[7.8333107678238525],[7.400403503955996],[6.873282902025028]]]
26,65170.67,58261.03,0.70,45908.78,[[[6.52871983195652],[0.6020738921850255],[4.930449468890088],[4.530144661401425],[0.6975540724467599],[3.534526802188638],[8.048298719735273],[0.3811207278317197],[3.2959588371821424],[0.7357652442110996],[9.904629183814606],[2.359869889405972],[6.433651456418613],[7.567624211811811],[1.2879799743931808],[3.252083170255359],[1.1900550405492205],[2.151705442445534],[6.500717420758488],[4.655287850382885],[0.5408774289028884],[8.353854037677685],[5.160460054500887],[5.522499979190196],[1.8615541580664297],[6.08042263703091],[9.841350923797727],[9.923962761217835],[4.559692002539522],[7.665194091282546],[2.1025201061783925],[7.895591699632879],[7.066755976640961],[2.45652026529662],[1.3836186225052327],[6.817048380634346],[0.13027783645121915],[0.1507481743685335],[3.7262059474075384],[9.520577426962227],[8.185666484469309],[7.883466499072678],[6.473943783509947],[3.617517006984532],[0.984985548506262],[5.185375496813065],[0.15108593791554048],[0.3665555801076248],[9.911483481667977],[9.14504968573339],[0.8291528779588209],[7.8333107678238525],[7.400403503955996],[6.873282902025028]]]
