Generación,Mejor Fitness,Promedio Fitness,Diversidad,Convergencia,CPU,Memoria,Tiempo,OS,Arquitectura,Versión OS
1,9042.890031,8212.062456,0.95,0.05,0,36,0,3564,160,44.74,Mac OS X,aarch64,15.2
2,9042.890031,8201.641621,0.91,0.09,0,36,0,3564,30,61.03,Mac OS X,aarch64,15.2
3,9042.890031,8174.334589,0.94,0.06,0,36,0,3564,83,76.93,Mac OS X,aarch64,15.2
4,9042.890031,8305.075667,0.91,0.09,0,36,0,3564,51,95.87,Mac OS X,aarch64,15.2
5,9042.890031,8335.104994,0.90,0.10,0,36,0,3564,184,109.29,Mac OS X,aarch64,15.2
6,9042.890031,8302.292041,0.94,0.06,0,36,0,3564,114,123.77,Mac OS X,aarch64,15.2
7,9042.890031,8268.700500,0.92,0.08,0,36,0,3564,122,141.30,Mac OS X,aarch64,15.2
8,9007.017468,8226.564020,0.89,0.11,0,36,0,3564,54,160.26,Mac OS X,aarch64,15.2
9,9007.017468,8366.447241,0.86,0.14,0,36,0,3564,71,174.99,Mac OS X,aarch64,15.2
10,9007.017468,8459.938800,0.78,0.22,0,36,0,3564,188,189.37,Mac OS X,aarch64,15.2
11,9007.017468,8488.837032,0.75,0.25,0,36,0,3564,159,204.05,Mac OS X,aarch64,15.2
12,9007.017468,8509.246395,0.72,0.28,0,36,0,3564,58,220.51,Mac OS X,aarch64,15.2
13,9007.017468,8510.092851,0.77,0.23,0,36,0,3564,186,236.41,Mac OS X,aarch64,15.2
14,9007.017468,8503.176215,0.76,0.24,0,36,0,3564,64,251.35,Mac OS X,aarch64,15.2
15,9007.017468,8552.091278,0.76,0.24,0,36,0,3564,81,268.59,Mac OS X,aarch64,15.2
16,9007.017468,8537.146985,0.75,0.25,0,36,0,3564,155,285.42,Mac OS X,aarch64,15.2
17,9007.017468,8493.915521,0.72,0.28,0,36,0,3564,119,303.20,Mac OS X,aarch64,15.2
18,9007.017468,8497.913559,0.72,0.28,0,36,0,3564,206,318.94,Mac OS X,aarch64,15.2
19,9007.017468,8507.564543,0.74,0.26,0,36,0,3564,216,336.09,Mac OS X,aarch64,15.2
20,9007.017468,8534.133267,0.73,0.27,0,36,0,3564,224,352.49,Mac OS X,aarch64,15.2
21,9007.017468,8509.416429,0.77,0.23,0,36,0,3564,133,367.37,Mac OS X,aarch64,15.2
22,9114.641730,8545.590635,0.80,0.20,0,36,0,3564,231,383.32,Mac OS X,aarch64,15.2
23,9114.641730,8543.347732,0.79,0.21,0,36,0,3564,100,398.18,Mac OS X,aarch64,15.2
24,9114.641730,8515.683787,0.81,0.19,0,36,0,3564,92,413.52,Mac OS X,aarch64,15.2
25,9114.641730,8470.701560,0.82,0.18,0,36,0,3564,149,429.95,Mac OS X,aarch64,15.2
26,9114.641730,8446.762928,0.81,0.19,0,36,0,3564,171,444.89,Mac OS X,aarch64,15.2
27,9114.641730,8474.012040,0.80,0.20,0,36,0,3564,178,461.41,Mac OS X,aarch64,15.2
28,9114.641730,8452.229270,0.76,0.24,0,36,0,3564,94,477.96,Mac OS X,aarch64,15.2
29,9114.641730,8435.980400,0.75,0.25,0,36,0,3564,197,491.61,Mac OS X,aarch64,15.2
30,9114.641730,8393.775350,0.76,0.24,0,36,0,3564,84,508.04,Mac OS X,aarch64,15.2
31,9114.641730,8458.262244,0.74,0.26,0,36,0,3564,103,522.82,Mac OS X,aarch64,15.2
32,9114.641730,8437.865347,0.75,0.25,0,36,0,3564,133,538.92,Mac OS X,aarch64,15.2
33,9114.641730,8446.771386,0.78,0.22,0,36,0,3564,153,554.06,Mac OS X,aarch64,15.2
34,9114.641730,8406.415169,0.78,0.22,0,36,0,3564,246,570.32,Mac OS X,aarch64,15.2
35,9114.641730,8402.286636,0.78,0.22,0,36,0,3564,141,586.68,Mac OS X,aarch64,15.2
36,9114.641730,8471.283197,0.77,0.23,0,36,0,3564,150,603.11,Mac OS X,aarch64,15.2
37,9114.641730,8411.748000,0.81,0.19,0,36,0,3564,249,617.99,Mac OS X,aarch64,15.2
38,9114.641730,8439.780575,0.81,0.19,0,36,0,3564,207,633.39,Mac OS X,aarch64,15.2
39,9114.641730,8383.641257,0.82,0.18,0,36,0,3564,263,649.78,Mac OS X,aarch64,15.2
40,9114.641730,8454.828875,0.82,0.18,0,36,0,3564,186,666.13,Mac OS X,aarch64,15.2
41,9114.641730,8426.593669,0.83,0.17,0,36,0,3564,251,682.57,Mac OS X,aarch64,15.2
42,9114.641730,8451.881786,0.82,0.18,0,36,0,3564,133,697.87,Mac OS X,aarch64,15.2
43,9114.641730,8415.034956,0.87,0.13,0,36,0,3564,120,713.04,Mac OS X,aarch64,15.2
44,9114.641730,8392.659075,0.85,0.15,0,36,0,3564,200,729.78,Mac OS X,aarch64,15.2
45,9114.641730,8397.085871,0.84,0.16,0,36,0,3564,174,745.65,Mac OS X,aarch64,15.2
46,9114.641730,8403.483148,0.81,0.19,0,36,0,3564,141,761.29,Mac OS X,aarch64,15.2
47,9114.641730,8407.446638,0.82,0.18,0,36,0,3564,188,778.43,Mac OS X,aarch64,15.2
48,9114.641730,8410.431416,0.82,0.18,0,36,0,3564,264,795.89,Mac OS X,aarch64,15.2
49,9114.641730,8360.205903,0.86,0.14,0,36,0,3564,175,815.22,Mac OS X,aarch64,15.2
50,9114.641730,8405.216809,0.87,0.13,0,36,0,3564,241,832.58,Mac OS X,aarch64,15.2
51,9114.641730,8415.059361,0.82,0.18,0,36,0,3564,201,849.44,Mac OS X,aarch64,15.2
52,9114.641730,8422.645806,0.81,0.19,0,36,0,3564,239,863.67,Mac OS X,aarch64,15.2
53,9114.641730,8403.360850,0.85,0.15,0,36,0,3564,185,880.04,Mac OS X,aarch64,15.2
54,9114.641730,8402.979961,0.85,0.15,0,36,0,3564,263,896.49,Mac OS X,aarch64,15.2
55,9114.641730,8404.583768,0.87,0.13,0,36,0,3564,172,913.31,Mac OS X,aarch64,15.2
56,9114.641730,8224.502332,0.94,0.06,0,36,0,3564,246,930.46,Mac OS X,aarch64,15.2
57,9114.641730,8201.282740,0.97,0.03,0,36,0,3564,143,947.29,Mac OS X,aarch64,15.2
58,9114.641730,8161.852375,0.91,0.09,0,36,0,3564,170,964.01,Mac OS X,aarch64,15.2
59,9150.520719,8191.999157,0.93,0.07,0,36,0,3564,264,979.80,Mac OS X,aarch64,15.2
60,8899.413898,8198.614211,0.92,0.08,0,36,0,3564,225,995.88,Mac OS X,aarch64,15.2
61,8899.413898,8243.755681,0.90,0.10,0,36,0,3564,152,1010.79,Mac OS X,aarch64,15.2
62,9150.520719,8226.398927,0.91,0.09,0,36,0,3564,179,1026.08,Mac OS X,aarch64,15.2
63,9150.520719,8302.757845,0.93,0.07,0,36,0,3564,275,1041.14,Mac OS X,aarch64,15.2
64,9078.764810,8330.386202,0.94,0.06,0,36,0,3564,258,1058.87,Mac OS X,aarch64,15.2
65,9078.764810,8361.013606,0.92,0.08,0,36,0,3564,182,1076.31,Mac OS X,aarch64,15.2
66,9150.520719,8312.027325,0.90,0.10,0,36,0,3564,156,1091.19,Mac OS X,aarch64,15.2
67,9150.520719,8411.746624,0.93,0.07,0,36,0,3564,293,1108.24,Mac OS X,aarch64,15.2
68,9150.520719,8387.073505,0.90,0.10,0,36,0,3564,243,1125.34,Mac OS X,aarch64,15.2
69,9222.284632,8274.171417,0.88,0.12,0,36,0,3564,35,1141.31,Mac OS X,aarch64,15.2
70,9258.169430,8365.676499,0.94,0.06,0,36,0,3564,121,1158.11,Mac OS X,aarch64,15.2
71,9258.169430,8376.937260,0.92,0.08,0,36,0,3564,516,1175.65,Mac OS X,aarch64,15.2
72,9294.056042,8459.499109,0.91,0.09,0,36,0,3564,365,1191.48,Mac OS X,aarch64,15.2
73,9294.056042,8392.338250,0.92,0.08,0,36,0,3564,446,1207.70,Mac OS X,aarch64,15.2
74,9294.056042,8288.181478,0.91,0.09,0,36,0,3564,498,1224.69,Mac OS X,aarch64,15.2
75,9329.944412,8304.568430,0.94,0.06,0,36,0,3564,428,1240.19,Mac OS X,aarch64,15.2
76,9294.056042,8396.128731,0.93,0.07,0,36,0,3564,402,1257.31,Mac OS X,aarch64,15.2
77,9222.284632,8407.592164,0.93,0.07,0,36,0,3564,105,1274.26,Mac OS X,aarch64,15.2
78,9258.169430,8376.678628,0.92,0.08,0,36,0,3564,254,1291.38,Mac OS X,aarch64,15.2
79,9222.284632,8407.421925,0.91,0.09,0,36,0,3564,270,1306.96,Mac OS X,aarch64,15.2
80,9329.944412,8409.560629,0.90,0.10,0,36,0,3564,27,1324.00,Mac OS X,aarch64,15.2
81,9329.944412,8367.815292,0.90,0.10,0,36,0,3564,451,1339.49,Mac OS X,aarch64,15.2
82,9329.944412,8399.996411,0.92,0.08,0,36,0,3564,216,1354.84,Mac OS X,aarch64,15.2
83,9294.056042,8477.425399,0.93,0.07,0,36,0,3564,272,1372.16,Mac OS X,aarch64,15.2
84,9294.056042,8431.922237,0.91,0.09,0,36,0,3564,342,1387.27,Mac OS X,aarch64,15.2
85,9294.056042,8449.813249,0.93,0.07,0,36,0,3564,171,1404.70,Mac OS X,aarch64,15.2
86,9294.056042,8399.873690,0.91,0.09,0,36,0,3564,502,1422.03,Mac OS X,aarch64,15.2
87,9294.056042,8328.005755,0.88,0.12,0,36,0,3564,390,1438.17,Mac OS X,aarch64,15.2
88,9329.944412,8475.947622,0.91,0.09,0,36,0,3564,101,1455.89,Mac OS X,aarch64,15.2
89,9329.944412,8400.638338,0.90,0.10,0,36,0,3564,120,1472.03,Mac OS X,aarch64,15.2
90,9329.944412,8372.959909,0.90,0.10,0,36,0,3564,131,1489.42,Mac OS X,aarch64,15.2
91,9186.401708,8471.448742,0.93,0.07,0,36,0,3564,121,1505.04,Mac OS X,aarch64,15.2
92,9186.401708,8401.887093,0.88,0.12,0,36,0,3564,490,1522.92,Mac OS X,aarch64,15.2
93,9365.834486,8393.036604,0.86,0.14,0,36,0,3564,102,1538.60,Mac OS X,aarch64,15.2
94,9258.169430,8435.829688,0.91,0.09,0,36,0,3564,303,1555.92,Mac OS X,aarch64,15.2
95,9222.284632,8343.461453,0.91,0.09,0,36,0,3564,474,1570.94,Mac OS X,aarch64,15.2
96,10858.262755,8364.062441,0.89,0.11,0,36,0,3564,248,1588.44,Mac OS X,aarch64,15.2
97,10858.262755,8535.687558,0.93,0.07,0,36,0,3564,96,1606.55,Mac OS X,aarch64,15.2
98,9150.520719,8451.308353,0.91,0.09,0,36,0,3564,361,1624.31,Mac OS X,aarch64,15.2
99,9114.641730,8393.844255,0.91,0.09,0,36,0,3564,421,1639.93,Mac OS X,aarch64,15.2
100,9114.641730,8405.361633,0.94,0.06,0,36,0,3564,499,1656.52,Mac OS X,aarch64,15.2
101,9365.834486,8379.789441,0.93,0.07,0,36,0,3564,124,1674.80,Mac OS X,aarch64,15.2
102,9294.056042,8361.958223,0.91,0.09,0,36,0,3564,539,1691.21,Mac OS X,aarch64,15.2
103,9401.726213,8325.701144,0.89,0.11,0,36,0,3564,252,1706.90,Mac OS X,aarch64,15.2
104,9150.520719,8344.761779,0.88,0.12,0,36,0,3564,218,1722.74,Mac OS X,aarch64,15.2
105,9258.169430,8418.445014,0.88,0.12,0,36,0,3564,361,1738.72,Mac OS X,aarch64,15.2
106,9258.169430,8393.185687,0.88,0.12,0,36,0,3564,179,1754.56,Mac OS X,aarch64,15.2
107,9294.056042,8316.912358,0.89,0.11,0,36,0,3564,436,1770.44,Mac OS X,aarch64,15.2
108,9294.056042,8244.304222,0.86,0.14,0,36,0,3564,221,1787.65,Mac OS X,aarch64,15.2
109,9294.056042,8612.207265,0.98,0.02,0,36,0,3564,182,1805.90,Mac OS X,aarch64,15.2
110,9222.284632,8546.147917,0.94,0.06,0,36,0,3564,56,1823.26,Mac OS X,aarch64,15.2
111,9258.169430,8484.836426,0.90,0.10,0,36,0,3564,345,1840.52,Mac OS X,aarch64,15.2
112,9150.520719,8429.752561,0.88,0.12,0,36,0,3564,431,1856.03,Mac OS X,aarch64,15.2
113,9222.284632,8447.014253,0.87,0.13,0,36,0,3564,551,1871.30,Mac OS X,aarch64,15.2
114,9186.401708,8419.247444,0.89,0.11,0,36,0,3564,347,1886.49,Mac OS X,aarch64,15.2
115,9222.284632,8389.533514,0.83,0.17,0,36,0,3564,258,1903.03,Mac OS X,aarch64,15.2
116,9222.284632,8592.941062,0.85,0.15,0,36,0,3564,166,1918.94,Mac OS X,aarch64,15.2
117,9186.401708,8471.301366,0.87,0.13,0,36,0,3564,203,1935.04,Mac OS X,aarch64,15.2
118,9222.284632,8404.080804,0.87,0.13,0,36,0,3564,88,1952.74,Mac OS X,aarch64,15.2
119,9222.284632,8354.712674,0.90,0.10,0,36,0,3564,264,1969.26,Mac OS X,aarch64,15.2
120,9222.284632,8281.199251,0.85,0.15,0,36,0,3564,515,1985.02,Mac OS X,aarch64,15.2
121,9222.284632,8319.674305,0.87,0.13,0,36,0,3564,547,2000.13,Mac OS X,aarch64,15.2
122,9258.169430,8276.327484,0.85,0.15,0,36,0,3564,129,2017.20,Mac OS X,aarch64,15.2
123,9258.169430,8348.106673,0.88,0.12,0,36,0,3564,89,2032.60,Mac OS X,aarch64,15.2
124,9258.169430,8258.372351,0.85,0.15,0,36,0,3564,423,2047.28,Mac OS X,aarch64,15.2
125,9222.284632,8313.173374,0.85,0.15,0,36,0,3564,82,2061.29,Mac OS X,aarch64,15.2
126,9186.401708,8424.135977,0.85,0.15,0,36,0,3564,57,2078.50,Mac OS X,aarch64,15.2
127,9222.284632,8395.282521,0.83,0.17,0,36,0,3564,128,2094.51,Mac OS X,aarch64,15.2
128,9258.169430,8360.184533,0.86,0.14,0,36,0,3564,428,2110.38,Mac OS X,aarch64,15.2
129,9294.056042,8388.574003,0.86,0.14,0,36,0,3564,88,2127.30,Mac OS X,aarch64,15.2
130,9294.056042,8285.365564,0.87,0.13,0,36,0,3564,511,2142.81,Mac OS X,aarch64,15.2
131,9222.284632,8319.658203,0.87,0.13,0,36,0,3564,133,2160.18,Mac OS X,aarch64,15.2
132,9258.169430,8366.708178,0.86,0.14,0,36,0,3564,374,2175.44,Mac OS X,aarch64,15.2
133,9258.169430,8445.916524,0.87,0.13,0,36,0,3564,528,2192.86,Mac OS X,aarch64,15.2
134,9329.944412,8363.441796,0.88,0.12,0,36,0,3564,279,2207.41,Mac OS X,aarch64,15.2
135,9329.944412,8375.328432,0.87,0.13,0,36,0,3564,411,2223.24,Mac OS X,aarch64,15.2
136,9329.944412,8345.253029,0.87,0.13,0,36,0,3564,419,2239.96,Mac OS X,aarch64,15.2
137,9258.169430,8291.321956,0.87,0.13,0,36,0,3564,252,2255.35,Mac OS X,aarch64,15.2
138,9258.169430,8211.111712,0.87,0.13,0,36,0,3564,119,2271.81,Mac OS X,aarch64,15.2
139,9186.401708,8269.336434,0.88,0.12,0,36,0,3564,195,2288.33,Mac OS X,aarch64,15.2
140,9186.401708,8315.707118,0.85,0.15,0,36,0,3564,536,2302.64,Mac OS X,aarch64,15.2
141,9222.284632,8320.077967,0.86,0.14,0,36,0,3564,60,2319.37,Mac OS X,aarch64,15.2
142,9222.284632,8302.479314,0.86,0.14,0,36,0,3564,102,2336.34,Mac OS X,aarch64,15.2
143,9222.284632,8120.246453,0.85,0.15,0,36,0,3564,191,2352.73,Mac OS X,aarch64,15.2
