Generación,Mejor Fitness,Promedio Fitness,Diversidad,Convergencia,CPU,Memoria,Tiempo,OS,Arquitectura,Versión OS
1,9546.6959,7689.2306,0.9300,0.0700,0,35,0,3500,31.00,36,28.36,Mac OS X,aarch64,15.2
2,9341.5107,7572.6544,0.9200,0.0800,0,39,0,3900,24.48,133,36.75,Mac OS X,aarch64,15.2
3,9132.8639,7548.1861,0.8900,0.1100,0,41,0,4100,20.28,123,46.27,Mac OS X,aarch64,15.2
4,9747.2197,7911.7906,0.8500,0.1500,0,33,0,3300,28.74,55,55.60,Mac OS X,aarch64,15.2
5,9747.2197,8121.8930,0.8500,0.1500,0,30,0,3000,23.00,123,65.12,Mac OS X,aarch64,15.2
6,9747.2197,8090.0432,0.8100,0.1900,0,41,0,4100,76.56,131,74.35,Mac OS X,aarch64,15.2
7,9747.2197,8081.2377,0.8000,0.2000,0,35,0,3500,23.87,94,83.62,Mac OS X,aarch64,15.2
8,9747.2197,8177.4030,0.8000,0.2000,0,39,0,3900,24.56,154,93.18,Mac OS X,aarch64,15.2
9,9747.2197,8117.6804,0.8200,0.1800,0,52,0,5200,33.47,135,103.10,Mac OS X,aarch64,15.2
10,9812.6281,8166.6671,0.8100,0.1900,0,39,0,3900,34.73,167,113.77,Mac OS X,aarch64,15.2
11,9812.6281,8146.8919,0.7900,0.2100,0,42,0,4158,23.92,148,123.41,Mac OS X,aarch64,15.2
12,9812.6281,8185.6943,0.7800,0.2200,0,36,0,3564,14.24,48,133.24,Mac OS X,aarch64,15.2
13,9812.6281,8184.6043,0.7800,0.2200,0,42,0,4158,18.01,101,145.48,Mac OS X,aarch64,15.2
14,9812.6281,8266.8543,0.7700,0.2300,0,38,0,3762,19.92,102,155.08,Mac OS X,aarch64,15.2
15,9812.6281,8139.8935,0.8200,0.1800,0,26,0,2574,13.05,136,166.40,Mac OS X,aarch64,15.2
16,9812.6281,8258.1959,0.8000,0.2000,0,42,0,4158,24.49,170,176.86,Mac OS X,aarch64,15.2
17,9812.6281,8248.1640,0.7800,0.2200,0,36,0,3564,13.17,161,186.08,Mac OS X,aarch64,15.2
18,9812.6281,8120.6921,0.7800,0.2200,0,38,0,3762,21.98,54,196.43,Mac OS X,aarch64,15.2
19,9812.6281,8108.6550,0.7900,0.2100,0,37,0,3663,13.28,183,207.76,Mac OS X,aarch64,15.2
20,9812.6281,8360.6113,0.7800,0.2200,0,33,0,3267,20.99,179,217.65,Mac OS X,aarch64,15.2
21,9812.6281,8195.1466,0.8400,0.1600,0,42,0,4158,14.87,169,228.68,Mac OS X,aarch64,15.2
22,9812.6281,8195.1745,0.8200,0.1800,0,39,0,3861,13.31,193,238.77,Mac OS X,aarch64,15.2
23,9812.6281,8302.9664,0.8000,0.2000,0,34,0,3366,35.31,184,247.94,Mac OS X,aarch64,15.2
24,9812.6281,8248.1758,0.8100,0.1900,0,47,0,4653,15.49,77,256.74,Mac OS X,aarch64,15.2
25,9812.6281,8231.8339,0.8500,0.1500,0,37,0,3663,13.83,182,266.75,Mac OS X,aarch64,15.2
26,9812.6281,8246.3215,0.8200,0.1800,0,45,0,4455,25.32,86,275.28,Mac OS X,aarch64,15.2
27,9812.6281,8215.3157,0.8300,0.1700,0,37,0,3663,20.10,179,284.92,Mac OS X,aarch64,15.2
28,9812.6281,8229.6378,0.8600,0.1400,0,35,0,3465,23.77,176,294.39,Mac OS X,aarch64,15.2
29,9812.6281,8279.2742,0.8300,0.1700,0,38,0,3762,14.67,189,302.90,Mac OS X,aarch64,15.2
30,9812.6281,8296.3818,0.8200,0.1800,0,23,0,2254,22.52,182,311.69,Mac OS X,aarch64,15.2
31,9812.6281,8324.7381,0.8500,0.1500,0,35,0,3430,20.48,140,321.41,Mac OS X,aarch64,15.2
32,9812.6281,8232.5186,0.8600,0.1400,0,8,0,784,14.22,107,331.26,Mac OS X,aarch64,15.2
33,9812.6281,8229.6512,0.8400,0.1600,0,24,0,2328,14.26,167,340.78,Mac OS X,aarch64,15.2
34,9812.6281,8237.2660,0.7700,0.2300,0,23,0,2231,41.05,118,350.32,Mac OS X,aarch64,15.2
35,9812.6281,8399.0092,0.7900,0.2100,0,14,0,1358,14.01,122,358.46,Mac OS X,aarch64,15.2
36,9812.6281,8320.3440,0.8200,0.1800,0,40,0,3880,13.39,136,367.99,Mac OS X,aarch64,15.2
37,9812.6281,8323.0909,0.8400,0.1600,0,5,0,485,14.29,231,377.86,Mac OS X,aarch64,15.2
38,9812.6281,8263.6324,0.8000,0.2000,0,31,0,3007,13.55,128,387.43,Mac OS X,aarch64,15.2
39,9812.6281,8248.0453,0.8300,0.1700,0,15,0,1455,13.10,234,396.19,Mac OS X,aarch64,15.2
40,9812.6281,8304.7551,0.8400,0.1600,0,12,0,1164,13.64,120,404.95,Mac OS X,aarch64,15.2
41,9812.6281,8387.3546,0.8200,0.1800,0,38,0,3686,14.17,187,414.47,Mac OS X,aarch64,15.2
42,9812.6281,8320.6010,0.8800,0.1200,0,34,0,3298,21.72,120,424.21,Mac OS X,aarch64,15.2
43,9812.6281,7996.5513,0.9400,0.0600,0,22,0,2134,13.87,207,434.02,Mac OS X,aarch64,15.2
44,9812.6281,7892.7510,0.9500,0.0500,0,33,0,3201,14.63,149,442.84,Mac OS X,aarch64,15.2
45,9812.6281,7721.4340,0.9200,0.0800,0,20,0,1940,15.10,207,451.96,Mac OS X,aarch64,15.2
46,9812.6281,7642.2469,0.9500,0.0500,0,42,0,4074,14.36,168,461.58,Mac OS X,aarch64,15.2
47,9812.6281,7465.5587,0.9300,0.0700,0,37,0,3589,14.06,155,469.99,Mac OS X,aarch64,15.2
48,9272.3066,7473.6690,0.9000,0.1000,0,22,0,2134,13.62,178,479.60,Mac OS X,aarch64,15.2
49,9341.5107,7576.7529,0.8900,0.1100,0,44,0,4268,17.66,176,488.13,Mac OS X,aarch64,15.2
50,9614.1419,7638.2844,0.8600,0.1400,0,27,0,2619,23.18,179,496.26,Mac OS X,aarch64,15.2
51,9614.1419,7869.0590,0.8600,0.1400,0,35,0,3395,13.58,179,505.97,Mac OS X,aarch64,15.2
52,9614.1419,8102.8569,0.8100,0.1900,0,37,0,3552,13.39,154,515.64,Mac OS X,aarch64,15.2
53,9747.2197,8144.0000,0.8100,0.1900,0,19,0,1824,13.53,141,525.25,Mac OS X,aarch64,15.2
54,9747.2197,8060.9283,0.8000,0.2000,0,35,0,3360,14.19,116,535.05,Mac OS X,aarch64,15.2
55,9747.2197,8171.5822,0.7900,0.2100,0,36,0,3456,15.44,150,543.97,Mac OS X,aarch64,15.2
56,9747.2197,8281.1853,0.7700,0.2300,0,18,0,1728,15.17,174,553.17,Mac OS X,aarch64,15.2
57,9812.6281,8320.0890,0.7600,0.2400,0,33,0,3168,17.57,210,561.94,Mac OS X,aarch64,15.2
58,9812.6281,8285.9597,0.7700,0.2300,0,30,0,2880,13.43,117,572.57,Mac OS X,aarch64,15.2
59,9812.6281,8390.6624,0.7600,0.2400,0,36,0,3420,21.52,124,581.78,Mac OS X,aarch64,15.2
60,9812.6281,8480.2764,0.7600,0.2400,0,21,0,1995,15.40,193,591.48,Mac OS X,aarch64,15.2
61,9812.6281,8441.2091,0.7300,0.2700,0,28,0,2660,13.62,214,601.14,Mac OS X,aarch64,15.2
62,9812.6281,8470.1418,0.7300,0.2700,0,34,0,3196,13.69,143,610.20,Mac OS X,aarch64,15.2
63,9812.6281,8548.8469,0.7700,0.2300,0,37,0,3478,13.60,59,620.32,Mac OS X,aarch64,15.2
64,9812.6281,8355.2820,0.7900,0.2100,0,33,0,3102,26.02,19,629.89,Mac OS X,aarch64,15.2
65,9812.6281,8383.6628,0.8100,0.1900,0,39,0,3666,21.79,244,639.18,Mac OS X,aarch64,15.2
66,9812.6281,8370.2914,0.8400,0.1600,0,36,0,3348,13.47,252,648.24,Mac OS X,aarch64,15.2
67,9812.6281,8597.8932,0.8300,0.1700,0,38,0,3534,13.54,127,656.88,Mac OS X,aarch64,15.2
68,9812.6281,8447.2702,0.8400,0.1600,0,37,0,3441,13.75,210,665.82,Mac OS X,aarch64,15.2
69,9812.6281,8338.2082,0.8400,0.1600,0,21,0,1953,25.81,225,675.98,Mac OS X,aarch64,15.2
70,9812.6281,8347.6590,0.8400,0.1600,0,23,0,2139,13.62,221,685.80,Mac OS X,aarch64,15.2
71,9812.6281,8357.4798,0.8600,0.1400,0,36,0,3348,13.92,141,694.42,Mac OS X,aarch64,15.2
72,9812.6281,8042.9978,0.9400,0.0600,0,32,0,2976,13.19,156,704.23,Mac OS X,aarch64,15.2
73,9812.6281,8065.8127,0.9200,0.0800,0,38,0,3534,13.43,51,712.78,Mac OS X,aarch64,15.2
74,9812.6281,7820.8670,0.9200,0.0800,0,35,0,3255,19.74,239,721.75,Mac OS X,aarch64,15.2
75,9812.6281,7638.3391,0.9500,0.0500,0,34,0,3162,19.46,32,731.53,Mac OS X,aarch64,15.2
76,9812.6281,7673.1427,0.9300,0.0700,0,40,0,3720,13.83,47,741.44,Mac OS X,aarch64,15.2
77,9614.1419,7808.8945,0.9400,0.0600,0,24,0,2232,13.59,175,753.23,Mac OS X,aarch64,15.2
78,9478.7427,7747.7457,0.9000,0.1000,0,15,0,1395,18.04,288,763.43,Mac OS X,aarch64,15.2
79,9747.2197,7759.4626,0.9200,0.0800,0,38,0,3496,13.08,102,773.36,Mac OS X,aarch64,15.2
80,9812.6281,7660.4774,0.9100,0.0900,0,14,0,1288,17.70,128,783.27,Mac OS X,aarch64,15.2
81,9812.6281,7595.8662,0.9300,0.0700,0,37,0,3404,12.94,297,797.58,Mac OS X,aarch64,15.2
82,9812.6281,7599.4122,0.9500,0.0500,0,39,0,3627,13.64,140,815.32,Mac OS X,aarch64,15.2
83,9812.6281,7646.5375,0.9500,0.0500,0,43,0,3999,13.65,129,825.85,Mac OS X,aarch64,15.2
84,9812.6281,7559.5925,0.9300,0.0700,0,31,0,2883,13.50,177,838.05,Mac OS X,aarch64,15.2
85,9341.5107,7555.8697,0.9100,0.0900,0,30,0,2790,13.87,234,848.82,Mac OS X,aarch64,15.2
86,8850.4021,7506.1682,0.9100,0.0900,0,33,0,3036,13.33,319,859.94,Mac OS X,aarch64,15.2
87,9132.8639,7637.5105,0.9600,0.0400,0,13,0,1196,13.64,295,871.41,Mac OS X,aarch64,15.2
88,9546.6959,7610.7470,0.9500,0.0500,0,39,0,3588,17.06,284,882.81,Mac OS X,aarch64,15.2
89,9410.3339,7575.3678,0.9300,0.0700,0,18,0,1638,25.48,183,893.99,Mac OS X,aarch64,15.2
90,9546.6959,7645.3020,0.9500,0.0500,0,41,0,3731,43.94,263,904.10,Mac OS X,aarch64,15.2
91,9478.7427,7714.2227,0.9400,0.0600,0,32,0,2912,14.02,171,913.93,Mac OS X,aarch64,15.2
92,9747.2197,7852.4541,0.9300,0.0700,0,43,0,3913,15.21,321,922.33,Mac OS X,aarch64,15.2
93,9747.2197,7916.4602,0.9300,0.0700,0,32,0,2912,17.01,182,930.68,Mac OS X,aarch64,15.2
94,9546.6959,7710.4665,0.9200,0.0800,0,41,0,3690,18.35,231,940.36,Mac OS X,aarch64,15.2
95,9410.3339,7761.6380,0.9600,0.0400,0,40,0,3600,19.82,195,950.15,Mac OS X,aarch64,15.2
96,9410.3339,7703.3721,0.9600,0.0400,0,36,0,3204,20.15,333,959.07,Mac OS X,aarch64,15.2
97,9410.3339,7803.1379,0.9700,0.0300,0,40,0,3600,14.56,104,968.08,Mac OS X,aarch64,15.2
98,9202.7498,7767.1531,0.9500,0.0500,0,36,0,3240,14.58,128,976.34,Mac OS X,aarch64,15.2
99,9747.2197,7843.8021,0.9500,0.0500,0,33,0,2970,13.80,47,985.33,Mac OS X,aarch64,15.2
100,9812.6281,7976.6232,0.9500,0.0500,0,40,0,3600,14.42,118,995.10,Mac OS X,aarch64,15.2
101,9681.0135,7957.9087,0.9500,0.0500,0,39,0,3510,14.58,138,1005.10,Mac OS X,aarch64,15.2
102,9681.0135,7970.5130,0.9300,0.0700,0,30,0,2700,14.84,32,1014.76,Mac OS X,aarch64,15.2
103,9681.0135,8040.8724,0.9100,0.0900,0,12,0,1080,13.45,132,1023.56,Mac OS X,aarch64,15.2
104,9812.6281,7814.0648,0.9400,0.0600,0,34,0,3094,13.62,215,1032.01,Mac OS X,aarch64,15.2
105,9812.6281,7837.0998,0.9200,0.0800,0,14,0,1274,11.56,122,1042.83,Mac OS X,aarch64,15.2
106,9681.0135,7857.8483,0.9900,0.0100,0,33,0,3003,13.47,311,1055.02,Mac OS X,aarch64,15.2
107,9681.0135,7767.7788,0.9600,0.0400,0,38,0,3458,14.09,123,1065.54,Mac OS X,aarch64,15.2
108,9272.3066,7745.8639,0.9300,0.0700,0,38,0,3458,5.85,174,1076.29,Mac OS X,aarch64,15.2
109,9614.1419,7718.4324,0.9500,0.0500,0,39,0,3549,15.19,141,1087.00,Mac OS X,aarch64,15.2
110,9614.1419,7759.2958,0.9500,0.0500,0,31,0,2821,19.59,55,1099.57,Mac OS X,aarch64,15.2
111,9747.2197,7905.8200,0.9400,0.0600,0,39,0,3549,13.38,106,1110.23,Mac OS X,aarch64,15.2
112,9614.1419,7862.1381,0.9400,0.0600,0,38,0,3458,13.68,182,1122.92,Mac OS X,aarch64,15.2
113,9614.1419,7868.2277,0.9400,0.0600,0,39,0,3549,13.86,329,1132.20,Mac OS X,aarch64,15.2
