Generación,Fitness Global,CPU (%),Memoria (%),Tiempo (s),Goles Favor,Goles Contra,CPUs (configurados),Population Size,Core0 (%),Core1 (%),Core2 (%),Core3 (%),Core4 (%),Core5 (%),Core6 (%),Core7 (%)
30,35084,42.34,49.38246205580767,0.6721308870845071,0,22,6,50,44.42,43.5,35.22,39.4,45.73,45.78,0.0,0.0
31,34681,56.63,51.08426972611184,0.6824974765275664,0,23,6,50,53.57,58.65,61.29,59.21,53.53,53.54,0.0,0.0
32,34278,40.97,50.774373233950826,0.6467548751408713,0,24,6,50,48.02,36.63,40.01,43.24,41.33,36.58,0.0,0.0
33,35084,63.79,50.0829388085287,0.6402678370797998,0,22,6,50,63.59,57.05,65.73,66.65,66.14,63.57,0.0,0.0
34,34681,40.2,48.61945411036966,0.6702301313029986,0,23,6,50,39.42,43.15,40.22,40.3,40.57,37.56,0.0,0.0
35,35890,51.12,50.41571664172359,0.6233776238877217,0,20,6,50,49.22,47.76,52.4,52.58,44.73,60.01,0.0,0.0
36,37905,58.12,49.74518435881376,0.6005394358828694,0,15,6,50,60.3,62.04,51.5,58.73,52.99,63.15,0.0,0.0
37,34681,48.68,51.97906881905679,0.6471710243155123,0,23,6,50,45.84,46.21,43.51,50.42,58.34,47.75,0.0,0.0
38,34681,51.84,48.53080955699346,0.6435570701659997,0,23,6,50,51.37,46.33,59.47,48.97,53.75,51.13,0.0,0.0
39,35487,51.75,50.15877696039838,0.6486462279784164,0,21,6,50,52.39,44.16,55.09,51.5,58.64,48.74,0.0,0.0
40,36696,59.32,50.05598063802034,0.5572629325220438,0,18,6,50,54.27,63.36,59.26,60.2,67.36,51.47,0.0,0.0
41,36696,81.36,49.8221462256157,0.6452308621967567,0,18,6,50,73.92,82.9,84.35,83.93,78.89,84.2,0.0,0.0
42,34278,51.04,49.81165516071628,0.6260905749140272,0,24,6,50,45.15,51.66,61.04,48.11,51.38,48.87,0.0,0.0
43,34278,57.56,49.420016808517154,0.6280065509907218,0,24,6,50,54.91,55.57,58.12,58.04,57.68,61.03,0.0,0.0
44,36293,47.19,49.802451811378816,0.6177669178140068,0,19,6,50,45.26,41.38,52.06,46.33,46.77,51.34,0.0,0.0
45,37099,49.82,50.0436836240197,0.6668525087613419,0,17,6,50,48.54,47.36,54.78,48.61,48.33,51.32,0.0,0.0
46,37502,52.48,49.77039418677983,0.6562518165864502,0,16,6,50,50.09,58.16,50.63,52.33,46.63,57.03,0.0,0.0
47,36293,54.36,50.95608089006688,0.4818483186335065,0,19,6,50,50.37,59.71,62.13,44.72,56.01,53.23,0.0,0.0
48,35890,41.9,49.827145730235536,0.6642240689559588,0,20,6,50,37.27,47.32,38.73,42.31,42.23,43.52,0.0,0.0
49,37905,40.88,48.06987689319323,0.621520716771068,0,15,6,50,47.22,34.31,37.73,39.74,43.93,42.34,0.0,0.0
50,33875,48.05,49.47144499123011,0.6517757459692004,0,25,6,50,44.93,44.73,49.31,51.18,45.57,52.57,0.0,0.0
51,34278,44.51,51.99871739308632,0.6931205819277275,0,24,6,50,44.52,43.69,49.06,43.43,41.24,45.12,0.0,0.0
52,37502,46.92,47.930327762805085,0.6344037341504094,0,16,6,50,44.73,49.65,44.24,53.89,37.07,51.94,0.0,0.0
53,35487,43.57,49.95033863708823,0.5839617035081418,0,21,6,50,53.48,41.91,38.47,42.02,40.48,45.08,0.0,0.0
54,37099,57.92,49.50107674165901,0.7229293758853316,0,17,6,50,62.49,59.27,48.98,64.85,62.18,49.75,0.0,0.0
55,36696,48.04,51.45605629079877,0.5560812002476897,0,18,6,50,53.64,45.34,42.31,46.3,54.82,45.83,0.0,0.0
56,35084,41.88,51.75360126194557,0.6581394289140388,0,22,6,50,40.57,40.76,36.52,37.82,46.77,48.85,0.0,0.0
57,33875,49.91,50.7750666953453,0.7124406590681533,0,25,6,50,50.61,49.13,51.16,51.19,51.69,45.68,0.0,0.0
58,36696,48.46,50.10865508322083,0.5922189700789149,0,18,6,50,51.57,45.89,47.49,44.66,53.62,47.51,0.0,0.0
59,36293,53.2,50.13007313554408,0.5762145452635498,0,19,6,50,50.2,56.15,51.63,53.34,59.1,48.8,0.0,0.0
60,36293,64.63,48.34477285899388,0.6305493014665728,0,19,6,50,70.1,58.04,72.81,59.19,68.2,59.44,0.0,0.0
61,37905,54.83,50.47002753285519,0.6103247801155872,0,15,6,50,49.72,53.81,61.13,54.89,60.77,48.65,0.0,0.0
62,37905,42.97,51.61359881008275,0.6304381684257229,0,15,6,50,47.56,43.7,45.27,41.93,43.82,35.56,0.0,0.0
63,36696,60.01,49.69300495587366,0.6350178913740215,0,18,6,50,64.84,54.85,64.31,63.25,60.26,52.57,0.0,0.0
64,35890,54.82,50.32748233622825,0.698112810677239,0,20,6,50,50.44,56.84,57.89,50.33,53.64,59.76,0.0,0.0
65,37502,54.08,49.49062142919205,0.6569115915410887,0,16,6,50,56.0,57.47,53.0,54.9,49.49,53.64,0.0,0.0
66,36293,50.33,50.24956509196403,0.6972684486811868,0,19,6,50,54.24,47.68,55.37,48.48,45.28,50.93,0.0,0.0
67,38308,43.74,48.74551744993519,0.6793646448086936,0,14,6,50,40.85,45.31,40.94,43.66,52.04,39.65,0.0,0.0
68,33875,43.99,50.34762982102232,0.6444874065864749,0,25,6,50,45.39,46.59,39.75,49.72,44.37,38.14,0.0,0.0
69,36293,55.64,50.29597129549915,0.5785888969153012,0,19,6,50,56.45,60.88,59.82,52.02,57.1,47.57,0.0,0.0
70,37099,45.55,48.97317257426772,0.6445240994053627,0,17,6,50,42.93,47.27,45.28,42.53,46.94,48.37,0.0,0.0
71,35084,36.1,50.28510331471142,0.7164547074749014,0,22,6,50,40.11,30.06,35.56,34.23,38.51,38.12,0.0,0.0
72,37099,44.42,50.16607670075348,0.6690152840651968,0,17,6,50,45.05,39.33,47.5,42.19,44.6,47.83,0.0,0.0
73,37099,46.05,50.57420355147176,0.6645219797206838,0,17,6,50,43.5,45.82,47.36,50.0,44.8,44.84,0.0,0.0
74,33875,63.52,48.79064323647093,0.6834302682344908,0,25,6,50,62.05,62.95,57.72,63.31,70.6,64.52,0.0,0.0
75,35487,47.96,49.77155267701063,0.5925879997919471,0,21,6,50,41.35,53.83,44.49,55.42,43.17,49.48,0.0,0.0
76,38711,55.22,52.049727229641775,0.6843848235308109,0,13,6,50,61.11,50.17,47.58,60.62,59.74,52.12,0.0,0.0
77,36696,65.36,49.781708533129695,0.6353917588152513,0,18,6,50,67.57,68.69,56.72,60.26,67.69,71.23,0.0,0.0
78,34278,60.46,48.784297700115175,0.6211832227415439,0,24,6,50,58.33,56.92,59.74,66.36,60.65,60.78,0.0,0.0
79,36696,49.94,51.28447436774508,0.666917458863913,0,18,6,50,48.86,52.62,52.08,54.14,48.49,43.43,0.0,0.0
80,37905,59.13,49.518422115283165,0.6254811376388415,0,15,6,50,62.8,53.5,52.15,61.11,69.49,55.74,0.0,0.0
81,37502,62.5,49.35653847911211,0.6934733236146089,0,16,6,50,56.49,62.13,71.71,69.25,59.76,55.63,0.0,0.0
82,34681,68.46,49.827493152821305,0.5886597465483848,0,23,6,50,69.88,70.14,66.68,66.17,70.1,67.81,0.0,0.0
83,35890,52.14,48.611151507871966,0.6183633406064738,0,20,6,50,46.66,53.1,58.35,48.22,57.92,48.62,0.0,0.0
84,37099,49.66,49.7297913579085,0.686520051394589,0,17,6,50,46.05,44.4,48.88,45.1,56.67,56.84,0.0,0.0
85,33875,43.14,49.00901342647596,0.6811021602560072,0,25,6,50,39.48,43.88,38.17,40.17,51.02,46.14,0.0,0.0
86,38308,44.78,49.81557040848119,0.6211749715591594,0,14,6,50,46.28,41.66,49.35,41.98,47.08,42.36,0.0,0.0
87,33875,51.51,50.288909970299606,0.5681773953609021,0,25,6,50,52.34,55.95,52.59,43.77,57.07,47.32,0.0,0.0
88,35890,53.69,50.02020605052269,0.6487736173755667,0,20,6,50,54.73,58.08,50.38,50.77,58.97,49.23,0.0,0.0
89,33875,53.15,50.20168065541773,0.6556512227924646,0,25,6,50,57.2,52.35,54.75,53.05,53.73,47.8,0.0,0.0
90,33875,56.17,48.8356416050872,0.589014767687499,0,25,6,50,53.39,56.93,57.36,55.59,61.43,52.34,0.0,0.0
91,37502,51.11,49.43719850057202,0.6406626381201076,0,16,6,50,42.21,52.58,47.62,57.41,47.42,59.4,0.0,0.0
92,35890,43.03,50.88167240358739,0.642346587661744,0,20,6,50,40.31,41.17,46.25,46.66,47.35,36.45,0.0,0.0
93,33875,53.44,49.71352608400554,0.6362660070755741,0,25,6,50,56.24,56.65,59.42,45.68,45.86,56.79,0.0,0.0
94,36696,40.96,50.88576016260719,0.7016534565946904,0,18,6,50,36.81,36.64,45.54,43.89,36.16,46.73,0.0,0.0
95,34681,70.52,50.249845782760296,0.7345339805495941,0,23,6,50,68.54,79.35,64.82,81.8,62.91,65.68,0.0,0.0
96,38308,46.85,50.63149915821376,0.7010549634596794,0,14,6,50,42.28,44.75,45.42,47.06,49.75,51.86,0.0,0.0
97,33875,50.91,51.0469711756852,0.7328596329031802,0,25,6,50,54.82,44.45,57.93,48.85,42.99,56.44,0.0,0.0
98,34681,48.71,50.07077854209359,0.6116130515964432,0,23,6,50,49.35,43.02,44.23,51.34,52.04,52.27,0.0,0.0
99,36293,43.93,50.04679518247389,0.5963493886662423,0,19,6,50,39.69,42.42,47.01,44.42,45.09,44.97,0.0,0.0
100,33875,46.34,49.98448810452869,0.5973677502843459,0,25,6,50,47.51,52.94,43.25,41.64,43.67,49.0,0.0,0.0
101,34278,57.32,49.688237210596114,0.6401798396874109,0,24,6,50,63.52,64.46,56.01,57.34,49.51,53.09,0.0,0.0
102,35487,61.45,49.07841346931315,0.6683262324503475,0,21,6,50,67.8,51.17,69.13,69.7,55.0,55.91,0.0,0.0
103,35890,59.87,50.86930806680043,0.6809941230988805,0,20,6,50,63.4,53.4,65.42,64.6,56.7,55.7,0.0,0.0
104,39114,44.22,48.44609295571372,0.6732145677185029,0,12,6,50,46.44,46.97,47.93,38.66,45.41,39.94,0.0,0.0
105,37502,52.23,50.4513114585706,0.6774280468360891,0,16,6,50,51.65,52.08,52.9,52.25,50.66,53.85,0.0,0.0
106,39114,57.03,50.66569139974745,0.7027878106744795,0,12,6,50,57.86,55.72,54.67,56.63,58.53,58.78,0.0,0.0
107,36696,51.5,50.19448674196812,0.666855918269511,0,18,6,50,58.01,50.52,45.33,56.96,42.68,55.53,0.0,0.0
108,34681,41.35,50.71505746429301,0.629275652938344,0,23,6,50,41.99,47.29,43.7,36.64,35.93,42.52,0.0,0.0
109,34278,53.51,52.22741199775876,0.6282478990894209,0,24,6,50,51.67,55.07,56.38,55.61,57.93,44.42,0.0,0.0
110,35890,54.84,49.29586537479069,0.6105966795367617,0,20,6,50,48.27,63.23,47.39,60.71,61.07,48.34,0.0,0.0
111,37099,42.81,49.021662638085175,0.6693447500089491,0,17,6,50,41.66,37.22,43.01,45.17,40.81,48.97,0.0,0.0
112,34278,67.85,49.76306641754875,0.6697185450973081,0,24,6,50,64.24,69.78,63.11,68.82,71.52,69.65,0.0,0.0
113,37099,41.8,50.6430807894798,0.6268367558365748,0,17,6,50,42.61,45.18,41.18,42.79,39.7,39.35,0.0,0.0
114,33875,69.41,50.25233580714931,0.6144099004481627,0,25,6,50,64.94,61.09,75.27,64.91,72.52,77.73,0.0,0.0
115,38308,57.78,51.989494568502096,0.630079887985892,0,14,6,50,65.94,64.47,50.73,50.8,54.8,59.95,0.0,0.0
116,36293,62.91,52.62548938176234,0.5987632621727239,0,19,6,50,62.39,61.84,56.73,69.29,69.33,57.9,0.0,0.0
117,36696,56.8,51.00250584161537,0.5978141841414616,0,18,6,50,60.02,60.9,60.59,52.13,47.94,59.21,0.0,0.0
118,35890,56.42,49.73064985600012,0.6664803240633569,0,20,6,50,52.36,59.21,59.22,48.7,61.36,57.67,0.0,0.0
119,34681,52.6,50.918373809888585,0.6711451992000501,0,23,6,50,49.96,56.73,42.41,57.22,60.83,48.44,0.0,0.0
120,34681,50.23,48.955437024133445,0.667198067543322,0,23,6,50,56.59,41.9,42.8,57.8,44.94,57.35,0.0,0.0
121,35890,53.12,51.1498032992724,0.7145706413348332,0,20,6,50,54.92,51.69,52.31,45.48,56.52,57.78,0.0,0.0
122,34681,54.16,48.74266014763849,0.6728369441338045,0,23,6,50,53.54,57.77,49.25,52.04,62.25,50.14,0.0,0.0
123,39517,54.6,50.76591177935462,0.6607552633856346,0,11,6,50,56.7,51.86,55.38,53.0,58.59,52.05,0.0,0.0
124,37502,53.22,50.59130400144757,0.5814371276187948,0,16,6,50,54.01,61.76,53.24,47.12,53.59,49.58,0.0,0.0
125,35487,64.41,50.68538508686979,0.6513720954624255,0,21,6,50,61.33,69.16,62.31,64.47,72.53,56.69,0.0,0.0
126,37099,52.76,48.70990739219802,0.7502182145450192,0,17,6,50,47.98,57.22,60.19,49.21,54.03,47.95,0.0,0.0
127,36293,52.93,51.47390212990875,0.6258810913681043,0,19,6,50,45.07,53.92,49.07,57.65,59.2,52.66,0.0,0.0
128,38308,42.89,51.15534949218258,0.7174440599050723,0,14,6,50,41.06,51.04,38.02,41.05,44.66,41.49,0.0,0.0
129,36293,54.42,49.05527252402837,0.6603602568237525,0,19,6,50,47.82,63.72,47.15,61.42,51.83,54.55,0.0,0.0
130,36696,44.34,47.95124193333555,0.5735184804219058,0,18,6,50,46.43,40.32,44.28,41.14,47.29,46.61,0.0,0.0
131,37502,50.26,49.40119659766741,0.7019790195473733,0,16,6,50,54.56,54.11,49.77,43.8,45.22,54.08,0.0,0.0
132,37502,62.06,52.05144193484493,0.663657071745799,0,16,6,50,61.67,64.44,52.34,65.35,67.78,60.81,0.0,0.0
133,36293,41.86,50.342187525542144,0.5943156721509613,0,19,6,50,43.37,43.98,36.48,40.67,37.99,48.68,0.0,0.0
134,38711,61.79,51.59976795360748,0.6613671659344931,0,13,6,50,71.29,54.82,63.99,65.37,60.77,54.49,0.0,0.0
135,35487,44.2,48.860008147122095,0.7500393996221341,0,21,6,50,47.57,46.4,39.13,45.21,40.04,46.87,0.0,0.0
136,36696,50.83,49.86685514018627,0.6512728169532468,0,18,6,50,47.87,54.31,48.11,49.19,47.97,57.52,0.0,0.0
137,36293,51.92,50.376417053209806,0.6744035572417757,0,19,6,50,43.21,50.41,51.35,54.81,52.92,58.82,0.0,0.0
138,33875,46.62,51.46173491327861,0.6241747105484828,0,25,6,50,46.36,44.68,48.35,49.87,49.23,41.22,0.0,0.0
139,35487,65.28,49.90539379042707,0.6245050306080836,0,21,6,50,62.69,70.95,67.76,67.02,56.42,66.85,0.0,0.0
140,34681,60.08,50.83007104096406,0.5382185852926659,0,23,6,50,52.69,63.53,64.35,67.85,55.98,56.11,0.0,0.0
141,36293,42.95,51.481043991671584,0.6311588036859697,0,19,6,50,45.55,39.38,45.81,37.71,42.73,46.51,0.0,0.0
142,34278,59.35,49.69261328982508,0.63792557320523,0,24,6,50,60.13,66.43,56.44,51.0,61.53,60.55,0.0,0.0
143,35890,66.37,50.54433426479095,0.7337058647237416,0,20,6,50,71.41,67.22,63.29,59.05,61.3,75.93,0.0,0.0
144,35487,55.94,49.98288642733942,0.5662218408618338,0,21,6,50,63.15,57.55,46.62,47.96,59.65,60.72,0.0,0.0
145,37905,49.19,50.42348996334079,0.584358257049114,0,15,6,50,54.61,43.77,52.05,46.43,43.28,55.02,0.0,0.0
146,38711,51.03,50.77733631256628,0.6975616717390808,0,13,6,50,45.65,54.08,48.76,55.07,46.37,56.24,0.0,0.0
147,36696,49.08,50.91127404408741,0.628193969176017,0,18,6,50,51.51,51.48,46.31,51.14,48.07,45.95,0.0,0.0
148,36293,49.34,52.4513350067065,0.6024741091838883,0,19,6,50,47.81,45.1,43.25,57.82,55.49,46.54,0.0,0.0
149,37099,59.4,50.54964075533925,0.6815252308180481,0,17,6,50,49.92,60.85,60.55,58.96,62.92,63.18,0.0,0.0
150,33875,65.14,50.28596417308179,0.6872300547977864,0,25,6,50,55.25,73.07,63.14,54.65,73.67,71.08,0.0,0.0
151,38711,52.63,48.95084829430508,0.6073883537117821,0,13,6,50,51.05,50.78,56.92,51.35,53.87,51.8,0.0,0.0
152,34278,50.21,52.74972014473151,0.5899008398685989,0,24,6,50,48.42,46.84,51.35,53.83,51.18,49.62,0.0,0.0
153,37099,57.29,50.14168365876628,0.5870625306767431,0,17,6,50,57.12,49.18,63.77,62.31,58.84,52.51,0.0,0.0
154,37905,40.4,50.66913089603207,0.5674358182279404,0,15,6,50,41.32,35.94,42.34,35.51,41.73,45.58,0.0,0.0
155,36696,48.14,49.46148743760784,0.6210126236249467,0,18,6,50,49.0,55.63,45.13,52.61,45.64,40.82,0.0,0.0
156,35890,72.83,49.91141863260663,0.6693473734843018,0,20,6,50,75.12,73.58,75.23,65.67,72.88,74.53,0.0,0.0
157,36293,55.17,50.62008002529039,0.5282410626046181,0,19,6,50,52.85,51.86,59.88,58.98,51.62,55.81,0.0,0.0
158,33875,46.64,49.18315610927588,0.6111800792057146,0,25,6,50,41.67,45.3,46.3,43.71,55.01,47.86,0.0,0.0
159,34681,54.23,51.95465298361525,0.6758476933453373,0,23,6,50,46.26,54.27,53.92,59.86,55.07,56.0,0.0,0.0
160,35084,44.86,51.56946143959686,0.6805859182383409,0,22,6,50,50.67,42.6,40.65,42.14,44.92,48.21,0.0,0.0
161,35890,46.72,51.36355768938238,0.7155318957959946,0,20,6,50,47.97,44.75,50.05,43.72,44.86,48.98,0.0,0.0
162,37099,42.96,50.80128116365631,0.6668828122620013,0,17,6,50,34.43,51.1,40.65,42.74,41.51,47.36,0.0,0.0
163,37905,58.31,51.3224196321812,0.699869144574625,0,15,6,50,56.55,54.14,57.06,61.62,60.53,59.98,0.0,0.0
164,36293,42.87,49.78709728490497,0.652321197502165,0,19,6,50,48.01,47.23,35.43,42.71,43.64,40.19,0.0,0.0
165,35487,55.58,49.74270587811898,0.5556170113627867,0,21,6,50,56.54,61.1,48.05,62.55,53.22,52.0,0.0,0.0
166,33875,47.58,48.80767474910491,0.5710180153047117,0,25,6,50,52.89,43.99,47.3,51.46,45.7,44.14,0.0,0.0
167,37099,51.79,50.22971401392545,0.5744709390213081,0,17,6,50,41.64,59.2,54.5,41.67,55.73,58.02,0.0,0.0
168,35890,53.15,51.75361639872168,0.6663252370639907,0,20,6,50,59.29,51.7,57.97,49.73,51.3,48.91,0.0,0.0
169,36293,45.29,48.21723989670203,0.6418806590341507,0,19,6,50,38.61,48.58,47.35,46.97,49.46,40.78,0.0,0.0
170,34278,41.1,50.28032608034248,0.5795748988419909,0,24,6,50,44.11,40.43,39.44,38.99,47.31,36.29,0.0,0.0
171,33875,53.33,52.39871518224653,0.613664155481688,0,25,6,50,53.17,56.05,59.17,48.43,51.28,51.86,0.0,0.0
172,35084,46.36,51.54559251299067,0.6245842184959212,0,22,6,50,46.57,46.51,44.95,44.82,53.34,42.0,0.0,0.0
173,35487,51.66,50.11952647624437,0.6629071029124138,0,21,6,50,49.51,53.9,54.91,54.29,48.72,48.65,0.0,0.0
174,37502,38.84,49.45075921751887,0.6103116345212555,0,16,6,50,34.59,40.68,36.59,40.17,42.38,38.63,0.0,0.0
175,36293,52.18,48.5655772848715,0.672402562008328,0,19,6,50,44.63,56.92,54.88,57.45,48.79,50.38,0.0,0.0
176,39114,55.5,50.73164471795393,0.6196104362091355,0,12,6,50,59.22,50.16,52.86,55.12,57.42,58.22,0.0,0.0
177,37099,49.86,50.47651926404579,0.6466176021456218,0,17,6,50,51.38,44.93,50.31,56.69,52.22,43.62,0.0,0.0
178,35487,61.87,49.58519455712287,0.6194334559703222,0,21,6,50,68.33,65.09,54.09,54.5,67.97,61.24,0.0,0.0
179,34278,41.08,51.0918530985181,0.5716875919813764,0,24,6,50,40.24,39.92,46.33,41.03,40.93,38.04,0.0,0.0
180,35487,49.94,51.76864499128604,0.648920503145696,0,21,6,50,50.53,48.73,42.19,51.65,52.09,54.42,0.0,0.0
181,37099,51.16,51.36849991994297,0.6532838922614143,0,17,6,50,53.38,57.49,45.18,50.7,43.83,56.36,0.0,0.0
182,34278,57.71,49.16491964713798,0.6506792094217678,0,24,6,50,50.74,57.73,60.07,55.19,65.26,57.24,0.0,0.0
183,40323,49.13,50.59021617768961,0.6043314064533872,0,9,6,50,49.16,48.91,53.84,41.91,53.07,47.89,0.0,0.0
184,38711,52.2,50.48242881871778,0.6118772397340734,0,13,6,50,53.48,53.22,46.25,51.6,53.81,54.86,0.0,0.0
185,35890,48.16,51.5580645249393,0.6461896494042384,0,20,6,50,38.64,55.26,47.84,51.42,48.54,47.23,0.0,0.0
186,35890,53.42,49.60373711913275,0.5908079700404586,0,20,6,50,53.46,57.13,57.95,45.05,55.24,51.68,0.0,0.0
187,37099,46.32,49.27324715299928,0.5657836227433654,0,17,6,50,49.78,49.29,41.64,44.82,44.14,48.26,0.0,0.0
188,35487,58.62,49.13946029715879,0.6624168017884627,0,21,6,50,60.45,55.38,54.37,56.83,61.48,63.18,0.0,0.0
189,35084,42.84,50.51409639439429,0.6629504156294254,0,22,6,50,43.99,38.12,39.97,39.8,44.24,50.89,0.0,0.0
190,33875,49.23,50.42038625840033,0.6830197195233711,0,25,6,50,54.23,50.0,53.25,50.27,43.23,44.39,0.0,0.0
191,35084,54.74,52.843865032071385,0.5072604598503963,0,22,6,50,55.41,51.76,56.05,54.72,53.93,56.56,0.0,0.0
192,37502,47.23,50.13277503104307,0.6531214598578547,0,16,6,50,48.26,52.74,48.85,42.47,48.84,42.21,0.0,0.0
193,33875,61.75,49.3671159872145,0.5919247347632759,0,25,6,50,54.48,66.8,57.31,67.85,67.0,57.05,0.0,0.0
194,35084,48.05,51.01076438705866,0.6624474337853422,0,22,6,50,43.14,50.39,57.44,43.27,46.48,47.56,0.0,0.0
195,36293,47.37,50.318093144866175,0.6654240080286689,0,19,6,50,44.17,39.24,50.45,51.37,46.43,52.56,0.0,0.0
196,35084,64.13,50.24987035629732,0.671683485769381,0,22,6,50,66.93,58.88,67.27,59.82,69.5,62.4,0.0,0.0
197,36696,57.15,50.48479454564556,0.6308909611281278,0,18,6,50,54.2,59.93,60.4,60.61,61.43,46.35,0.0,0.0
198,36293,53.33,50.39368386557955,0.6523611529663561,0,19,6,50,53.4,47.83,48.64,51.62,58.65,59.86,0.0,0.0
199,35084,42.55,49.43302596879938,0.6765486624647803,0,22,6,50,49.77,41.77,44.84,39.3,37.65,41.99,0.0,0.0
200,36696,58.06,49.9808053994874,0.5639359076839481,0,18,6,50,62.99,52.12,59.24,56.82,59.58,57.63,0.0,0.0
201,36293,60.51,49.85793758011873,0.6219321598809077,0,19,6,50,56.5,55.74,56.92,63.12,71.01,59.75,0.0,0.0
202,33875,42.44,51.73896769909533,0.5864319509448108,0,25,6,50,46.85,41.12,49.01,37.19,40.14,40.35,0.0,0.0
203,36696,45.54,51.872797941506754,0.6265116939231427,0,18,6,50,42.82,51.47,45.51,45.24,41.26,46.97,0.0,0.0
204,41129,45.77,49.06010598511487,0.6999000532554742,0,7,6,50,52.66,43.74,44.27,45.25,45.57,43.14,0.0,0.0
205,34681,57.08,48.840799929697575,0.6367951393079115,0,23,6,50,50.97,64.39,52.47,51.24,62.44,60.94,0.0,0.0
206,38308,44.25,48.70426883538137,0.6143735848455766,0,14,6,50,44.11,45.64,37.8,44.4,48.25,45.32,0.0,0.0
207,35084,55.49,49.71653798370903,0.5718537668944379,0,22,6,50,57.29,50.64,55.58,62.43,54.54,52.43,0.0,0.0
208,36293,63.97,49.68619763024381,0.7022048766996173,0,19,6,50,58.52,70.7,72.29,54.32,70.78,57.22,0.0,0.0
