Generación,Fitness Global,CPU (%),Memoria (%),Tiempo (s),Goles Favor,Goles Contra,CPUs (configurados),Population Size,Core0 (%),Core1 (%),Core2 (%),Core3 (%),Core4 (%),Core5 (%),Core6 (%),Core7 (%)
63,33875,72.81,53.79762792784135,1.5472959424226451,0,25,2,100,73.39,72.23,0.0,0.0,0.0,0.0,0.0,0.0
64,33875,48.04,52.11348522784247,1.5003850919160098,0,25,2,100,49.15,46.92,0.0,0.0,0.0,0.0,0.0,0.0
65,35084,80.98,49.331455451871705,1.6387880669285524,0,22,2,100,76.41,85.56,0.0,0.0,0.0,0.0,0.0,0.0
66,33875,62.85,47.76528295143892,1.4564638317812966,0,25,2,100,67.56,58.14,0.0,0.0,0.0,0.0,0.0,0.0
67,33875,39.68,53.78114873891238,1.5837514138075384,0,25,2,100,34.98,44.39,0.0,0.0,0.0,0.0,0.0,0.0
68,33875,52.99,50.14183161077312,1.5758994403122548,0,25,2,100,58.44,47.54,0.0,0.0,0.0,0.0,0.0,0.0
69,34278,48.07,53.52746856411692,1.6372313664621418,0,24,2,100,46.24,49.9,0.0,0.0,0.0,0.0,0.0,0.0
70,33875,93.3,58.10539433176103,1.5173640273628874,0,25,2,100,86.59,100.0,0.0,0.0,0.0,0.0,0.0,0.0
71,33875,53.4,56.86526589219794,1.574431950131597,0,25,2,100,52.27,54.54,0.0,0.0,0.0,0.0,0.0,0.0
72,33875,56.91,48.77488474772191,1.636207739406652,0,25,2,100,56.19,57.63,0.0,0.0,0.0,0.0,0.0,0.0
73,35890,92.14,56.75073383899909,1.58798556162997,0,20,2,100,94.61,89.66,0.0,0.0,0.0,0.0,0.0,0.0
74,33875,66.83,56.62230828007457,1.6300031125583647,0,25,2,100,63.48,70.19,0.0,0.0,0.0,0.0,0.0,0.0
75,33875,73.38,52.376375645207936,1.5228939969777904,0,25,2,100,74.72,72.03,0.0,0.0,0.0,0.0,0.0,0.0
76,33875,89.14,49.11247900067489,1.3799260448815776,0,25,2,100,88.07,90.22,0.0,0.0,0.0,0.0,0.0,0.0
77,33875,36.84,48.22942300873349,1.479085767271172,0,25,2,100,36.7,36.98,0.0,0.0,0.0,0.0,0.0,0.0
78,33875,64.73,53.57283600137978,1.5490498498290617,0,25,2,100,68.77,60.69,0.0,0.0,0.0,0.0,0.0,0.0
79,34278,66.42,54.47534164076946,1.6010327861778153,0,24,2,100,65.6,67.24,0.0,0.0,0.0,0.0,0.0,0.0
80,33875,72.41,54.632287166379385,1.497587621712405,0,25,2,100,74.62,70.2,0.0,0.0,0.0,0.0,0.0,0.0
81,33875,94.18,55.57033966832667,1.5766948554787037,0,25,2,100,95.58,92.78,0.0,0.0,0.0,0.0,0.0,0.0
82,33875,43.33,52.95284109797947,1.536687035241587,0,25,2,100,42.38,44.28,0.0,0.0,0.0,0.0,0.0,0.0
83,33875,94.39,56.62925366302462,1.565461618541132,0,25,2,100,96.47,92.31,0.0,0.0,0.0,0.0,0.0,0.0
84,33875,70.22,55.1043292567363,1.558514485977471,0,25,2,100,74.54,65.89,0.0,0.0,0.0,0.0,0.0,0.0
85,33875,65.5,56.2368670196283,1.5838731249573277,0,25,2,100,72.6,58.41,0.0,0.0,0.0,0.0,0.0,0.0
86,33875,39.47,57.74583997583244,1.4994802308056012,0,25,2,100,44.22,34.71,0.0,0.0,0.0,0.0,0.0,0.0
87,33875,76.29,57.68533413557106,1.5103623714708665,0,25,2,100,80.05,72.53,0.0,0.0,0.0,0.0,0.0,0.0
88,33875,40.66,57.40094275382299,1.5729312015954422,0,25,2,100,35.85,45.46,0.0,0.0,0.0,0.0,0.0,0.0
89,33875,72.46,55.00264363612962,1.5442136051111006,0,25,2,100,75.46,69.45,0.0,0.0,0.0,0.0,0.0,0.0
90,33875,30.69,50.40265315394892,1.5090745655230935,0,25,2,100,30.15,31.23,0.0,0.0,0.0,0.0,0.0,0.0
91,34681,41.96,56.42740838374311,1.5539228910264544,0,23,2,100,37.53,46.4,0.0,0.0,0.0,0.0,0.0,0.0
92,33875,92.5,55.255019478050485,1.5799566412688355,0,25,2,100,85.01,100.0,0.0,0.0,0.0,0.0,0.0,0.0
93,33875,58.24,53.35780298994028,1.631286204124644,0,25,2,100,56.45,60.03,0.0,0.0,0.0,0.0,0.0,0.0
94,33875,41.84,55.464824951885554,1.6374661993129775,0,25,2,100,37.2,46.49,0.0,0.0,0.0,0.0,0.0,0.0
95,33875,85.42,50.984940700098186,1.5652014569061676,0,25,2,100,83.47,87.38,0.0,0.0,0.0,0.0,0.0,0.0
96,33875,55.46,56.89287999798904,1.5438398238438076,0,25,2,100,50.19,60.74,0.0,0.0,0.0,0.0,0.0,0.0
97,33875,65.19,55.285314500824825,1.5361651386595552,0,25,2,100,67.63,62.76,0.0,0.0,0.0,0.0,0.0,0.0
98,33875,30.06,49.49927903898968,1.5765246044263252,0,25,2,100,29.95,30.17,0.0,0.0,0.0,0.0,0.0,0.0
99,34278,69.18,48.5783142664496,1.5946388058457646,0,24,2,100,77.96,60.39,0.0,0.0,0.0,0.0,0.0,0.0
100,33875,75.47,53.00646261585256,1.5485121177393708,0,25,2,100,72.82,78.13,0.0,0.0,0.0,0.0,0.0,0.0
101,34681,80.65,50.918870275713545,1.585186277564019,0,23,2,100,73.17,88.12,0.0,0.0,0.0,0.0,0.0,0.0
102,33875,65.66,52.16709494916084,1.4989218317690116,0,25,2,100,62.45,68.87,0.0,0.0,0.0,0.0,0.0,0.0
103,33875,40.96,53.41885141965755,1.488391023463118,0,25,2,100,35.19,46.73,0.0,0.0,0.0,0.0,0.0,0.0
104,33875,81.7,54.01978998856488,1.5791385775096258,0,25,2,100,83.38,80.03,0.0,0.0,0.0,0.0,0.0,0.0
105,33875,62.03,49.74108119838716,1.5592582950597391,0,25,2,100,63.8,60.26,0.0,0.0,0.0,0.0,0.0,0.0
106,35084,67.83,54.503449375221706,1.5246310160825534,0,22,2,100,61.16,74.5,0.0,0.0,0.0,0.0,0.0,0.0
107,33875,54.72,51.20546231054008,1.4106247170539543,0,25,2,100,48.74,60.69,0.0,0.0,0.0,0.0,0.0,0.0
108,33875,38.22,60.848625379939286,1.4604667324899243,0,25,2,100,37.66,38.78,0.0,0.0,0.0,0.0,0.0,0.0
109,33875,26.45,54.38870112305072,1.613628419559327,0,25,2,100,24.82,28.08,0.0,0.0,0.0,0.0,0.0,0.0
110,33875,53.83,51.00875944428932,1.5560743769453478,0,25,2,100,54.27,53.39,0.0,0.0,0.0,0.0,0.0,0.0
111,34681,95.33,56.80729047798453,1.5106123113094447,0,23,2,100,90.66,100.0,0.0,0.0,0.0,0.0,0.0,0.0
112,33875,56.28,48.71918906934208,1.661109678673637,0,25,2,100,53.63,58.92,0.0,0.0,0.0,0.0,0.0,0.0
113,34278,91.84,49.39775635674681,1.6977536060702028,0,24,2,100,100.0,83.69,0.0,0.0,0.0,0.0,0.0,0.0
114,34278,96.2,54.75231741095749,1.5712654775964758,0,24,2,100,92.39,100.0,0.0,0.0,0.0,0.0,0.0,0.0
115,34278,85.69,52.07978447003245,1.5834191356643357,0,24,2,100,79.74,91.64,0.0,0.0,0.0,0.0,0.0,0.0
116,33875,57.72,56.27633864065273,1.51007715796666,0,25,2,100,64.55,50.9,0.0,0.0,0.0,0.0,0.0,0.0
117,35487,30.7,54.56047021823304,1.4905066150958202,0,21,2,100,30.25,31.16,0.0,0.0,0.0,0.0,0.0,0.0
118,33875,34.08,57.15709109177261,1.5734009756543477,0,25,2,100,39.49,28.66,0.0,0.0,0.0,0.0,0.0,0.0
119,33875,65.82,52.27824489647984,1.5442557674207036,0,25,2,100,69.48,62.17,0.0,0.0,0.0,0.0,0.0,0.0
120,33875,51.51,48.456077028695056,1.5659484214436992,0,25,2,100,47.28,55.74,0.0,0.0,0.0,0.0,0.0,0.0
121,33875,52.64,53.89595538826448,1.5268423346861255,0,25,2,100,52.73,52.55,0.0,0.0,0.0,0.0,0.0,0.0
122,33875,84.28,52.5070103733505,1.5636453300875748,0,25,2,100,93.73,74.83,0.0,0.0,0.0,0.0,0.0,0.0
123,33875,95.64,56.20373171757901,1.6225879696988252,0,25,2,100,100.0,91.27,0.0,0.0,0.0,0.0,0.0,0.0
124,33875,66.06,53.47992311436177,1.6000960196722749,0,25,2,100,60.29,71.83,0.0,0.0,0.0,0.0,0.0,0.0
125,33875,35.36,47.36273978783528,1.5399874395087398,0,25,2,100,33.46,37.26,0.0,0.0,0.0,0.0,0.0,0.0
126,35890,76.02,53.597577481937535,1.6032841489073313,0,20,2,100,74.5,77.54,0.0,0.0,0.0,0.0,0.0,0.0
127,34681,30.88,60.28871156967703,1.528338523953626,0,23,2,100,30.43,31.34,0.0,0.0,0.0,0.0,0.0,0.0
128,33875,47.91,49.131329095046944,1.475372382003196,0,25,2,100,45.84,49.98,0.0,0.0,0.0,0.0,0.0,0.0
129,33875,80.66,57.33329896322803,1.5708658812712517,0,25,2,100,80.73,80.6,0.0,0.0,0.0,0.0,0.0,0.0
130,33875,34.12,57.10494120910782,1.510692187952707,0,25,2,100,35.78,32.46,0.0,0.0,0.0,0.0,0.0,0.0
131,33875,27.26,53.25695045355874,1.5574948728539255,0,25,2,100,31.44,23.09,0.0,0.0,0.0,0.0,0.0,0.0
132,33875,31.85,53.7581917995322,1.5282329527990344,0,25,2,100,33.91,29.79,0.0,0.0,0.0,0.0,0.0,0.0
133,33875,47.55,55.87374855274355,1.5309978645715474,0,25,2,100,44.34,50.76,0.0,0.0,0.0,0.0,0.0,0.0
134,35487,69.28,45.98878340163273,1.5479316048934282,0,21,2,100,70.51,68.05,0.0,0.0,0.0,0.0,0.0,0.0
135,33875,63.64,52.688571960958924,1.5367614296548455,0,25,2,100,60.04,67.23,0.0,0.0,0.0,0.0,0.0,0.0
136,33875,73.32,55.02682352171367,1.6032563235451307,0,25,2,100,70.73,75.9,0.0,0.0,0.0,0.0,0.0,0.0
137,35084,69.68,55.32980056842837,1.516885184127626,0,22,2,100,68.93,70.44,0.0,0.0,0.0,0.0,0.0,0.0
138,33875,26.22,52.94408753604026,1.5486490811386049,0,25,2,100,23.98,28.46,0.0,0.0,0.0,0.0,0.0,0.0
139,33875,40.49,51.17473716468746,1.4964831325135,0,25,2,100,45.33,35.66,0.0,0.0,0.0,0.0,0.0,0.0
140,33875,63.22,55.129575574456624,1.573245856633982,0,25,2,100,60.76,65.67,0.0,0.0,0.0,0.0,0.0,0.0
141,33875,68.59,59.38018568959086,1.5402370741065916,0,25,2,100,70.1,67.08,0.0,0.0,0.0,0.0,0.0,0.0
142,33875,89.73,49.543128089694925,1.5948105150389735,0,25,2,100,94.9,84.56,0.0,0.0,0.0,0.0,0.0,0.0
143,33875,44.78,51.60372795655024,1.5846410736766583,0,25,2,100,45.24,44.33,0.0,0.0,0.0,0.0,0.0,0.0
144,34681,53.33,51.83510283087028,1.6908831544126224,0,23,2,100,48.59,58.07,0.0,0.0,0.0,0.0,0.0,0.0
145,33875,94.94,56.899752805733854,1.5777814716790433,0,25,2,100,91.11,98.77,0.0,0.0,0.0,0.0,0.0,0.0
146,33875,27.72,54.90017875935224,1.567164695845974,0,25,2,100,24.19,31.25,0.0,0.0,0.0,0.0,0.0,0.0
147,33875,86.56,56.319585882130966,1.5246028706106187,0,25,2,100,79.43,93.69,0.0,0.0,0.0,0.0,0.0,0.0
148,33875,30.12,52.61473037396781,1.5813306361969977,0,25,2,100,27.01,33.22,0.0,0.0,0.0,0.0,0.0,0.0
149,33875,52.77,51.800848051367936,1.6162017092513914,0,25,2,100,56.47,49.07,0.0,0.0,0.0,0.0,0.0,0.0
150,35084,61.16,53.42951176490868,1.567490967731453,0,22,2,100,56.52,65.8,0.0,0.0,0.0,0.0,0.0,0.0
151,33875,41.04,54.180493047243424,1.5077776743268487,0,25,2,100,47.9,34.19,0.0,0.0,0.0,0.0,0.0,0.0
152,33875,61.12,53.76396296579571,1.5335644228985117,0,25,2,100,60.6,61.64,0.0,0.0,0.0,0.0,0.0,0.0
153,33875,94.75,52.018483409326585,1.5221661338824903,0,25,2,100,91.02,98.48,0.0,0.0,0.0,0.0,0.0,0.0
154,33875,40.68,57.16563459443695,1.558019957743068,0,25,2,100,39.91,41.46,0.0,0.0,0.0,0.0,0.0,0.0
155,33875,68.13,51.43006032165396,1.6441437803031682,0,25,2,100,68.52,67.74,0.0,0.0,0.0,0.0,0.0,0.0
156,33875,50.38,52.459405423221305,1.5367313229160764,0,25,2,100,49.37,51.4,0.0,0.0,0.0,0.0,0.0,0.0
157,33875,70.82,58.45827130057567,1.5724517500985529,0,25,2,100,74.2,67.43,0.0,0.0,0.0,0.0,0.0,0.0
158,33875,88.5,53.771491115500936,1.5032078751565587,0,25,2,100,90.2,86.79,0.0,0.0,0.0,0.0,0.0,0.0
159,35084,48.78,53.19809413059731,1.486019125699143,0,22,2,100,44.69,52.88,0.0,0.0,0.0,0.0,0.0,0.0
160,33875,49.59,54.25070463072102,1.5236394651555152,0,25,2,100,46.46,52.72,0.0,0.0,0.0,0.0,0.0,0.0
161,34278,53.11,59.96017418331581,1.5993719560844812,0,24,2,100,52.11,54.11,0.0,0.0,0.0,0.0,0.0,0.0
162,33875,26.83,56.15377169903846,1.5117327350416652,0,25,2,100,27.13,26.53,0.0,0.0,0.0,0.0,0.0,0.0
163,34278,63.69,56.01059489325536,1.5025800667942315,0,24,2,100,65.7,61.68,0.0,0.0,0.0,0.0,0.0,0.0
164,33875,36.28,51.61801368692393,1.5042899350066192,0,25,2,100,40.49,32.08,0.0,0.0,0.0,0.0,0.0,0.0
165,33875,45.14,61.35831908729597,1.5799836413547723,0,25,2,100,45.61,44.66,0.0,0.0,0.0,0.0,0.0,0.0
166,33875,85.64,47.52309490925236,1.5636832874664948,0,25,2,100,87.08,84.19,0.0,0.0,0.0,0.0,0.0,0.0
167,33875,38.58,49.86178638044402,1.4964051752620708,0,25,2,100,34.04,43.12,0.0,0.0,0.0,0.0,0.0,0.0
168,34278,72.92,48.16066879958818,1.496833150222378,0,24,2,100,67.44,78.41,0.0,0.0,0.0,0.0,0.0,0.0
169,33875,60.32,54.08352089260181,1.4904087146455345,0,25,2,100,53.72,66.91,0.0,0.0,0.0,0.0,0.0,0.0
170,33875,76.53,57.90599419351348,1.5278057212391132,0,25,2,100,74.08,78.98,0.0,0.0,0.0,0.0,0.0,0.0
171,33875,76.58,55.97758374334204,1.5237039009018976,0,25,2,100,77.12,76.03,0.0,0.0,0.0,0.0,0.0,0.0
172,33875,80.47,55.50037914811663,1.5864419558374447,0,25,2,100,80.07,80.88,0.0,0.0,0.0,0.0,0.0,0.0
173,33875,90.11,55.538577466443634,1.5446170728088355,0,25,2,100,83.25,96.97,0.0,0.0,0.0,0.0,0.0,0.0
174,33875,62.92,48.94500702138457,1.609617278662528,0,25,2,100,58.23,67.62,0.0,0.0,0.0,0.0,0.0,0.0
175,33875,59.9,51.10250117344373,1.5902827979973435,0,25,2,100,62.54,57.26,0.0,0.0,0.0,0.0,0.0,0.0
176,33875,40.03,54.404038748063726,1.5482270718627875,0,25,2,100,44.24,35.82,0.0,0.0,0.0,0.0,0.0,0.0
177,35890,70.42,51.27345629797385,1.5069368192498944,0,20,2,100,61.26,79.58,0.0,0.0,0.0,0.0,0.0,0.0
178,33875,24.59,52.363998228579774,1.5468529681227616,0,25,2,100,22.83,26.35,0.0,0.0,0.0,0.0,0.0,0.0
179,33875,91.74,54.308807236353104,1.560801488283746,0,25,2,100,97.49,85.99,0.0,0.0,0.0,0.0,0.0,0.0
180,33875,38.48,56.58686800482892,1.58929161985263,0,25,2,100,40.48,36.48,0.0,0.0,0.0,0.0,0.0,0.0
181,33875,41.54,54.10353521651007,1.6014903205491955,0,25,2,100,42.32,40.76,0.0,0.0,0.0,0.0,0.0,0.0
182,33875,70.09,54.57900747524989,1.5159526144674491,0,25,2,100,73.29,66.89,0.0,0.0,0.0,0.0,0.0,0.0
183,33875,64.26,50.05160020339636,1.592715333023162,0,25,2,100,58.07,70.46,0.0,0.0,0.0,0.0,0.0,0.0
184,34278,55.22,55.14369597138836,1.5982153202102056,0,24,2,100,51.81,58.63,0.0,0.0,0.0,0.0,0.0,0.0
185,33875,26.95,49.49984727906791,1.5849911541316872,0,25,2,100,25.73,28.17,0.0,0.0,0.0,0.0,0.0,0.0
186,33875,33.39,52.87144187046755,1.5545834885626146,0,25,2,100,33.8,32.99,0.0,0.0,0.0,0.0,0.0,0.0
187,33875,83.38,52.77247164755751,1.6042112271868734,0,25,2,100,87.07,79.7,0.0,0.0,0.0,0.0,0.0,0.0
188,33875,49.26,58.77383966537058,1.593389366562138,0,25,2,100,51.57,46.96,0.0,0.0,0.0,0.0,0.0,0.0
189,34681,96.16,48.313381758756414,1.60643802072673,0,23,2,100,98.57,93.74,0.0,0.0,0.0,0.0,0.0,0.0
190,33875,100.0,51.5461056694969,1.5300008037721184,0,25,2,100,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
191,34278,78.38,51.04701971930854,1.5078458520297189,0,24,2,100,79.94,76.82,0.0,0.0,0.0,0.0,0.0,0.0
192,33875,45.26,52.96373683301335,1.5302563701628502,0,25,2,100,51.79,38.72,0.0,0.0,0.0,0.0,0.0,0.0
193,33875,27.48,58.71623187043515,1.6131861454203915,0,25,2,100,27.15,27.81,0.0,0.0,0.0,0.0,0.0,0.0
194,33875,63.02,56.58737911817936,1.5922816007164828,0,25,2,100,54.25,71.78,0.0,0.0,0.0,0.0,0.0,0.0
195,33875,46.9,49.614809797625696,1.5647308308459908,0,25,2,100,43.9,49.89,0.0,0.0,0.0,0.0,0.0,0.0
196,33875,25.58,56.79053649510632,1.5285561665991314,0,25,2,100,25.29,25.86,0.0,0.0,0.0,0.0,0.0,0.0
197,33875,74.19,57.17013412124637,1.4417754580440112,0,25,2,100,70.03,78.35,0.0,0.0,0.0,0.0,0.0,0.0
198,33875,56.26,51.81947784142106,1.5332203047906696,0,25,2,100,58.67,53.85,0.0,0.0,0.0,0.0,0.0,0.0
199,33875,76.51,54.42121880206688,1.5712601700389668,0,25,2,100,70.87,82.15,0.0,0.0,0.0,0.0,0.0,0.0
200,33875,43.84,59.78192620393274,1.5643265345897752,0,25,2,100,49.21,38.47,0.0,0.0,0.0,0.0,0.0,0.0
201,33875,85.18,54.63565376803444,1.4706246719737546,0,25,2,100,82.41,87.96,0.0,0.0,0.0,0.0,0.0,0.0
202,33875,53.66,52.18927031683052,1.5363227852863426,0,25,2,100,61.12,46.21,0.0,0.0,0.0,0.0,0.0,0.0
203,33875,30.12,52.41970205873031,1.5656939035043476,0,25,2,100,28.2,32.05,0.0,0.0,0.0,0.0,0.0,0.0
204,33875,63.47,52.55568784392651,1.581787453717337,0,25,2,100,65.55,61.39,0.0,0.0,0.0,0.0,0.0,0.0
205,33875,68.18,58.15662103459247,1.5520168045152405,0,25,2,100,65.03,71.32,0.0,0.0,0.0,0.0,0.0,0.0
206,33875,84.48,56.7894936265316,1.554316687886293,0,25,2,100,78.72,90.24,0.0,0.0,0.0,0.0,0.0,0.0
207,33875,68.22,51.71597669705898,1.437309559998332,0,25,2,100,68.88,67.56,0.0,0.0,0.0,0.0,0.0,0.0
208,33875,99.89,46.05637023857477,1.5466543627462916,0,25,2,100,99.82,99.96,0.0,0.0,0.0,0.0,0.0,0.0
209,35084,27.32,55.32905308260343,1.5582882032294962,0,22,2,100,24.81,29.83,0.0,0.0,0.0,0.0,0.0,0.0
