Generación,Fitness Global,CPU (%),Memoria (%),Tiempo (s),Goles Favor,Goles Contra,CPUs (configurados),Population Size,Core0 (%),Core1 (%),Core2 (%),Core3 (%),Core4 (%),Core5 (%),Core6 (%),Core7 (%)
175,33875,100.0,62.55275271665746,1.1994073741895188,0,25,8,500,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
176,33875,99.76,63.03760508379428,1.218452888056453,0,25,8,500,100.0,100.0,98.06,100.0,100.0,100.0,100.0,100.0
177,33875,99.65,62.90924026237917,1.1641323194630535,0,25,8,500,100.0,100.0,97.19,100.0,100.0,100.0,100.0,100.0
178,35084,99.3,63.02747796357202,1.1773668488417528,0,22,8,500,100.0,98.68,95.71,100.0,100.0,100.0,100.0,100.0
179,33875,99.06,61.76554217847556,1.0774800448710442,0,25,8,500,100.0,100.0,95.69,100.0,100.0,100.0,96.79,100.0
180,33875,98.64,62.91699595523747,1.0329513209633767,0,25,8,500,100.0,100.0,91.57,100.0,100.0,100.0,97.56,100.0
181,33875,100.0,61.919199778736015,1.233259276102833,0,25,8,500,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
182,33875,100.0,61.27100472658915,1.1304330417411033,0,25,8,500,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
183,33875,99.01,62.39257439816808,1.1713370525956617,0,25,8,500,100.0,100.0,94.8,97.41,100.0,100.0,99.89,100.0
184,34278,99.52,61.65172837862102,1.1906560836100009,0,24,8,500,100.0,100.0,100.0,100.0,100.0,96.17,100.0,100.0
185,33875,99.65,62.46684891742512,1.1646965011818242,0,25,8,500,100.0,100.0,97.2,100.0,100.0,100.0,100.0,100.0
186,33875,100.0,62.97579908419589,1.0967989515296552,0,25,8,500,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
187,33875,100.0,63.8768676626325,1.2015372642044222,0,25,8,500,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
188,33875,99.86,61.80569700445639,1.12749431340955,0,25,8,500,100.0,100.0,100.0,100.0,100.0,98.85,100.0,100.0
189,33875,99.97,62.07184613565854,1.2008500294865343,0,25,8,500,100.0,99.74,100.0,100.0,100.0,100.0,100.0,100.0
190,33875,100.0,62.7461997413088,1.0683136327837457,0,25,8,500,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
191,33875,100.0,62.4196043817016,1.1935111189170011,0,25,8,500,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
192,35890,100.0,60.83219320857145,1.1963431045064432,0,20,8,500,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
193,33875,100.0,63.72294371397326,1.1231837955056547,0,25,8,500,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
194,33875,99.63,62.429145167453306,1.1050914297117338,0,25,8,500,100.0,100.0,97.06,100.0,100.0,100.0,100.0,100.0
195,34278,99.56,60.391615089509706,1.0578869659382326,0,24,8,500,100.0,100.0,100.0,100.0,96.46,100.0,100.0,100.0
196,33875,99.84,63.81404785423977,1.0999490920924797,0,25,8,500,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.71
197,33875,100.0,62.3425395731375,1.168907098341066,0,25,8,500,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
198,35487,99.82,62.60874978963824,1.1657247675729536,0,21,8,500,100.0,99.75,98.81,100.0,100.0,100.0,100.0,100.0
199,33875,99.97,62.2863834429831,1.2043494751687176,0,25,8,500,100.0,100.0,100.0,100.0,100.0,100.0,99.76,100.0
200,33875,100.0,61.957511934621344,1.166974493186242,0,25,8,500,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
201,33875,100.0,63.89564438417253,1.2148219528486668,0,25,8,500,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
202,36696,100.0,62.18745998288407,1.1160873796015858,0,18,8,500,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
