Generación,Fitness Global,CPU (%),Memoria (%),Tiempo (s),Goles Favor,Goles Contra,CPUs (configurados),Population Size,Core0 (%),Core1 (%),Core2 (%),Core3 (%),Core4 (%),Core5 (%),Core6 (%),Core7 (%)
44,33875,62.47,51.05791192286712,1.4502170548887952,0,25,2,50,65.06,59.88,0.0,0.0,0.0,0.0,0.0,0.0
45,33875,53.44,45.07114448805866,1.384148239697203,0,25,2,50,54.15,52.74,0.0,0.0,0.0,0.0,0.0,0.0
46,33875,74.01,54.76961313549855,1.528099313813736,0,25,2,50,71.58,76.44,0.0,0.0,0.0,0.0,0.0,0.0
47,33875,21.58,49.11822145091402,1.5459244027503505,0,25,2,50,20.04,23.11,0.0,0.0,0.0,0.0,0.0,0.0
48,33875,37.55,55.91258913263609,1.537084960367165,0,25,2,50,38.9,36.2,0.0,0.0,0.0,0.0,0.0,0.0
49,33875,30.96,49.384486337857794,1.4496679656643894,0,25,2,50,28.96,32.96,0.0,0.0,0.0,0.0,0.0,0.0
50,33875,61.36,48.92156638089277,1.491511288874123,0,25,2,50,61.49,61.22,0.0,0.0,0.0,0.0,0.0,0.0
51,33875,43.76,47.430323432104245,1.5553494729731725,0,25,2,50,42.08,45.44,0.0,0.0,0.0,0.0,0.0,0.0
52,33875,64.93,48.26101612542721,1.4800788674939775,0,25,2,50,68.43,61.43,0.0,0.0,0.0,0.0,0.0,0.0
53,33875,45.26,44.97129288687818,1.582104563597439,0,25,2,50,43.14,47.37,0.0,0.0,0.0,0.0,0.0,0.0
54,33875,83.56,48.12546505366092,1.5211041268930043,0,25,2,50,76.66,90.46,0.0,0.0,0.0,0.0,0.0,0.0
55,33875,49.72,51.77907549475777,1.4811415754711843,0,25,2,50,48.37,51.06,0.0,0.0,0.0,0.0,0.0,0.0
56,33875,51.16,54.48396321920056,1.4491624782733876,0,25,2,50,50.99,51.33,0.0,0.0,0.0,0.0,0.0,0.0
57,33875,23.3,47.97321249127785,1.5218067932642394,0,25,2,50,22.91,23.68,0.0,0.0,0.0,0.0,0.0,0.0
58,33875,29.88,50.99800806174909,1.509465216183813,0,25,2,50,32.38,27.37,0.0,0.0,0.0,0.0,0.0,0.0
59,33875,66.64,46.82265775978313,1.4920514051393177,0,25,2,50,71.23,62.05,0.0,0.0,0.0,0.0,0.0,0.0
60,33875,50.23,47.50419504279346,1.5013622222599097,0,25,2,50,56.93,43.53,0.0,0.0,0.0,0.0,0.0,0.0
61,33875,38.97,50.97212842381833,1.4092379563803177,0,25,2,50,41.29,36.66,0.0,0.0,0.0,0.0,0.0,0.0
62,33875,33.32,52.52017837820332,1.4596250868792142,0,25,2,50,31.27,35.36,0.0,0.0,0.0,0.0,0.0,0.0
63,33875,75.4,50.84097470782041,1.4780310043027838,0,25,2,50,69.09,81.7,0.0,0.0,0.0,0.0,0.0,0.0
64,33875,53.7,54.10560550690747,1.481205240414719,0,25,2,50,47.05,60.34,0.0,0.0,0.0,0.0,0.0,0.0
65,33875,56.08,42.651059358760094,1.5610921981268082,0,25,2,50,60.69,51.47,0.0,0.0,0.0,0.0,0.0,0.0
66,33875,35.98,48.838556724216254,1.424508192560301,0,25,2,50,34.51,37.45,0.0,0.0,0.0,0.0,0.0,0.0
67,33875,46.98,48.27238066651319,1.4811363807939015,0,25,2,50,47.94,46.02,0.0,0.0,0.0,0.0,0.0,0.0
68,33875,41.36,51.78392050893481,1.4473071772860937,0,25,2,50,44.67,38.06,0.0,0.0,0.0,0.0,0.0,0.0
69,33875,62.22,50.03436005734546,1.52798287553904,0,25,2,50,62.52,61.91,0.0,0.0,0.0,0.0,0.0,0.0
70,33875,44.68,52.08380980286197,1.5266599962505294,0,25,2,50,47.04,42.31,0.0,0.0,0.0,0.0,0.0,0.0
71,33875,78.08,47.82248804949057,1.4172921398862428,0,25,2,50,72.88,83.28,0.0,0.0,0.0,0.0,0.0,0.0
72,33875,58.96,49.73331878088031,1.4861683998666364,0,25,2,50,59.57,58.35,0.0,0.0,0.0,0.0,0.0,0.0
73,33875,66.36,53.21228938260734,1.4970953300416796,0,25,2,50,71.92,60.8,0.0,0.0,0.0,0.0,0.0,0.0
74,33875,40.9,52.71299050438824,1.517073597811086,0,25,2,50,41.34,40.45,0.0,0.0,0.0,0.0,0.0,0.0
75,36293,29.72,51.53692089630899,1.471970308209232,0,19,2,50,32.46,26.99,0.0,0.0,0.0,0.0,0.0,0.0
76,36293,38.56,53.76424003160445,1.4787968533831235,0,19,2,50,41.18,35.94,0.0,0.0,0.0,0.0,0.0,0.0
77,33875,28.32,49.58775928322554,1.502831618607763,0,25,2,50,29.74,26.9,0.0,0.0,0.0,0.0,0.0,0.0
78,33875,54.62,50.264578221486566,1.5065691683798368,0,25,2,50,49.73,59.51,0.0,0.0,0.0,0.0,0.0,0.0
79,33875,47.1,52.38365241538384,1.516058986644949,0,25,2,50,42.9,51.3,0.0,0.0,0.0,0.0,0.0,0.0
80,33875,45.98,51.34884742058587,1.4374343768465394,0,25,2,50,45.51,46.46,0.0,0.0,0.0,0.0,0.0,0.0
81,33875,75.27,46.39439478714578,1.444259916387263,0,25,2,50,72.34,78.2,0.0,0.0,0.0,0.0,0.0,0.0
82,33875,63.33,49.575302588259255,1.567764793691008,0,25,2,50,66.04,60.62,0.0,0.0,0.0,0.0,0.0,0.0
83,33875,39.21,50.60630969123063,1.4655995625984766,0,25,2,50,41.49,36.93,0.0,0.0,0.0,0.0,0.0,0.0
84,33875,22.48,49.148283922554285,1.50247298695966,0,25,2,50,24.17,20.78,0.0,0.0,0.0,0.0,0.0,0.0
85,33875,67.2,49.194212546286245,1.5213967644980886,0,25,2,50,61.35,73.04,0.0,0.0,0.0,0.0,0.0,0.0
86,33875,57.48,47.47849882043484,1.4726370173665628,0,25,2,50,51.36,63.6,0.0,0.0,0.0,0.0,0.0,0.0
87,33875,26.26,46.38400282800241,1.520602819914061,0,25,2,50,26.14,26.37,0.0,0.0,0.0,0.0,0.0,0.0
88,33875,72.69,50.94086290952667,1.48737380906539,0,25,2,50,81.3,64.08,0.0,0.0,0.0,0.0,0.0,0.0
89,33875,70.22,52.77744281883319,1.5021088455946152,0,25,2,50,77.58,62.86,0.0,0.0,0.0,0.0,0.0,0.0
90,34278,53.96,47.60439432342236,1.5718328652029672,0,24,2,50,52.05,55.87,0.0,0.0,0.0,0.0,0.0,0.0
91,33875,88.17,54.99518793643361,1.5032209795171945,0,25,2,50,89.14,87.2,0.0,0.0,0.0,0.0,0.0,0.0
92,33875,51.5,49.49935352288772,1.4920617320587246,0,25,2,50,53.83,49.16,0.0,0.0,0.0,0.0,0.0,0.0
93,33875,49.72,51.28700010627087,1.4973619882106546,0,25,2,50,44.03,55.41,0.0,0.0,0.0,0.0,0.0,0.0
94,34681,41.4,50.81073614946253,1.486421307667416,0,23,2,50,46.18,36.63,0.0,0.0,0.0,0.0,0.0,0.0
95,33875,80.83,48.25623623167071,1.435723517380787,0,25,2,50,80.52,81.14,0.0,0.0,0.0,0.0,0.0,0.0
96,33875,65.97,46.25502329375352,1.5526643639814943,0,25,2,50,63.16,68.79,0.0,0.0,0.0,0.0,0.0,0.0
97,33875,63.74,54.51646876863646,1.5791931952860758,0,25,2,50,69.95,57.54,0.0,0.0,0.0,0.0,0.0,0.0
98,33875,39.9,52.785143656390886,1.5190816358190524,0,25,2,50,33.94,45.86,0.0,0.0,0.0,0.0,0.0,0.0
99,33875,79.21,50.01024014673607,1.4406746827829306,0,25,2,50,76.36,82.06,0.0,0.0,0.0,0.0,0.0,0.0
100,33875,46.05,55.38759216405849,1.4196874234240626,0,25,2,50,48.17,43.93,0.0,0.0,0.0,0.0,0.0,0.0
101,33875,71.3,52.32170226077172,1.5085084514220428,0,25,2,50,63.06,79.53,0.0,0.0,0.0,0.0,0.0,0.0
102,33875,34.5,54.496285690795816,1.5169619945882715,0,25,2,50,34.0,34.99,0.0,0.0,0.0,0.0,0.0,0.0
103,33875,54.17,50.863948120749605,1.573041870706107,0,25,2,50,48.25,60.09,0.0,0.0,0.0,0.0,0.0,0.0
104,33875,61.17,49.11916551769463,1.4244346757773525,0,25,2,50,62.77,59.57,0.0,0.0,0.0,0.0,0.0,0.0
105,33875,63.36,46.81648198314829,1.5170428193435097,0,25,2,50,59.88,66.83,0.0,0.0,0.0,0.0,0.0,0.0
106,33875,50.26,53.15481685545416,1.6075210131109916,0,25,2,50,46.61,53.92,0.0,0.0,0.0,0.0,0.0,0.0
107,33875,32.5,50.57751589019573,1.526487281268928,0,25,2,50,32.04,32.95,0.0,0.0,0.0,0.0,0.0,0.0
108,34278,49.16,49.84664336661992,1.5427053569446032,0,24,2,50,53.67,44.65,0.0,0.0,0.0,0.0,0.0,0.0
109,33875,23.53,49.66137064478632,1.5602214711116114,0,25,2,50,21.73,25.33,0.0,0.0,0.0,0.0,0.0,0.0
110,33875,23.38,45.71770731486071,1.5748650341366026,0,25,2,50,22.77,23.98,0.0,0.0,0.0,0.0,0.0,0.0
111,33875,36.07,53.31375805352235,1.4797493765808496,0,25,2,50,38.68,33.46,0.0,0.0,0.0,0.0,0.0,0.0
112,33875,88.69,47.51785869656237,1.5256687679779275,0,25,2,50,89.29,88.09,0.0,0.0,0.0,0.0,0.0,0.0
113,34681,50.94,53.09684262869057,1.5106258439834874,0,23,2,50,47.55,54.33,0.0,0.0,0.0,0.0,0.0,0.0
114,33875,21.84,52.36000277247005,1.4761195313644622,0,25,2,50,21.54,22.15,0.0,0.0,0.0,0.0,0.0,0.0
115,33875,24.04,54.00323824758471,1.4775386923281943,0,25,2,50,24.21,23.88,0.0,0.0,0.0,0.0,0.0,0.0
116,35487,60.84,46.6002751136912,1.4753377629444149,0,21,2,50,56.92,64.75,0.0,0.0,0.0,0.0,0.0,0.0
117,33875,65.92,48.62269076337562,1.477300418601717,0,25,2,50,68.81,63.03,0.0,0.0,0.0,0.0,0.0,0.0
118,35890,43.29,53.03872017006272,1.488458018088249,0,20,2,50,49.23,37.35,0.0,0.0,0.0,0.0,0.0,0.0
119,33875,57.72,53.16998240861744,1.481244081448825,0,25,2,50,55.42,60.01,0.0,0.0,0.0,0.0,0.0,0.0
120,33875,62.32,53.374858652305015,1.4573181034403109,0,25,2,50,66.76,57.88,0.0,0.0,0.0,0.0,0.0,0.0
121,33875,49.84,44.33639950620473,1.5117395115100425,0,25,2,50,50.98,48.7,0.0,0.0,0.0,0.0,0.0,0.0
122,33875,33.68,53.06273812655116,1.4357995481409227,0,25,2,50,35.68,31.69,0.0,0.0,0.0,0.0,0.0,0.0
123,33875,53.67,54.0557674192128,1.5007765528404455,0,25,2,50,50.57,56.77,0.0,0.0,0.0,0.0,0.0,0.0
124,33875,75.66,47.80942867266693,1.4946394516755883,0,25,2,50,79.28,72.03,0.0,0.0,0.0,0.0,0.0,0.0
125,33875,36.71,48.34561896777773,1.498133244744965,0,25,2,50,38.41,35.01,0.0,0.0,0.0,0.0,0.0,0.0
126,33875,42.4,49.38416596807241,1.5557675895860854,0,25,2,50,45.6,39.19,0.0,0.0,0.0,0.0,0.0,0.0
127,33875,64.3,45.23460990369707,1.4348288537036598,0,25,2,50,64.63,63.97,0.0,0.0,0.0,0.0,0.0,0.0
128,33875,25.92,52.63650732842236,1.4919751626987918,0,25,2,50,29.42,22.43,0.0,0.0,0.0,0.0,0.0,0.0
129,33875,60.66,47.6978147230808,1.50204573931705,0,25,2,50,55.93,65.38,0.0,0.0,0.0,0.0,0.0,0.0
130,33875,89.25,51.19518732397252,1.4714533986053977,0,25,2,50,88.4,90.1,0.0,0.0,0.0,0.0,0.0,0.0
131,33875,32.34,52.85502991163604,1.570439125855617,0,25,2,50,30.22,34.47,0.0,0.0,0.0,0.0,0.0,0.0
132,33875,64.53,52.88643717714884,1.5426142427173744,0,25,2,50,63.25,65.8,0.0,0.0,0.0,0.0,0.0,0.0
133,33875,69.18,48.10997080132225,1.4563597979977776,0,25,2,50,69.58,68.79,0.0,0.0,0.0,0.0,0.0,0.0
134,33875,86.82,47.5516138325551,1.5638940604720963,0,25,2,50,85.78,87.85,0.0,0.0,0.0,0.0,0.0,0.0
135,33875,24.96,49.295648052338585,1.5170309803443665,0,25,2,50,25.16,24.75,0.0,0.0,0.0,0.0,0.0,0.0
136,33875,62.18,50.87315731333143,1.5250222436529888,0,25,2,50,67.92,56.45,0.0,0.0,0.0,0.0,0.0,0.0
137,33875,43.88,46.27525126467717,1.5325636774096685,0,25,2,50,44.73,43.04,0.0,0.0,0.0,0.0,0.0,0.0
138,33875,55.62,47.87596306495787,1.4839053996928724,0,25,2,50,51.76,59.49,0.0,0.0,0.0,0.0,0.0,0.0
139,33875,69.5,50.44927414762282,1.5034139463602592,0,25,2,50,67.56,71.44,0.0,0.0,0.0,0.0,0.0,0.0
140,37502,70.46,49.61646461847365,1.4911763238523372,0,16,2,50,70.74,70.18,0.0,0.0,0.0,0.0,0.0,0.0
141,33875,53.2,50.4375715061967,1.4265828824158666,0,25,2,50,57.02,49.37,0.0,0.0,0.0,0.0,0.0,0.0
142,33875,45.34,50.925862365648456,1.497739609186918,0,25,2,50,47.39,43.29,0.0,0.0,0.0,0.0,0.0,0.0
143,33875,56.6,50.42223625615567,1.475316576957932,0,25,2,50,65.2,48.0,0.0,0.0,0.0,0.0,0.0,0.0
144,33875,48.89,49.9695570165768,1.5442704766284008,0,25,2,50,47.2,50.57,0.0,0.0,0.0,0.0,0.0,0.0
145,33875,30.03,50.82335515675192,1.4936567765819082,0,25,2,50,29.98,30.08,0.0,0.0,0.0,0.0,0.0,0.0
146,33875,38.37,49.18781091315809,1.4624179313098538,0,25,2,50,38.21,38.53,0.0,0.0,0.0,0.0,0.0,0.0
147,33875,61.62,57.926573337783125,1.4622364834439008,0,25,2,50,59.87,63.37,0.0,0.0,0.0,0.0,0.0,0.0
148,33875,49.35,45.41248506872214,1.5156771099555342,0,25,2,50,44.65,54.05,0.0,0.0,0.0,0.0,0.0,0.0
149,33875,43.38,43.50747772333802,1.529108548448073,0,25,2,50,37.37,49.4,0.0,0.0,0.0,0.0,0.0,0.0
150,33875,74.18,53.08002842213915,1.4665232420975756,0,25,2,50,70.94,77.43,0.0,0.0,0.0,0.0,0.0,0.0
151,33875,48.15,53.39368837493962,1.4905482804857693,0,25,2,50,43.95,52.35,0.0,0.0,0.0,0.0,0.0,0.0
152,33875,25.25,46.33552340034167,1.4379737625805535,0,25,2,50,24.64,25.86,0.0,0.0,0.0,0.0,0.0,0.0
153,33875,42.14,49.729991966795865,1.4649686065082292,0,25,2,50,38.72,45.55,0.0,0.0,0.0,0.0,0.0,0.0
154,33875,47.86,54.23124463465988,1.5159188176472176,0,25,2,50,51.38,44.35,0.0,0.0,0.0,0.0,0.0,0.0
155,35084,68.26,51.009974319754775,1.5233519764835872,0,22,2,50,69.64,66.88,0.0,0.0,0.0,0.0,0.0,0.0
156,33875,70.12,53.3149619136308,1.4422757214334754,0,25,2,50,72.54,67.7,0.0,0.0,0.0,0.0,0.0,0.0
157,33875,47.79,46.81242883876799,1.5377059702862177,0,25,2,50,42.35,53.23,0.0,0.0,0.0,0.0,0.0,0.0
158,33875,65.48,50.150855127360266,1.53094805216073,0,25,2,50,60.18,70.78,0.0,0.0,0.0,0.0,0.0,0.0
159,33875,21.4,49.71652437913576,1.4624783003522646,0,25,2,50,23.41,19.4,0.0,0.0,0.0,0.0,0.0,0.0
160,33875,53.68,44.80503902444221,1.4901856366895587,0,25,2,50,59.59,47.76,0.0,0.0,0.0,0.0,0.0,0.0
161,33875,62.24,50.342134244728975,1.4710378892722904,0,25,2,50,62.98,61.49,0.0,0.0,0.0,0.0,0.0,0.0
162,33875,67.57,51.46593389936798,1.4829537138428754,0,25,2,50,71.97,63.17,0.0,0.0,0.0,0.0,0.0,0.0
163,33875,84.56,46.73682504409867,1.4729782162460798,0,25,2,50,85.96,83.17,0.0,0.0,0.0,0.0,0.0,0.0
164,33875,75.04,48.48043398699996,1.4701320115079362,0,25,2,50,66.85,83.22,0.0,0.0,0.0,0.0,0.0,0.0
165,33875,46.34,50.596137726017545,1.4394744508610573,0,25,2,50,47.79,44.9,0.0,0.0,0.0,0.0,0.0,0.0
166,33875,72.6,49.5840890580278,1.5292061640592258,0,25,2,50,73.21,71.99,0.0,0.0,0.0,0.0,0.0,0.0
167,33875,51.95,50.48200821044997,1.4763981357160143,0,25,2,50,49.25,54.65,0.0,0.0,0.0,0.0,0.0,0.0
168,33875,24.86,47.97786514265452,1.4430888173660654,0,25,2,50,24.84,24.87,0.0,0.0,0.0,0.0,0.0,0.0
169,33875,28.62,53.17763954430114,1.5707515693281435,0,25,2,50,31.5,25.74,0.0,0.0,0.0,0.0,0.0,0.0
170,33875,75.16,43.18633290325928,1.5717964719787527,0,25,2,50,82.12,68.2,0.0,0.0,0.0,0.0,0.0,0.0
171,33875,23.7,54.152815333287,1.4579334869927982,0,25,2,50,23.94,23.46,0.0,0.0,0.0,0.0,0.0,0.0
172,33875,62.42,52.5898671261894,1.465253968772927,0,25,2,50,66.27,58.57,0.0,0.0,0.0,0.0,0.0,0.0
173,33875,57.05,51.97727561379809,1.514831282158467,0,25,2,50,52.99,61.11,0.0,0.0,0.0,0.0,0.0,0.0
174,33875,70.09,49.146879377621794,1.4170102637336397,0,25,2,50,64.79,75.38,0.0,0.0,0.0,0.0,0.0,0.0
175,33875,28.76,47.50018978538844,1.5404108930377527,0,25,2,50,27.4,30.12,0.0,0.0,0.0,0.0,0.0,0.0
176,35084,86.12,49.80782158379762,1.510381355870544,0,22,2,50,84.91,87.32,0.0,0.0,0.0,0.0,0.0,0.0
177,33875,64.66,47.56266263797744,1.4033395625893088,0,25,2,50,68.12,61.19,0.0,0.0,0.0,0.0,0.0,0.0
178,33875,22.34,50.867685798761904,1.4904229836610057,0,25,2,50,23.34,21.33,0.0,0.0,0.0,0.0,0.0,0.0
179,33875,41.8,55.57283381435983,1.4661114769165544,0,25,2,50,37.46,46.13,0.0,0.0,0.0,0.0,0.0,0.0
180,33875,46.45,51.79497079863379,1.503748606103386,0,25,2,50,50.25,42.65,0.0,0.0,0.0,0.0,0.0,0.0
181,33875,50.44,51.46290799059268,1.359136933857945,0,25,2,50,52.19,48.69,0.0,0.0,0.0,0.0,0.0,0.0
182,35890,73.35,48.93889262518082,1.5302175182839175,0,20,2,50,66.52,80.18,0.0,0.0,0.0,0.0,0.0,0.0
183,33875,56.96,49.54060896393577,1.5284695426653938,0,25,2,50,59.96,53.97,0.0,0.0,0.0,0.0,0.0,0.0
184,34681,45.51,52.53806025173719,1.399382218222926,0,23,2,50,37.4,53.62,0.0,0.0,0.0,0.0,0.0,0.0
185,34278,70.19,46.546689389927714,1.4557825429133409,0,24,2,50,70.57,69.82,0.0,0.0,0.0,0.0,0.0,0.0
186,34681,62.89,47.52916069033513,1.5029636693426964,0,23,2,50,61.4,64.37,0.0,0.0,0.0,0.0,0.0,0.0
187,33875,31.8,52.03553226708862,1.581547900130056,0,25,2,50,33.33,30.28,0.0,0.0,0.0,0.0,0.0,0.0
188,33875,79.61,44.80560280324151,1.4116110233986567,0,25,2,50,77.62,81.6,0.0,0.0,0.0,0.0,0.0,0.0
189,34681,35.36,51.09226345585628,1.5322517614685158,0,23,2,50,34.69,36.04,0.0,0.0,0.0,0.0,0.0,0.0
190,33875,73.91,53.159930893057606,1.4052109837789586,0,25,2,50,78.0,69.82,0.0,0.0,0.0,0.0,0.0,0.0
191,33875,25.92,48.38840996159882,1.5157711977423205,0,25,2,50,24.69,27.16,0.0,0.0,0.0,0.0,0.0,0.0
192,33875,39.54,50.493265868688006,1.4024725855105225,0,25,2,50,41.59,37.5,0.0,0.0,0.0,0.0,0.0,0.0
193,33875,43.27,44.588736020809804,1.4166045481678229,0,25,2,50,42.6,43.94,0.0,0.0,0.0,0.0,0.0,0.0
194,34278,84.98,52.15159791490012,1.5119119885307208,0,24,2,50,88.8,81.17,0.0,0.0,0.0,0.0,0.0,0.0
195,33875,48.84,51.40824984445003,1.465598759776715,0,25,2,50,51.32,46.36,0.0,0.0,0.0,0.0,0.0,0.0
196,33875,40.11,50.48350976848126,1.371445998867639,0,25,2,50,38.9,41.31,0.0,0.0,0.0,0.0,0.0,0.0
197,33875,58.32,46.897102067975965,1.4338939571592353,0,25,2,50,58.17,58.48,0.0,0.0,0.0,0.0,0.0,0.0
198,33875,57.82,47.2879720978457,1.4447844927200313,0,25,2,50,53.38,62.26,0.0,0.0,0.0,0.0,0.0,0.0
199,35890,36.97,48.415127222428815,1.4726813693133531,0,20,2,50,35.04,38.91,0.0,0.0,0.0,0.0,0.0,0.0
200,34278,43.04,48.06561969473097,1.4751407326948274,0,24,2,50,39.2,46.87,0.0,0.0,0.0,0.0,0.0,0.0
201,33875,33.24,53.79572959038028,1.5423250156085355,0,25,2,50,31.33,35.15,0.0,0.0,0.0,0.0,0.0,0.0
202,37099,81.28,50.463647318668144,1.456370155129945,0,17,2,50,79.39,83.18,0.0,0.0,0.0,0.0,0.0,0.0
203,33875,47.86,47.55101246062763,1.547316233141342,0,25,2,50,53.09,42.63,0.0,0.0,0.0,0.0,0.0,0.0
204,33875,43.76,46.83341911323359,1.5215918832887163,0,25,2,50,45.05,42.47,0.0,0.0,0.0,0.0,0.0,0.0
205,33875,43.91,49.88689656485212,1.5374880063548566,0,25,2,50,50.42,37.4,0.0,0.0,0.0,0.0,0.0,0.0
206,33875,39.06,49.66496818154668,1.4873104617909656,0,25,2,50,38.76,39.37,0.0,0.0,0.0,0.0,0.0,0.0
207,33875,33.91,52.55739572756218,1.3887018455906368,0,25,2,50,32.73,35.09,0.0,0.0,0.0,0.0,0.0,0.0
208,33875,52.61,46.59444238691607,1.4855334083906166,0,25,2,50,49.8,55.42,0.0,0.0,0.0,0.0,0.0,0.0
209,35084,52.7,49.017923821540855,1.4495471620297378,0,22,2,50,55.12,50.28,0.0,0.0,0.0,0.0,0.0,0.0
