Generación,Fitness Global,CPU (%),Memoria (%),Tiempo (s),Goles Favor,Goles Contra,CPUs (configurados),Population Size,Core0 (%),Core1 (%),Core2 (%),Core3 (%),Core4 (%),Core5 (%),Core6 (%),Core7 (%)
31,34278,61.88,52.98901585942947,0.6350773062869719,0,24,8,100,53.21,60.98,66.41,63.61,60.68,67.42,64.01,58.71
32,33875,64.18,53.34014624877906,0.4866090553898261,0,25,8,100,66.68,65.98,57.08,68.77,65.69,56.44,63.15,69.67
33,33875,61.22,53.3435771623338,0.5837296373627007,0,25,8,100,59.58,57.34,68.38,53.13,62.96,57.68,63.55,67.18
34,33875,56.9,54.386535696950105,0.6639165590044966,0,25,8,100,67.8,62.88,49.94,64.43,47.46,56.76,53.8,52.09
35,33875,76.79,53.41110426985655,0.660458792442131,0,25,8,100,70.33,83.95,78.66,77.24,86.97,74.53,73.41,69.21
36,33875,61.52,53.133381256142535,0.5999356001197971,0,25,8,100,66.34,62.74,63.14,58.84,62.92,63.6,63.38,51.22
37,33875,65.35,53.55627588647224,0.6261262538423873,0,25,8,100,60.68,71.28,55.43,66.76,65.0,73.26,66.63,63.77
38,33875,61.78,55.22448593461514,0.5462063344906318,0,25,8,100,64.26,55.88,56.54,57.71,61.44,69.43,59.75,69.22
39,33875,63.18,53.178397745713866,0.5991966077542358,0,25,8,100,65.53,59.27,64.62,65.04,61.92,56.33,62.67,70.1
40,33875,64.58,51.71705203150251,0.5999665917812427,0,25,8,100,61.19,58.45,65.6,67.9,69.7,65.13,59.96,68.67
41,33875,62.8,53.55769836019045,0.5360570621359836,0,25,8,100,64.8,57.09,71.67,67.31,59.57,58.19,59.13,64.61
42,33875,63.54,52.48579500181572,0.5827926875972396,0,25,8,100,55.5,68.66,60.28,71.79,69.42,55.51,66.45,60.68
43,33875,61.18,53.21781879923244,0.5075733529027305,0,25,8,100,59.43,67.1,53.48,66.64,50.92,65.64,53.63,72.62
44,33875,68.11,54.00603113118952,0.5872384858369112,0,25,8,100,67.79,65.01,74.13,73.72,72.58,62.1,61.57,68.0
45,33875,56.1,52.12847441776282,0.6250520052673432,0,25,8,100,61.89,57.86,56.1,63.86,46.38,49.7,58.5,54.52
46,36293,73.11,52.301058953845086,0.6108925548898351,0,19,8,100,66.2,82.19,73.19,66.89,66.69,82.13,68.84,78.74
47,34278,58.93,52.528500315244514,0.5185622056884496,0,24,8,100,49.51,58.82,57.65,55.67,61.9,57.26,68.6,62.05
48,33875,64.61,54.659987445953085,0.5387882238154852,0,25,8,100,66.23,70.61,66.2,53.47,64.91,64.72,56.47,74.25
49,34278,63.97,53.90538206356893,0.5630538314844071,0,24,8,100,58.54,70.59,65.49,64.99,57.04,68.82,67.25,59.03
50,33875,65.8,53.1082332142759,0.6373935880238233,0,25,8,100,56.99,56.85,59.39,64.94,71.8,70.98,75.26,70.19
51,35084,59.87,53.20741945046283,0.5822795281929641,0,22,8,100,59.41,59.28,56.44,62.58,69.34,52.38,54.91,64.61
52,33875,57.86,53.05857877673211,0.6690848388322577,0,25,8,100,64.57,54.07,51.44,61.25,63.43,59.26,54.81,54.01
53,33875,59.4,53.7305062264943,0.6650770611178723,0,25,8,100,56.78,64.98,55.44,64.35,57.88,54.38,56.62,64.79
54,33875,71.68,53.78812501201113,0.5986907758205599,0,25,8,100,74.79,79.32,71.09,65.79,76.07,68.66,71.04,66.65
55,33875,64.73,52.21604231874608,0.5236829928931978,0,25,8,100,63.56,61.51,64.81,68.28,68.33,63.35,62.41,65.59
56,33875,62.37,54.68214126898846,0.5740771412871718,0,25,8,100,54.67,69.53,53.94,68.3,66.89,52.26,66.56,66.8
57,33875,59.75,54.21708331223447,0.6146902762573245,0,25,8,100,64.14,67.1,67.66,51.41,56.01,56.14,58.6,56.97
58,36293,59.61,53.01631225774247,0.5957970220604698,0,19,8,100,56.41,63.76,63.8,54.45,55.03,65.08,52.78,65.55
59,33875,68.47,52.41701924865252,0.6495875726176278,0,25,8,100,56.1,69.17,73.83,64.2,75.14,67.62,72.4,69.33
60,33875,59.8,52.82869981182525,0.6430909713481551,0,25,8,100,54.67,52.02,63.26,62.72,65.19,66.33,60.78,53.45
61,33875,59.35,53.4897294883883,0.5442483285032258,0,25,8,100,50.45,53.98,57.32,54.22,66.31,65.64,57.79,69.08
62,33875,62.04,54.167236609557655,0.6113283845623395,0,25,8,100,67.55,66.29,58.93,69.08,62.92,53.04,64.57,53.94
63,34278,61.94,52.98848647767008,0.6178840575531563,0,24,8,100,66.97,60.8,68.3,51.56,52.12,66.06,64.57,65.11
64,35890,57.96,52.93493392016705,0.558054375880688,0,20,8,100,67.36,52.95,47.85,48.35,59.6,57.56,65.22,64.76
65,33875,55.51,53.6367086713764,0.7350325674981147,0,25,8,100,51.38,49.57,62.05,53.42,62.94,48.38,53.63,62.72
66,33875,59.93,52.7241380541489,0.5879908122287412,0,25,8,100,51.26,64.45,57.99,68.05,55.7,66.69,61.02,54.32
67,33875,54.65,53.275751346032365,0.5973953293086348,0,25,8,100,60.48,51.18,49.94,53.12,57.34,60.43,57.5,47.19
68,33875,66.32,52.37389377606091,0.60588248648451,0,25,8,100,70.39,61.32,66.24,61.08,61.4,69.1,71.84,69.21
69,33875,55.88,53.543089481817695,0.6117405349477565,0,25,8,100,54.86,53.82,57.18,48.77,60.59,62.19,55.07,54.58
70,33875,68.05,53.70903278340612,0.6263924391046626,0,25,8,100,71.74,64.33,60.6,72.84,61.57,70.7,69.7,72.9
71,35084,70.36,52.42458273826437,0.6953395698155699,0,22,8,100,67.95,63.54,62.3,73.98,73.03,73.17,75.46,73.43
72,33875,60.04,53.47277100120176,0.6996693007511035,0,25,8,100,59.25,50.89,63.53,53.3,70.26,58.96,70.07,54.05
73,33875,62.74,52.70145815412133,0.5941243825858962,0,25,8,100,64.1,60.91,58.85,70.93,65.93,53.16,71.17,56.91
74,33875,65.43,52.37053889655604,0.6099090139652049,0,25,8,100,67.82,66.77,74.46,65.77,52.72,63.9,68.66,63.38
75,33875,59.92,53.25405256806492,0.5675143575896578,0,25,8,100,63.44,52.29,61.76,54.58,63.24,58.14,58.59,67.34
76,33875,60.11,51.66917350449931,0.7003170922845402,0,25,8,100,58.94,52.99,52.24,65.14,67.9,53.59,68.57,61.52
77,33875,62.92,51.216718542257226,0.4994359689889807,0,25,8,100,66.13,55.32,64.79,55.15,73.3,64.58,63.48,60.57
78,33875,56.39,53.843528751566026,0.6174471399887669,0,25,8,100,53.83,48.76,52.88,56.98,62.57,55.66,56.09,64.38
79,33875,58.04,53.51218602139852,0.5798870183290938,0,25,8,100,60.98,53.33,60.2,56.16,53.01,53.3,62.01,65.31
80,33875,63.13,51.22217703157042,0.6217932264460238,0,25,8,100,66.47,63.67,67.52,66.5,68.75,61.14,51.16,59.86
81,33875,59.26,53.68901888727611,0.6480836448670151,0,25,8,100,50.95,59.82,65.05,55.66,64.96,54.97,63.46,59.25
82,33875,52.35,53.26076312347179,0.5979378793932859,0,25,8,100,50.51,52.48,54.66,52.74,52.44,48.22,53.65,54.09
83,33875,68.11,54.057414944261225,0.5822215290995529,0,25,8,100,74.08,69.83,66.41,69.01,77.84,67.18,60.5,60.05
84,33875,61.56,53.12197377350347,0.5770641336772145,0,25,8,100,61.28,55.59,55.29,66.32,67.02,61.28,69.19,56.54
85,33875,60.01,52.88082902067515,0.5900574448876637,0,25,8,100,60.87,59.91,55.54,64.75,57.3,59.59,66.79,55.32
86,34278,62.42,52.09657628279139,0.6721957908233066,0,24,8,100,68.12,54.8,59.83,58.49,62.49,66.54,68.99,60.08
87,33875,56.46,53.84489625213785,0.5229764994019592,0,25,8,100,55.9,57.71,60.22,53.86,59.2,57.86,51.36,55.6
88,33875,59.13,52.377269723372216,0.6217681075202034,0,25,8,100,54.33,67.22,65.52,53.74,67.99,51.49,56.79,55.94
89,33875,63.27,54.78285376798251,0.6255260802718722,0,25,8,100,57.53,63.49,65.81,55.97,59.25,61.04,72.72,70.33
90,33875,83.72,52.01249851087171,0.6083173519312566,0,25,8,100,93.9,90.12,75.77,85.08,71.62,76.27,87.42,89.58
91,33875,61.06,52.69145511100476,0.6604474184943033,0,25,8,100,57.75,58.16,65.88,54.43,63.07,63.98,64.21,61.02
92,33875,52.68,51.42351920361613,0.5356990070412182,0,25,8,100,43.8,46.6,55.3,57.24,47.26,55.3,53.46,62.44
93,34681,62.58,53.132302246351685,0.7416672324308315,0,23,8,100,63.68,61.63,60.02,60.53,69.7,58.73,63.14,63.24
94,33875,60.1,53.74260969792152,0.5732124564163515,0,25,8,100,69.45,61.36,68.49,54.01,53.67,59.43,57.18,57.2
95,33875,75.33,52.88358021655003,0.6170757059427433,0,25,8,100,75.15,90.86,75.38,70.07,71.39,69.53,80.88,69.41
96,34278,58.91,52.47522852759215,0.4963390789585494,0,24,8,100,55.88,61.25,48.74,59.02,68.83,58.11,65.57,53.91
97,33875,54.33,52.43959774973854,0.65939262160816,0,25,8,100,52.22,48.77,57.32,49.49,56.41,64.71,55.44,50.27
98,33875,59.56,52.93962958404296,0.6118901859479471,0,25,8,100,59.94,56.95,59.66,57.8,62.63,53.14,67.95,58.39
99,33875,63.25,53.27977564178219,0.5931632163723408,0,25,8,100,73.1,63.86,57.83,56.26,63.17,55.86,66.11,69.81
100,33875,55.36,52.06854470723033,0.621673969721902,0,25,8,100,51.4,60.28,52.56,58.32,50.14,55.96,51.04,63.14
101,33875,68.65,53.56449619118896,0.5782527244054199,0,25,8,100,63.71,65.48,65.73,76.27,75.96,68.33,71.85,61.91
102,33875,69.09,52.90272000774421,0.5150917766659426,0,25,8,100,75.37,68.62,72.22,69.99,65.56,68.08,76.13,56.72
103,34681,61.09,53.1970207129303,0.6455663825721585,0,23,8,100,64.92,60.97,65.11,57.72,56.68,65.66,58.82,58.85
104,33875,55.86,52.88761860545733,0.6032605304302601,0,25,8,100,58.15,60.08,60.06,51.13,64.71,56.95,46.05,49.76
105,33875,58.3,53.70243399617564,0.6561873829233952,0,25,8,100,51.39,60.97,65.0,52.94,63.84,56.07,66.22,50.0
106,33875,65.11,53.04868940674162,0.6561348839925515,0,25,8,100,71.2,70.94,63.59,55.59,74.08,57.85,62.3,65.32
107,33875,67.66,52.45054896260429,0.6848064147199484,0,25,8,100,58.11,72.37,65.85,56.62,75.05,77.18,62.89,73.18
108,36696,52.31,54.00624443972946,0.6016460576291226,0,18,8,100,59.31,49.34,52.33,56.94,53.68,50.69,45.21,51.0
109,33875,51.42,52.12533063115799,0.5406759956477506,0,25,8,100,45.06,55.63,51.8,50.84,53.13,46.41,55.85,52.64
110,34681,50.57,53.55525697096914,0.5601978708859037,0,23,8,100,49.34,50.75,48.39,48.82,49.13,52.07,48.68,57.41
111,33875,62.29,52.99278131377497,0.5985962344891953,0,25,8,100,67.73,67.84,56.42,65.33,62.7,58.37,62.95,56.98
112,33875,66.16,52.53318671146053,0.6035607955981305,0,25,8,100,65.97,61.37,69.51,73.45,65.48,71.14,61.5,60.87
113,33875,53.93,53.48171705051915,0.6022603117084235,0,25,8,100,58.59,44.59,60.29,45.96,48.66,60.09,53.49,59.78
114,33875,57.21,53.28037018464411,0.5850774718296826,0,25,8,100,55.57,54.96,53.8,57.74,57.61,54.55,63.02,60.41
115,33875,61.21,52.95430573249208,0.6366602143394415,0,25,8,100,65.76,61.45,61.57,64.82,62.5,56.52,55.73,61.34
116,34681,66.51,52.6865363451205,0.5931260525520398,0,23,8,100,68.87,70.02,58.6,68.76,73.76,59.69,71.7,60.65
117,35890,67.86,52.83449524240714,0.6482103930722231,0,20,8,100,76.2,66.88,57.39,70.33,71.03,62.52,66.08,72.45
118,33875,65.41,53.1426048292655,0.6261725043461903,0,25,8,100,71.13,71.56,60.26,66.17,54.31,60.34,69.66,69.83
119,33875,61.89,53.842918421485,0.5808784668905992,0,25,8,100,67.04,64.97,54.14,65.19,57.55,62.3,58.45,65.49
120,33875,61.5,52.79937128611942,0.5335414719163266,0,25,8,100,67.62,56.84,60.3,64.08,63.73,58.29,54.77,66.39
121,33875,58.74,52.40058328166919,0.6889528176176132,0,25,8,100,54.48,62.49,62.49,56.73,67.94,53.15,60.87,51.76
122,33875,65.92,53.732522288650536,0.602583575434064,0,25,8,100,57.95,67.54,63.32,64.05,75.81,67.61,73.5,57.55
123,33875,71.55,52.724855856153695,0.5368389749538622,0,25,8,100,76.86,63.1,70.96,63.99,81.38,76.88,79.51,59.74
124,36293,56.09,52.11895535081208,0.5571578402661623,0,19,8,100,46.93,55.36,62.5,48.5,61.62,64.15,47.94,61.72
125,33875,65.06,53.06508212651255,0.6159044860322969,0,25,8,100,70.47,71.35,66.24,63.12,68.57,55.67,55.07,70.0
126,33875,58.85,54.11320280988274,0.5984617317207637,0,25,8,100,57.68,60.93,62.96,58.95,52.34,58.97,58.31,60.64
127,33875,66.63,53.264305822786966,0.5557063877453238,0,25,8,100,74.91,58.73,65.88,73.65,66.58,58.54,61.0,73.72
128,33875,60.71,53.54211949367736,0.604222541197721,0,25,8,100,50.83,63.58,54.77,60.05,63.15,59.76,72.73,60.81
129,33875,61.47,53.19387176743091,0.5930120873351462,0,25,8,100,62.44,64.65,50.81,64.22,60.86,53.05,68.05,67.7
130,33875,62.63,53.050076524530574,0.5706307881527759,0,25,8,100,57.28,64.08,68.06,61.1,64.03,62.74,65.23,58.51
131,33875,64.55,51.55076615819692,0.575966278304704,0,25,8,100,66.44,67.13,63.93,70.68,62.11,56.91,60.18,69.0
132,33875,52.09,52.3375110230456,0.6013710917143605,0,25,8,100,51.25,47.4,53.12,46.5,57.42,60.63,50.13,50.29
133,33875,59.33,51.50607281750506,0.6419065943351744,0,25,8,100,58.78,64.14,48.7,54.49,67.4,53.21,64.75,63.15
134,33875,69.25,52.80755026556116,0.6293104927994754,0,25,8,100,76.42,65.53,64.21,69.86,65.26,70.27,72.42,70.0
135,33875,52.92,52.87801211088816,0.5859598223303796,0,25,8,100,47.28,56.39,47.33,50.37,59.84,56.38,61.14,44.59
136,33875,61.32,54.28364360410036,0.5928636748217512,0,25,8,100,54.57,53.31,58.2,68.15,61.55,72.56,60.74,61.48
137,34278,66.53,52.4489070761852,0.5517201555270824,0,24,8,100,66.62,62.66,67.11,62.84,71.91,61.53,70.39,69.15
138,33875,65.86,53.95390488090249,0.5464678262978642,0,25,8,100,56.31,71.74,76.67,57.2,56.88,69.66,69.06,69.38
139,33875,59.78,52.253743869706106,0.57516857401343,0,25,8,100,57.98,61.92,53.88,63.04,56.28,62.72,61.97,60.43
140,33875,59.18,53.73466926808719,0.5894324620079807,0,25,8,100,55.13,64.36,60.71,53.17,58.18,54.01,57.64,70.2
141,33875,68.56,51.5336109031519,0.5863148448138651,0,25,8,100,68.15,65.59,73.01,72.89,75.82,63.53,60.71,68.76
142,33875,69.54,53.13595151042797,0.6054344872195454,0,25,8,100,73.28,63.79,71.69,75.16,58.21,78.31,71.54,64.35
143,33875,56.58,53.11619221762436,0.5779747065852194,0,25,8,100,50.69,55.79,61.41,58.73,58.59,64.76,52.0,50.64
144,34681,57.05,53.7143297534096,0.6149621018161311,0,23,8,100,58.84,56.29,56.01,61.49,52.91,54.09,57.35,59.42
145,34681,54.84,54.211609432064144,0.5727454384778948,0,23,8,100,55.29,48.78,61.4,56.46,55.89,57.97,53.88,49.03
146,33875,56.5,52.87439020293301,0.5285344930367019,0,25,8,100,67.84,54.49,54.52,53.64,56.3,55.66,53.8,55.75
147,33875,75.52,53.13762301611279,0.7009014731532286,0,25,8,100,83.89,82.66,83.81,70.6,68.28,66.62,70.64,77.67
148,33875,62.5,53.60579064950134,0.6154626142717662,0,25,8,100,59.61,66.66,58.52,52.05,72.71,56.95,66.57,66.9
149,35084,62.85,52.62096238092329,0.5941316626271501,0,22,8,100,60.22,61.29,57.32,57.31,68.97,73.67,65.48,58.54
150,33875,55.1,52.80754107685437,0.6619775232059945,0,25,8,100,56.34,49.35,56.67,58.09,49.15,48.73,59.85,62.65
151,33875,67.3,53.30203287702753,0.49962107795423,0,25,8,100,66.74,64.34,60.36,60.57,63.01,74.03,69.27,80.09
152,33875,68.99,53.318353133069614,0.6281956645441684,0,25,8,100,71.24,55.88,73.19,73.65,73.0,66.37,61.57,77.04
153,33875,59.07,53.59460325911304,0.4925101256799719,0,25,8,100,55.97,61.25,62.02,59.73,55.9,55.02,59.11,63.56
154,33875,59.23,53.482162121727605,0.580022218527197,0,25,8,100,63.09,49.69,63.14,63.5,51.65,63.9,61.78,57.07
155,33875,60.87,52.26168155424429,0.6598647987820837,0,25,8,100,61.3,67.49,55.9,67.12,68.27,53.42,61.7,51.73
156,33875,56.82,52.33965359484839,0.5433370523811206,0,25,8,100,57.54,58.19,52.44,49.2,63.32,64.66,58.14,51.03
157,33875,56.25,52.97903271540444,0.6447369563888946,0,25,8,100,51.25,53.22,53.25,59.72,65.88,57.0,54.56,55.13
158,33875,53.77,54.132612388080666,0.6885891701578051,0,25,8,100,53.7,51.36,51.57,60.79,47.45,52.37,56.73,56.2
159,33875,62.63,53.59105987618304,0.6573339150616806,0,25,8,100,67.82,53.56,63.8,63.66,62.3,67.07,60.09,62.71
160,33875,63.75,52.71399784169676,0.6466121183505364,0,25,8,100,62.05,64.56,55.81,54.42,70.64,62.79,71.4,68.29
161,33875,66.98,53.52267894882614,0.5285732304086527,0,25,8,100,77.99,74.78,60.39,56.47,64.58,69.75,60.78,71.14
162,33875,61.89,54.986393928614994,0.5442144012193494,0,25,8,100,63.95,66.43,63.62,58.95,59.36,63.51,58.61,60.67
163,33875,56.9,52.95487225096743,0.6237743789798328,0,25,8,100,61.53,60.41,48.83,53.14,64.3,51.6,61.57,53.86
164,33875,56.61,52.964217579080426,0.5789154329905275,0,25,8,100,58.46,54.33,59.49,54.36,56.39,59.15,58.93,51.76
165,34278,65.45,52.46767206017668,0.486350082043456,0,24,8,100,65.71,71.03,58.96,54.84,70.03,67.09,66.23,69.74
166,33875,58.43,52.821003193181085,0.4964746834122174,0,25,8,100,56.76,55.23,58.01,67.41,60.8,59.6,52.62,56.99
167,33875,57.24,54.29642925675797,0.578967759564907,0,25,8,100,51.86,61.78,51.79,66.25,55.88,56.84,56.07,57.48
168,33875,57.93,53.56502361258413,0.6270342495990873,0,25,8,100,55.64,49.68,49.38,67.8,59.04,69.71,60.93,51.24
169,33875,62.85,54.4660695976624,0.6217875500851063,0,25,8,100,69.29,55.14,61.9,70.77,69.39,58.46,56.83,61.01
170,33875,59.1,53.4765481067879,0.5944649230814502,0,25,8,100,66.99,54.67,60.16,68.32,56.23,55.31,53.85,57.29
171,33875,72.14,52.67860343227959,0.5147500824472635,0,25,8,100,76.86,69.38,70.47,59.88,70.53,63.24,84.06,82.71
172,33875,65.5,53.54973061696443,0.624155826972885,0,25,8,100,59.47,72.29,60.93,60.02,70.5,71.61,55.67,73.49
173,33875,61.59,54.684746900680175,0.5952458842805165,0,25,8,100,65.7,54.07,52.79,68.18,65.95,62.99,64.72,58.29
174,33875,69.73,52.41965361600514,0.6109212402748416,0,25,8,100,57.27,70.81,79.92,74.01,67.18,64.62,80.27,63.75
175,33875,68.4,52.94604798594207,0.672427292939284,0,25,8,100,58.0,69.37,73.63,64.7,70.99,66.47,69.22,74.78
176,33875,67.19,51.80993373493222,0.5288779763262907,0,25,8,100,68.54,58.3,68.32,68.61,74.13,70.72,62.65,66.29
177,34278,55.74,53.56672886072778,0.6743657957545103,0,24,8,100,61.05,54.87,57.88,48.7,63.22,51.37,57.11,51.72
178,34681,56.3,53.43119996950018,0.6299700425488326,0,23,8,100,54.28,64.1,60.03,46.53,50.8,57.65,61.14,55.84
179,33875,56.52,54.0809461025311,0.5423833825012744,0,25,8,100,57.85,54.42,51.14,52.69,63.61,63.82,55.53,53.11
180,33875,55.8,53.80167205908231,0.6904003942455097,0,25,8,100,63.22,54.19,56.09,58.09,58.65,54.77,53.76,47.66
181,33875,66.47,53.44751621901313,0.5987581486062847,0,25,8,100,63.98,69.82,70.05,61.41,71.57,69.45,65.09,60.43
182,34681,56.77,53.46324266066997,0.625975710819016,0,23,8,100,59.96,61.89,62.37,55.76,54.34,52.11,58.81,48.93
183,33875,73.25,50.70002805128874,0.6480417138114865,0,25,8,100,76.87,61.72,71.52,62.72,85.83,85.79,63.28,78.24
184,33875,70.06,53.58436296007287,0.6237311675686931,0,25,8,100,63.37,65.11,72.32,80.68,66.12,68.7,68.43,75.78
185,33875,60.21,54.30413087700748,0.6578870221478483,0,25,8,100,61.06,57.41,66.15,51.52,60.15,59.08,66.21,60.08
186,33875,56.74,53.24735727730102,0.4990596580612941,0,25,8,100,53.21,59.35,62.78,45.32,50.7,59.42,57.83,65.35
187,34681,57.95,52.01424277332138,0.601029544391552,0,23,8,100,56.62,62.99,49.8,57.13,53.69,65.65,55.09,62.62
188,33875,50.52,52.393000124796416,0.6425576884210012,0,25,8,100,47.41,56.85,45.66,47.12,54.36,46.9,46.28,59.62
189,33875,69.52,52.16180825027977,0.5300689951401015,0,25,8,100,62.51,73.33,73.0,63.06,71.61,78.58,59.58,74.45
190,33875,65.72,53.17574459882513,0.5249667858336092,0,25,8,100,67.28,66.87,70.4,66.34,63.78,57.07,73.78,60.2
191,33875,49.76,54.43094389691693,0.64921774447613,0,25,8,100,51.6,45.35,50.95,50.41,45.22,53.98,50.03,50.55
192,33875,67.6,52.67643980474406,0.6101278047670494,0,25,8,100,74.99,66.7,67.98,62.61,73.18,71.81,64.96,58.55
193,33875,54.5,54.14773667525703,0.5767211562487704,0,25,8,100,60.21,46.19,60.83,51.34,63.29,57.8,48.66,47.67
194,36293,53.51,52.1795351386622,0.6235068401123569,0,19,8,100,51.69,53.15,55.41,59.49,51.37,50.83,51.5,54.65
195,33875,50.11,53.00720118259445,0.5849884976011089,0,25,8,100,43.02,51.1,50.18,57.83,55.75,43.23,43.59,56.17
196,33875,67.01,52.661776893520766,0.4935782529367079,0,25,8,100,59.77,71.71,56.43,74.86,61.91,68.85,73.57,69.0
197,33875,63.69,53.50876871771087,0.5316888809520766,0,25,8,100,56.94,57.92,71.39,68.63,66.21,49.63,71.33,67.45
198,33875,69.6,53.48353268707991,0.5715345166776942,0,25,8,100,68.53,65.64,72.08,73.32,60.72,77.51,61.29,77.75
199,34278,66.55,54.18557479435042,0.5827133174785305,0,24,8,100,65.63,67.89,60.82,69.75,72.13,61.69,64.24,70.25
200,33875,59.59,53.35020008925197,0.5337274553886857,0,25,8,100,65.15,57.41,61.7,62.7,52.9,49.42,62.9,64.56
201,33875,61.2,54.04346338148692,0.5840167093753902,0,25,8,100,68.05,63.73,54.42,56.01,59.78,68.0,52.78,66.85
202,33875,62.89,52.92731059709647,0.5684050441004214,0,25,8,100,65.03,52.29,69.52,65.75,67.58,58.63,62.16,62.16
203,35890,58.74,52.77783098180711,0.6229920441085713,0,20,8,100,64.7,49.95,59.66,48.4,66.11,65.03,64.38,51.65
204,34278,59.45,53.62844793128932,0.5719958023689916,0,24,8,100,65.63,57.93,50.95,66.5,58.53,56.55,58.96,60.57
205,33875,63.84,53.12952394751136,0.6595345738076671,0,25,8,100,57.27,68.86,63.82,56.13,70.94,66.8,69.61,57.31
206,33875,63.24,54.021147134227824,0.5391301859711992,0,25,8,100,56.95,65.92,64.17,54.11,60.59,69.82,69.32,65.02
207,33875,45.57,53.18231453391114,0.6563324333967482,0,25,8,100,43.59,50.42,45.38,41.32,48.73,38.89,41.83,54.38
208,33875,65.11,52.92883144529343,0.5859207772623796,0,25,8,100,55.08,64.48,74.94,60.31,67.58,72.6,63.24,62.63
