Generación,Fitness Global,CPU (%),Memoria (%),Tiempo (s),Goles Favor,Goles Contra,CPUs (configurados),Population Size,Core0 (%),Core1 (%),Core2 (%),Core3 (%),Core4 (%),Core5 (%),Core6 (%),Core7 (%)
56,33875,99.45,64.86082556927194,1.2833813394812312,0,25,6,500,100.0,96.69,100.0,100.0,100.0,100.0,0.0,0.0
57,33875,99.19,61.37092823940166,1.2631621348670226,0,25,6,500,100.0,100.0,95.85,100.0,100.0,99.28,0.0,0.0
58,33875,99.65,63.649679031947095,1.2672485451929163,0,25,6,500,100.0,100.0,100.0,100.0,97.88,100.0,0.0,0.0
59,35084,100.0,61.37334836014742,1.2944020485473864,0,22,6,500,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
60,33875,100.0,60.584931590856485,1.324565042209941,0,25,6,500,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
61,35084,99.74,61.3890229472978,1.3097887759118183,0,22,6,500,100.0,100.0,100.0,98.44,100.0,100.0,0.0,0.0
62,35487,98.13,61.77742953040273,1.3539100548386305,0,21,6,500,100.0,94.33,100.0,97.64,100.0,96.8,0.0,0.0
63,33875,100.0,60.76378406485424,1.1976948966616945,0,25,6,500,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
64,33875,100.0,62.54983326339132,1.3273410585133256,0,25,6,500,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
65,33875,100.0,63.03020019252827,1.3559164977559113,0,25,6,500,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
66,35084,100.0,62.78702421499921,1.29865876210786,0,22,6,500,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
67,36696,99.68,62.57532276740263,1.296551865003127,0,18,6,500,100.0,98.08,100.0,100.0,100.0,100.0,0.0,0.0
68,33875,99.28,62.97244943984024,1.3253508666691012,0,25,6,500,100.0,100.0,100.0,100.0,100.0,95.69,0.0,0.0
69,33875,99.72,62.974098136765285,1.3692697735485635,0,25,6,500,100.0,100.0,100.0,98.33,100.0,100.0,0.0,0.0
70,33875,99.58,62.03144528379976,1.223197998905467,0,25,6,500,100.0,100.0,100.0,100.0,100.0,97.5,0.0,0.0
71,33875,100.0,63.48735811721216,1.310596860467097,0,25,6,500,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
72,34278,99.7,61.32398737641636,1.2117480783995564,0,24,6,500,98.23,100.0,100.0,100.0,100.0,100.0,0.0,0.0
73,33875,100.0,63.39935680208274,1.340555007687437,0,25,6,500,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
74,33875,94.55,61.9173377723014,1.371904378228905,0,25,6,500,88.76,89.39,93.83,100.0,96.04,99.28,0.0,0.0
75,33875,92.59,62.1692492217633,1.2894968259921094,0,25,6,500,100.0,86.53,93.66,98.96,83.29,93.09,0.0,0.0
76,33875,93.55,62.66899510891319,1.3065368522919147,0,25,6,500,83.23,100.0,99.7,80.28,100.0,98.1,0.0,0.0
77,35890,100.0,63.682361446424025,1.3511710725887478,0,20,6,500,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
78,35890,100.0,62.698151154804656,1.2896303298290417,0,20,6,500,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
79,33875,100.0,62.99094100292324,1.3082650448837496,0,25,6,500,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
80,33875,100.0,62.39581104161665,1.2110157794519214,0,25,6,500,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
81,37099,93.33,60.61185146260845,1.345794727663574,0,17,6,500,89.84,100.0,100.0,85.92,95.54,88.66,0.0,0.0
82,33875,100.0,61.89233695955657,1.2109954810488928,0,25,6,500,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
83,33875,99.24,62.96553156088405,1.251842240258349,0,25,6,500,99.55,100.0,100.0,100.0,95.88,100.0,0.0,0.0
84,35487,100.0,62.35970147203184,1.2794667012826022,0,21,6,500,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
85,34681,100.0,63.02739506445758,1.3162131764845886,0,23,6,500,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
86,33875,100.0,61.29829990497798,1.2943512668953112,0,25,6,500,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
87,33875,99.01,61.57684894322831,1.2845786778783743,0,25,6,500,100.0,98.2,100.0,99.42,98.9,97.54,0.0,0.0
88,37502,99.74,61.81511554301533,1.315025756081007,0,16,6,500,100.0,100.0,98.46,100.0,100.0,100.0,0.0,0.0
89,33875,100.0,63.84803173281714,1.3708432901330938,0,25,6,500,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
90,36293,99.62,61.36914609446832,1.3516118523766936,0,19,6,500,97.7,100.0,100.0,100.0,100.0,100.0,0.0,0.0
91,35487,99.62,62.91255402205582,1.2938626322809328,0,21,6,500,100.0,100.0,100.0,100.0,97.7,100.0,0.0,0.0
92,34278,99.23,64.01591342120365,1.3055480394581662,0,24,6,500,100.0,100.0,100.0,100.0,100.0,95.39,0.0,0.0
93,33875,99.44,61.64628258067942,1.3175082641284337,0,25,6,500,100.0,100.0,100.0,100.0,100.0,96.64,0.0,0.0
94,33875,100.0,61.8897849097024,1.298288904613524,0,25,6,500,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
95,33875,100.0,62.67589154171863,1.406240039146943,0,25,6,500,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
96,37099,100.0,63.24458071474857,1.2380093098481109,0,17,6,500,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
97,34278,100.0,61.19724218612051,1.3175834852691355,0,24,6,500,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
98,33875,99.64,64.39192189208507,1.2881143155649688,0,25,6,500,97.85,100.0,100.0,100.0,100.0,100.0,0.0,0.0
99,34681,99.28,61.21788660456938,1.321048100884046,0,23,6,500,95.76,100.0,99.94,100.0,100.0,100.0,0.0,0.0
100,33875,98.77,61.85230505926253,1.3503353349174108,0,25,6,500,100.0,100.0,100.0,95.78,100.0,96.86,0.0,0.0
101,34278,98.34,61.76482489500345,1.255313574545152,0,24,6,500,100.0,95.54,100.0,100.0,96.47,98.03,0.0,0.0
102,36293,98.64,61.72204493576282,1.263110319235579,0,19,6,500,100.0,100.0,100.0,100.0,91.83,100.0,0.0,0.0
103,33875,100.0,63.24856196364861,1.3267256507394534,0,25,6,500,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
104,33875,100.0,62.840967167490135,1.190049525533317,0,25,6,500,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
105,33875,99.82,63.0167954429693,1.2242284556565828,0,25,6,500,100.0,100.0,98.92,100.0,100.0,100.0,0.0,0.0
106,33875,100.0,63.60172567263335,1.337198030781918,0,25,6,500,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
107,35487,98.74,64.14401064978497,1.2914972475047093,0,21,6,500,98.19,100.0,100.0,100.0,100.0,94.26,0.0,0.0
108,33875,98.44,62.90464824925728,1.27324893877529,0,25,6,500,100.0,100.0,100.0,93.73,96.88,100.0,0.0,0.0
109,35890,99.76,61.30799036881968,1.3998137684266898,0,20,6,500,100.0,98.53,100.0,100.0,100.0,100.0,0.0,0.0
110,33875,99.42,62.19440120715949,1.3244756222179177,0,25,6,500,100.0,100.0,100.0,100.0,96.5,100.0,0.0,0.0
111,33875,99.64,62.247038274603376,1.3258250952712989,0,25,6,500,100.0,97.86,100.0,100.0,100.0,100.0,0.0,0.0
112,36696,99.5,62.48871059280985,1.2756989911200032,0,18,6,500,100.0,100.0,97.32,100.0,99.7,100.0,0.0,0.0
113,33875,88.35,63.694989240293,1.293656459311043,0,25,6,500,80.55,84.66,78.05,91.08,100.0,95.74,0.0,0.0
114,33875,100.0,62.29648096578779,1.329704841288656,0,25,6,500,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
115,35487,99.76,62.887824532093695,1.2866400186453455,0,21,6,500,100.0,100.0,100.0,100.0,98.54,100.0,0.0,0.0
116,35084,96.06,63.96935192546704,1.2988384415322491,0,22,6,500,100.0,100.0,99.67,89.65,100.0,87.04,0.0,0.0
117,33875,100.0,62.715846161212056,1.2432375952107966,0,25,6,500,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
118,35890,100.0,62.15952715395287,1.3226490499051278,0,20,6,500,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
119,33875,95.15,63.5951786829724,1.378731455298288,0,25,6,500,93.89,100.0,89.13,89.48,98.4,100.0,0.0,0.0
120,33875,99.68,63.09156175418411,1.1896933681038364,0,25,6,500,100.0,100.0,100.0,100.0,98.06,100.0,0.0,0.0
121,33875,99.49,61.4037847597908,1.3102601548277808,0,25,6,500,98.22,98.71,100.0,100.0,100.0,100.0,0.0,0.0
122,35487,100.0,61.49183287213607,1.2501392421591493,0,21,6,500,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
123,34278,100.0,62.21651041948503,1.2549268280197372,0,24,6,500,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
124,33875,99.08,61.54805864720288,1.251465652675434,0,25,6,500,97.81,100.0,96.69,100.0,100.0,100.0,0.0,0.0
125,33875,99.2,61.28707200961577,1.19825743982221,0,25,6,500,100.0,98.72,100.0,96.45,100.0,100.0,0.0,0.0
126,36293,99.21,63.37374595177266,1.2956499764079674,0,19,6,500,100.0,100.0,97.67,97.58,100.0,100.0,0.0,0.0
127,33875,98.3,61.56595996785606,1.21023044444979,0,25,6,500,100.0,94.6,96.55,100.0,98.66,100.0,0.0,0.0
128,35487,99.01,61.40734482535269,1.3758058423764457,0,21,6,500,94.06,100.0,100.0,100.0,100.0,100.0,0.0,0.0
129,33875,100.0,62.122300053265015,1.3168118452224205,0,25,6,500,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
130,34278,100.0,63.71066553783304,1.2244852443431635,0,24,6,500,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
131,34681,97.15,61.72541964761282,1.2353842782758897,0,23,6,500,100.0,100.0,94.6,96.55,95.62,96.15,0.0,0.0
132,33875,99.16,64.73962807369857,1.2617834160124652,0,25,6,500,100.0,100.0,100.0,100.0,94.99,100.0,0.0,0.0
133,33875,99.5,63.408243737395935,1.2548209155799832,0,25,6,500,100.0,100.0,100.0,100.0,100.0,96.98,0.0,0.0
134,35487,96.02,61.69862913306484,1.3358358921988214,0,21,6,500,95.13,100.0,94.63,96.24,90.14,100.0,0.0,0.0
135,34278,93.99,60.476854104072885,1.382732527072878,0,24,6,500,100.0,81.51,94.99,100.0,97.3,90.14,0.0,0.0
136,36293,100.0,62.84553709637859,1.2897262242261345,0,19,6,500,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
137,36696,99.89,61.01616849082963,1.23127029086247,0,18,6,500,100.0,100.0,100.0,100.0,99.35,100.0,0.0,0.0
138,33875,99.72,61.69690714327668,1.345419375785653,0,25,6,500,100.0,100.0,98.31,100.0,100.0,100.0,0.0,0.0
139,33875,100.0,61.79885693982688,1.2226633347721736,0,25,6,500,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
140,33875,100.0,63.6494379546348,1.2600658570557866,0,25,6,500,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
141,38308,99.11,62.25863024632882,1.339810233265359,0,14,6,500,100.0,100.0,94.65,100.0,100.0,100.0,0.0,0.0
142,34278,99.98,62.880097542574624,1.3552444222275322,0,24,6,500,99.88,100.0,100.0,100.0,100.0,100.0,0.0,0.0
143,35487,100.0,60.69898058137186,1.3141581690825126,0,21,6,500,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
144,35890,99.44,62.4354066187487,1.3339997331222548,0,20,6,500,100.0,100.0,100.0,96.64,100.0,100.0,0.0,0.0
145,35890,100.0,63.081698703394615,1.2931694948655734,0,20,6,500,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
146,33875,100.0,62.65611440894816,1.265514868623645,0,25,6,500,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
147,33875,100.0,62.618285920131015,1.4371516897861822,0,25,6,500,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
148,37905,100.0,62.93730057190347,1.320454263044568,0,15,6,500,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
149,34278,100.0,62.63234163496004,1.3631269044336174,0,24,6,500,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
150,33875,99.78,64.14595368359919,1.360349988138309,0,25,6,500,98.67,100.0,100.0,100.0,100.0,100.0,0.0,0.0
151,33875,100.0,60.66312384720521,1.3154008518848608,0,25,6,500,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
152,37099,99.25,59.74108542885993,1.3282626944862663,0,17,6,500,100.0,100.0,95.52,100.0,100.0,100.0,0.0,0.0
153,33875,99.99,62.4903777935606,1.301083835066578,0,25,6,500,100.0,100.0,100.0,100.0,99.93,100.0,0.0,0.0
154,34278,98.92,62.1431056400422,1.3190448227632692,0,24,6,500,100.0,100.0,100.0,100.0,93.55,100.0,0.0,0.0
155,33875,99.71,61.29653345412012,1.3114432478210858,0,25,6,500,100.0,98.7,100.0,99.54,100.0,100.0,0.0,0.0
156,33875,100.0,61.82427204464269,1.2702423651941823,0,25,6,500,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
157,33875,98.0,61.28958970783837,1.2582339073994282,0,25,6,500,100.0,100.0,100.0,94.24,100.0,93.76,0.0,0.0
158,36293,100.0,63.14259311068832,1.3116749621799346,0,19,6,500,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
159,34681,99.4,62.3346169076718,1.3179745731814407,0,23,6,500,100.0,100.0,100.0,100.0,100.0,96.38,0.0,0.0
160,34681,99.1,61.78791852982902,1.2913546763176451,0,23,6,500,99.33,100.0,100.0,100.0,95.29,100.0,0.0,0.0
161,33875,100.0,61.0478376482479,1.3048164313595774,0,25,6,500,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
162,35487,99.6,61.552066131492,1.261334991639864,0,21,6,500,100.0,100.0,100.0,100.0,100.0,97.58,0.0,0.0
163,38711,100.0,61.75926335595601,1.185793019056784,0,13,6,500,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
164,33875,99.79,61.89742027531678,1.265547959114354,0,25,6,500,100.0,98.75,100.0,100.0,100.0,100.0,0.0,0.0
165,33875,97.43,61.42987815703991,1.38880736739134,0,25,6,500,96.25,95.65,92.7,100.0,100.0,100.0,0.0,0.0
166,35890,100.0,61.72165633461915,1.324115908891044,0,20,6,500,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
167,33875,99.8,63.14840696126995,1.269067517798642,0,25,6,500,99.72,100.0,100.0,99.11,100.0,100.0,0.0,0.0
168,33875,99.17,64.73166810104362,1.2638156918836654,0,25,6,500,100.0,99.94,100.0,100.0,95.07,100.0,0.0,0.0
169,35084,100.0,63.255498373184345,1.1884432337604514,0,22,6,500,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
170,33875,96.4,64.02904877101388,1.275769857568873,0,25,6,500,97.16,89.23,96.9,95.11,100.0,100.0,0.0,0.0
171,33875,99.16,62.21466696987736,1.348522666049536,0,25,6,500,100.0,100.0,94.94,100.0,100.0,100.0,0.0,0.0
172,33875,100.0,65.48485717202634,1.3009646004980044,0,25,6,500,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
173,33875,99.94,63.09091705659013,1.3156738793498788,0,25,6,500,100.0,100.0,100.0,99.61,100.0,100.0,0.0,0.0
174,34681,100.0,62.39281015737968,1.3683818567069386,0,23,6,500,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
175,35487,100.0,62.12866894319441,1.2246717007764911,0,21,6,500,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
176,36696,100.0,61.8206570762674,1.2872824908805196,0,18,6,500,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
177,34681,99.77,63.2866885505524,1.2978528930013793,0,23,6,500,100.0,100.0,98.6,100.0,100.0,100.0,0.0,0.0
178,37099,100.0,63.7035796598663,1.2734198144706212,0,17,6,500,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
179,35084,100.0,62.52912297200261,1.284638385586241,0,22,6,500,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
180,35487,95.93,62.93265555293034,1.292360504392359,0,21,6,500,89.62,100.0,100.0,92.12,93.82,100.0,0.0,0.0
181,34681,99.51,61.46780961511249,1.2424616906662251,0,23,6,500,100.0,100.0,100.0,100.0,97.05,100.0,0.0,0.0
182,36696,99.51,62.55899038724557,1.3447844872184247,0,18,6,500,98.02,100.0,100.0,99.07,100.0,100.0,0.0,0.0
183,33875,100.0,62.13956638925799,1.321628329064708,0,25,6,500,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
184,33875,99.61,61.84909582243669,1.190925755229494,0,25,6,500,100.0,100.0,100.0,100.0,97.66,100.0,0.0,0.0
185,36696,100.0,62.83627384761749,1.2556819668942634,0,18,6,500,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
186,33875,96.48,62.56066134318728,1.2171794243036864,0,25,6,500,98.06,93.56,92.0,95.25,100.0,100.0,0.0,0.0
187,33875,100.0,60.71649153944768,1.250621789970237,0,25,6,500,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
188,35487,100.0,63.68434807051884,1.23125135092187,0,21,6,500,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
189,35084,100.0,61.806663694916665,1.3258858109796368,0,22,6,500,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
190,33875,99.67,63.66599636375056,1.3479059128068371,0,25,6,500,98.01,100.0,100.0,100.0,100.0,100.0,0.0,0.0
191,37099,98.27,63.469813331682765,1.2735793002715794,0,17,6,500,100.0,97.44,100.0,100.0,92.2,100.0,0.0,0.0
192,37905,100.0,62.58366582645526,1.264035516803043,0,15,6,500,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
193,33875,97.35,62.17658811043991,1.3115225785268414,0,25,6,500,94.18,99.63,100.0,93.95,96.33,100.0,0.0,0.0
194,34278,100.0,62.97836314370143,1.4247901562950789,0,24,6,500,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
195,34278,100.0,62.854521276402565,1.2620283098161929,0,24,6,500,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
196,34681,99.02,62.36503941714729,1.2148914278961331,0,23,6,500,100.0,100.0,100.0,100.0,95.41,98.74,0.0,0.0
197,33875,99.65,62.369842023643486,1.326970942188711,0,25,6,500,100.0,100.0,100.0,100.0,100.0,97.92,0.0,0.0
198,35487,98.69,62.98673549320048,1.181569429995593,0,21,6,500,100.0,100.0,100.0,95.59,96.55,100.0,0.0,0.0
199,33875,100.0,64.33006844202961,1.2394331680666388,0,25,6,500,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
200,35487,100.0,61.94185772048013,1.2876857691540795,0,21,6,500,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
201,33875,98.72,63.00282847680749,1.3360396790326226,0,25,6,500,97.38,100.0,100.0,100.0,94.93,100.0,0.0,0.0
202,35890,97.14,62.01019550106564,1.2653010490800864,0,20,6,500,92.34,100.0,100.0,99.87,90.64,100.0,0.0,0.0
203,34681,99.74,62.88644049529904,1.303929924150488,0,23,6,500,100.0,100.0,100.0,100.0,100.0,98.42,0.0,0.0
204,33875,100.0,62.19351267265411,1.2900653114192313,0,25,6,500,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
205,34278,96.54,65.11175714707375,1.2941957153731132,0,24,6,500,92.14,100.0,100.0,87.11,100.0,100.0,0.0,0.0
206,33875,99.32,60.55765441103263,1.2779805783655582,0,25,6,500,100.0,100.0,100.0,100.0,95.93,100.0,0.0,0.0
207,33875,100.0,59.97933061601102,1.2996687344786548,0,25,6,500,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
208,36696,99.6,63.78093089816197,1.3132555486007456,0,18,6,500,97.59,100.0,100.0,100.0,100.0,100.0,0.0,0.0
209,33875,100.0,63.61486063939866,1.2200038473694172,0,25,6,500,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
