Generación,Fitness Global,CPU (%),Memoria (%),Tiempo (s),Goles Favor,Goles Contra,CPUs (configurados),Population Size,Core0 (%),Core1 (%),Core2 (%),Core3 (%),Core4 (%),Core5 (%),Core6 (%),Core7 (%)
92,39114,44.31,49.15022181477248,0.5223569050959177,0,12,8,50,49.18,48.86,41.27,42.87,46.52,41.04,44.03,40.71
93,35487,51.09,48.68579546267177,0.5599902007735577,0,21,8,50,50.56,52.61,53.48,47.84,49.3,48.34,49.25,57.37
94,38308,50.93,48.77017122531896,0.5228093611157856,0,14,8,50,49.14,45.32,54.21,53.52,52.78,51.06,46.11,55.27
95,35890,56.33,49.73432561835388,0.5038948921521862,0,20,8,50,55.01,53.66,55.94,58.24,51.63,54.61,58.48,63.1
96,37099,50.16,48.94768798460459,0.5745884416815047,0,17,8,50,50.8,49.87,54.25,53.94,41.17,49.9,51.18,50.16
97,36293,44.37,50.7655840152003,0.6038128129543877,0,19,8,50,40.79,47.44,47.2,44.8,42.11,40.13,50.35,42.14
98,35084,58.43,49.25646867226734,0.5126616978231016,0,22,8,50,55.88,57.65,63.86,61.87,67.14,57.19,52.2,51.65
99,34681,53.64,51.13713958986352,0.5461248285110611,0,23,8,50,56.25,50.62,51.96,50.0,46.32,51.68,60.22,62.09
100,38308,54.37,49.84427888116753,0.4992337698000909,0,14,8,50,50.36,53.45,59.06,56.61,52.01,53.05,60.52,49.87
101,39114,52.96,50.85896711898506,0.4562532582334175,0,12,8,50,57.44,48.74,52.53,49.87,56.31,56.35,47.65,54.81
102,37099,52.84,49.20007384125214,0.5258580992436195,0,17,8,50,51.8,57.08,51.49,54.14,55.24,51.88,51.75,49.31
103,37099,43.03,50.20012662453768,0.6404274520902042,0,17,8,50,39.25,44.17,47.93,43.06,39.74,48.11,43.42,38.57
104,35487,63.31,48.9135873333568,0.4856134065956273,0,21,8,50,67.38,60.95,68.74,59.09,69.14,56.23,65.09,59.85
105,33875,51.0,49.790674974515454,0.5873329223627759,0,25,8,50,48.61,58.99,52.06,45.2,50.23,53.11,54.19,45.64
106,36696,58.14,50.288641032299125,0.4873632933593677,0,18,8,50,60.0,57.35,56.09,64.42,53.75,61.45,61.69,50.38
107,37502,54.83,51.35327013504072,0.5124816532521698,0,16,8,50,54.4,58.31,59.73,55.77,55.11,52.2,58.48,44.62
108,35084,55.57,51.498333003647765,0.5566029421363442,0,22,8,50,50.8,48.94,61.39,47.14,49.33,60.26,61.34,65.36
109,36293,55.15,49.82846915350608,0.4621907639112675,0,19,8,50,47.03,56.01,58.88,53.58,63.7,56.07,58.64,47.27
110,36696,54.23,50.03781959784301,0.5456095982416849,0,18,8,50,54.77,55.47,52.35,56.91,50.22,58.92,50.57,54.59
111,35487,51.17,49.21343883047454,0.5490074421219476,0,21,8,50,55.5,44.33,50.06,52.98,50.79,56.65,52.35,46.71
112,34278,54.22,49.49804216593854,0.5073527054005973,0,24,8,50,49.66,48.96,62.31,58.96,57.13,51.8,58.02,46.91
113,37502,57.25,49.688178136677664,0.5198788373412611,0,16,8,50,50.43,58.55,57.16,62.75,57.29,53.67,65.7,52.42
114,34278,50.65,50.90416750693235,0.5859548526021879,0,24,8,50,46.56,52.02,44.32,52.97,52.17,49.63,54.95,52.6
115,36293,52.1,48.88406590446719,0.6084347841853637,0,19,8,50,55.45,48.59,51.56,57.03,43.1,57.33,51.38,52.37
116,34681,46.26,50.1935330559243,0.5240507034717077,0,23,8,50,48.68,41.02,46.3,39.9,49.44,54.36,50.2,40.22
117,36293,49.99,51.00938142851987,0.5624563161160481,0,19,8,50,43.25,53.72,43.8,48.62,60.33,44.1,49.64,56.48
118,34278,53.1,50.2805143806844,0.4537100807701292,0,24,8,50,46.88,47.75,54.27,44.15,58.77,54.42,58.4,60.18
119,37905,54.96,49.59499201999719,0.4915021954473941,0,15,8,50,49.93,66.85,58.58,60.45,49.44,50.81,51.59,52.05
120,35084,47.55,50.57102158457908,0.5257024403651623,0,22,8,50,45.14,47.44,44.94,45.62,52.76,45.52,43.82,55.2
121,35084,45.63,49.33925031804109,0.6089613538510825,0,22,8,50,43.4,44.07,41.25,46.83,53.43,52.31,41.45,42.31
122,36696,54.49,49.62295613364776,0.5776496994969526,0,18,8,50,58.26,46.24,50.98,64.45,56.42,53.06,55.89,50.6
123,37905,44.78,50.137747011062565,0.4767935128158905,0,15,8,50,48.0,45.48,43.89,39.06,44.12,43.64,39.86,54.22
124,36696,57.28,50.320471153332825,0.4409552364896493,0,18,8,50,57.42,60.31,65.46,54.6,51.56,59.58,60.58,48.72
125,36696,46.63,50.43089083180679,0.5869414544608506,0,18,8,50,43.57,50.42,46.84,45.84,49.95,42.62,51.27,42.55
126,37099,52.78,50.62337669981769,0.5951912947055807,0,17,8,50,61.25,51.37,57.64,57.13,43.32,48.24,46.93,56.32
127,34278,44.99,50.05543866852617,0.4816278289000963,0,24,8,50,49.57,44.91,49.37,51.23,41.06,39.95,47.08,36.77
128,34681,57.14,49.38409597248578,0.4095382914195818,0,23,8,50,56.62,58.88,62.29,48.92,66.19,55.27,59.24,49.72
129,36696,58.37,50.48421685610827,0.4300090468184107,0,18,8,50,55.37,65.79,63.38,54.58,62.17,55.55,48.51,61.58
130,36293,52.76,50.4992082460159,0.4700253997232856,0,19,8,50,54.5,58.0,55.13,48.92,60.48,52.62,44.76,47.71
131,34681,57.06,51.37055385569396,0.5306278005715822,0,23,8,50,62.65,64.98,55.82,56.64,61.38,52.86,49.38,52.8
132,37099,54.74,50.67019105493263,0.5834318068760056,0,17,8,50,56.93,53.33,47.55,56.06,53.16,61.71,57.54,51.63
133,35890,48.03,50.17660551969603,0.5223793311453023,0,20,8,50,45.74,42.11,50.29,42.38,53.06,53.62,51.05,45.97
134,37099,51.23,51.06018726957103,0.5312208468230432,0,17,8,50,46.04,50.87,51.11,54.25,43.9,48.55,54.95,60.21
135,35890,52.67,50.01370240959509,0.4419499266612526,0,20,8,50,50.81,58.08,60.84,49.81,54.36,50.22,51.15,46.06
136,35890,51.78,50.10279517526341,0.4659584509094905,0,20,8,50,45.49,56.74,45.66,53.15,47.02,49.71,59.92,56.55
137,37099,58.93,49.66371583742052,0.5206733453416446,0,17,8,50,64.32,58.05,65.56,62.07,52.82,50.38,65.24,52.97
138,35890,49.23,49.59571503341068,0.5052522088849783,0,20,8,50,47.01,47.49,46.97,56.2,48.77,44.66,56.96,45.79
139,34278,53.13,49.69569569791975,0.523422122892099,0,24,8,50,57.8,57.43,47.88,46.58,55.9,50.2,54.05,55.2
140,33875,50.36,50.249844721819855,0.4065779287688695,0,25,8,50,47.21,51.24,51.12,44.31,48.13,57.51,52.28,51.04
141,35890,55.11,51.2633204846135,0.4698813304336446,0,20,8,50,53.24,58.83,56.3,53.96,47.05,63.6,49.67,58.2
142,35084,48.93,51.02948606103382,0.5427994219752698,0,22,8,50,49.7,48.03,53.0,49.2,54.88,43.53,51.03,42.06
143,37905,56.96,50.60410466324588,0.5491197432995583,0,15,8,50,56.01,60.03,63.68,56.07,59.32,55.91,52.19,52.5
144,35890,47.16,50.3972282864259,0.4430289179168606,0,20,8,50,51.51,52.58,37.88,46.82,43.53,43.56,48.39,52.98
145,37099,53.39,50.07946205442795,0.5820346581064276,0,17,8,50,56.02,57.04,42.83,51.71,55.09,58.11,49.26,57.03
146,33875,45.79,49.21809845586171,0.5545179950314865,0,25,8,50,45.93,47.75,37.81,39.7,55.61,43.5,47.98,48.03
147,41129,42.8,51.0779789733811,0.5339810969803872,0,7,8,50,41.07,36.57,44.93,47.59,47.68,43.33,41.77,39.45
148,35890,50.12,50.69971796668993,0.4618825624203771,0,20,8,50,42.08,54.99,48.19,54.78,50.56,57.52,46.89,45.96
149,39517,60.38,50.20254671375769,0.5137521581923025,0,11,8,50,64.28,53.91,57.63,63.87,63.54,59.07,60.15,60.57
150,36293,49.47,50.75870780100354,0.5250948157256835,0,19,8,50,54.47,53.02,53.47,47.37,47.05,42.82,45.63,51.96
151,33875,48.9,51.20067330836849,0.4639760549452671,0,25,8,50,50.13,48.39,49.31,48.53,44.92,49.72,53.75,46.41
152,37502,55.1,50.492627307954656,0.5613245742851141,0,16,8,50,56.15,59.46,54.44,47.35,58.22,58.27,53.93,52.95
153,35487,58.79,49.215916705314285,0.4859990812455753,0,21,8,50,66.54,57.73,64.44,56.72,57.06,54.78,55.88,57.21
154,34681,61.69,49.68649112807164,0.3946514768129541,0,23,8,50,59.82,61.91,62.76,59.74,69.13,66.63,56.71,56.79
155,35487,60.58,49.5454132099982,0.5228243866976137,0,21,8,50,67.59,66.75,60.54,54.72,57.14,58.7,57.26,61.98
156,38711,58.58,48.51623516868361,0.5016307061377484,0,13,8,50,61.5,57.67,53.97,60.29,56.13,66.43,53.03,59.63
157,33875,55.74,49.67939531903005,0.5702377516910433,0,25,8,50,58.5,51.36,50.54,61.19,57.97,61.13,55.2,50.03
158,37905,47.28,50.03689559242153,0.4911705793312091,0,15,8,50,40.23,53.49,47.48,53.17,50.28,50.16,41.14,42.25
159,39114,61.53,50.9400958008096,0.5726283127039857,0,12,8,50,66.39,52.61,66.79,59.3,65.01,64.89,58.66,58.59
160,37502,54.7,50.52175123669542,0.4532543849335503,0,16,8,50,56.6,57.69,63.07,47.35,47.56,62.92,48.47,53.92
161,39517,44.86,49.69373010870051,0.4966851070123423,0,11,8,50,38.14,51.71,42.41,42.83,46.48,42.87,44.88,49.53
162,36293,56.78,49.03402657069656,0.4367979374278002,0,19,8,50,55.69,50.03,62.02,59.76,66.1,55.8,52.14,52.67
163,37502,45.14,50.13148267132728,0.4464201459730391,0,16,8,50,51.88,41.69,50.47,42.53,42.71,42.51,43.34,45.96
164,38711,49.03,50.10271287202112,0.5239765775106371,0,13,8,50,42.83,44.9,47.5,52.15,55.11,52.38,48.97,48.4
165,34278,57.22,50.75177122922924,0.5385357587316638,0,24,8,50,49.75,54.58,50.28,64.21,68.2,54.57,53.35,62.79
166,37099,57.71,48.612653047355245,0.4208237643116427,0,17,8,50,63.69,50.97,62.91,56.14,54.61,57.4,66.29,49.68
167,35487,45.53,51.10246583627756,0.572686114577404,0,21,8,50,44.97,43.9,40.2,47.64,47.13,41.24,54.0,45.13
168,37502,59.85,50.05137723041168,0.5765494725085634,0,16,8,50,54.84,60.55,57.71,59.74,65.72,52.27,63.08,64.87
169,34278,54.14,49.04745785351631,0.4649696085723994,0,24,8,50,55.13,48.41,54.63,61.82,53.25,49.31,57.61,52.98
170,35890,52.18,51.73562245645238,0.5103240958890476,0,20,8,50,60.21,51.97,43.73,45.04,48.08,63.06,53.64,51.69
171,33875,51.97,50.313989696055295,0.4494022067526777,0,25,8,50,58.29,51.4,52.42,45.64,49.95,59.62,52.06,46.37
172,35084,49.77,50.87694939598596,0.4818174602699058,0,22,8,50,53.68,49.0,50.2,48.62,51.43,48.6,47.24,49.41
173,37099,48.78,50.53807159027077,0.5070392724459808,0,17,8,50,37.26,47.64,52.06,51.92,41.71,55.02,49.59,55.0
174,36696,56.12,49.88623968241608,0.4269512158103253,0,18,8,50,53.95,49.77,62.23,49.57,65.31,60.63,52.85,54.69
175,35890,58.83,49.484075102001896,0.5258160980779926,0,20,8,50,55.46,58.71,63.19,58.93,54.29,62.46,61.08,56.53
176,37905,56.12,50.08247038990206,0.4538238739521674,0,15,8,50,48.6,57.53,61.46,59.59,64.05,55.85,50.86,51.04
177,35890,51.61,49.270156081870326,0.550646978384293,0,20,8,50,50.93,46.5,53.46,51.03,58.92,44.3,55.6,52.16
178,37099,55.53,50.39355471051012,0.5547937742684559,0,17,8,50,56.33,47.45,55.4,58.9,58.84,50.82,59.69,56.83
179,37099,59.93,50.21991275335687,0.5817837638045108,0,17,8,50,54.83,52.39,62.43,69.94,61.37,62.16,57.79,58.52
180,38711,55.98,52.32650963202809,0.4856833706119187,0,13,8,50,52.92,61.69,56.62,53.93,53.83,57.81,61.75,49.3
181,33875,48.37,50.46260375234747,0.5091561014315041,0,25,8,50,49.63,46.31,43.41,47.99,51.75,49.81,46.56,51.49
182,36696,59.93,49.63297177352519,0.4691154385529919,0,18,8,50,54.27,69.16,58.29,55.09,54.93,68.15,57.87,61.69
183,39114,44.77,50.07199843207203,0.5154744836792199,0,12,8,50,41.68,42.65,42.43,46.45,48.55,45.09,46.66,44.62
184,37502,57.77,51.118840228529805,0.5665221980807162,0,16,8,50,53.02,61.31,68.59,67.61,54.0,50.96,49.42,57.23
185,34278,52.81,49.42981862797207,0.4411554210272161,0,24,8,50,54.84,49.18,50.44,47.78,55.97,55.68,54.42,54.14
186,37905,59.18,50.22661718702172,0.5717652982071055,0,15,8,50,53.3,57.85,64.45,55.27,48.78,64.73,62.77,66.27
187,35487,49.6,50.06247846136682,0.4733105660523792,0,21,8,50,44.1,53.18,53.21,48.27,48.17,54.02,44.06,51.8
188,39114,55.33,49.30388220152698,0.584310553203296,0,12,8,50,52.38,50.99,57.18,50.58,53.95,57.32,59.65,60.56
189,38308,59.52,50.309052522708,0.4931761198928517,0,14,8,50,61.3,64.36,54.95,59.74,65.96,56.91,57.15,55.79
190,34278,51.34,51.01296845333618,0.5519429997755778,0,24,8,50,44.68,52.59,46.73,51.63,45.99,56.86,53.28,58.97
191,37502,56.15,49.03624348802851,0.4727825317584036,0,16,8,50,52.78,57.03,58.02,58.85,61.58,51.47,52.76,56.71
192,37502,49.56,50.47918726636826,0.4152352148897312,0,16,8,50,53.73,49.38,55.49,42.68,48.76,53.1,47.42,45.88
193,37099,55.14,49.5425929572297,0.5892185866468809,0,17,8,50,54.46,56.8,54.53,52.0,58.19,49.2,62.32,53.63
194,39114,50.04,48.67682493425809,0.5601998411353909,0,12,8,50,49.32,53.79,55.14,45.27,52.76,51.84,44.51,47.67
195,35890,57.37,50.46102355831534,0.5591894239660636,0,20,8,50,61.86,49.21,57.1,61.17,62.86,51.07,61.49,54.2
196,36293,52.58,50.520663375452365,0.5061806057585879,0,19,8,50,53.73,47.76,50.88,59.66,47.82,52.73,52.27,55.78
197,33875,49.33,51.030975187759445,0.4103387406920546,0,25,8,50,51.18,50.95,52.47,49.69,51.56,53.26,41.21,44.33
198,33875,52.1,49.68875596864487,0.4804009999335886,0,25,8,50,57.12,45.96,47.21,48.32,57.04,51.75,54.34,55.07
199,38308,52.54,49.30811756601631,0.5784277203378864,0,14,8,50,55.64,47.61,61.84,54.72,47.39,51.41,50.53,51.2
200,36293,49.94,51.28382402623917,0.4536685353181665,0,19,8,50,47.9,52.14,57.29,46.59,46.74,46.82,52.95,49.05
201,37502,49.77,50.57229751656927,0.5425887606106533,0,16,8,50,45.91,42.91,52.43,51.98,50.06,58.03,54.08,42.73
202,36696,55.38,50.19631244616201,0.5160766790466841,0,18,8,50,60.02,48.62,57.36,51.43,57.9,49.46,54.4,63.83
203,39114,53.48,50.40783519144158,0.5616793675663263,0,12,8,50,61.1,56.09,57.23,60.14,45.83,54.19,45.88,47.35
204,37099,57.21,50.85570320653263,0.5705255889515599,0,17,8,50,52.94,58.02,58.76,57.93,52.18,55.33,60.14,62.36
205,37502,45.14,50.53946710111887,0.5428964362273238,0,16,8,50,48.02,44.6,49.33,46.46,45.24,49.0,42.1,36.37
206,37099,55.22,50.18004319510592,0.4685982565966445,0,17,8,50,53.13,48.72,60.79,62.78,50.36,61.88,51.57,52.52
207,38308,53.48,50.76299235185808,0.5938875016374195,0,14,8,50,50.47,61.2,50.45,57.0,53.63,45.62,51.21,58.28
208,37905,55.4,50.667220206770935,0.5085747871557728,0,15,8,50,52.52,57.29,62.31,48.63,47.42,57.61,55.62,61.78
