Generación,Fitness Global,CPU (%),Memoria (%),Tiempo (s),Goles Favor,Goles Contra,CPUs (configurados),Population Size,Core0 (%),Core1 (%),Core2 (%),Core3 (%),Core4 (%),Core5 (%),Core6 (%),Core7 (%)
17,34681,50.8,49.13708819700037,0.8484404557953544,0,23,4,50,50.94,47.21,51.08,53.96,0.0,0.0,0.0,0.0
18,33875,48.87,53.07478418049968,0.940916695696351,0,25,4,50,51.19,45.89,49.15,49.26,0.0,0.0,0.0,0.0
19,33875,50.46,50.16752825522877,0.918196250049961,0,25,4,50,50.5,49.74,45.77,55.85,0.0,0.0,0.0,0.0
20,35084,69.86,51.65340014300542,0.904801163017695,0,22,4,50,70.15,76.97,70.38,61.96,0.0,0.0,0.0,0.0
21,36293,30.99,51.1023220327977,0.9112246760225156,0,19,4,50,33.57,26.16,34.59,29.65,0.0,0.0,0.0,0.0
22,35084,39.89,49.81981713418359,0.8895971267922952,0,22,4,50,44.13,45.53,34.91,34.98,0.0,0.0,0.0,0.0
23,34278,55.73,49.375024483826365,0.8729206744490938,0,24,4,50,49.9,54.88,58.45,59.67,0.0,0.0,0.0,0.0
24,38308,35.5,47.31424220641369,0.8152538279719763,0,14,4,50,32.88,34.93,34.72,39.46,0.0,0.0,0.0,0.0
25,34681,35.04,49.82701286480438,0.9510155237852652,0,23,4,50,28.97,33.52,37.59,40.06,0.0,0.0,0.0,0.0
26,33875,56.93,51.94656360165318,0.8808415168621542,0,25,4,50,60.1,60.05,52.67,54.89,0.0,0.0,0.0,0.0
27,33875,63.04,51.20764911981366,0.9091373143588584,0,25,4,50,56.44,69.12,67.11,59.48,0.0,0.0,0.0,0.0
28,34681,34.24,47.8761854949458,0.8629789997232291,0,23,4,50,33.23,37.14,32.81,33.78,0.0,0.0,0.0,0.0
29,33875,42.73,51.23475846522091,0.9349982257510404,0,25,4,50,40.59,42.44,44.33,43.56,0.0,0.0,0.0,0.0
30,33875,37.98,48.08727364001187,0.8609078201989253,0,25,4,50,43.74,37.34,40.25,30.59,0.0,0.0,0.0,0.0
31,35890,41.48,48.92524043952272,0.8489413514707377,0,20,4,50,43.46,45.72,38.07,38.67,0.0,0.0,0.0,0.0
32,35487,70.63,50.54812314597691,0.9159509041665208,0,21,4,50,64.74,78.34,78.81,60.62,0.0,0.0,0.0,0.0
33,33875,50.35,53.8227686826258,0.8333230861807672,0,25,4,50,43.18,54.52,52.28,51.4,0.0,0.0,0.0,0.0
34,33875,40.54,50.15485898980752,0.8840394221184815,0,25,4,50,37.7,42.96,39.1,42.4,0.0,0.0,0.0,0.0
35,33875,63.76,49.197716144972205,0.8599200058177314,0,25,4,50,63.78,68.55,61.49,61.21,0.0,0.0,0.0,0.0
36,36293,43.9,50.79389528200569,0.9024195268469308,0,19,4,50,36.27,48.28,44.6,46.43,0.0,0.0,0.0,0.0
37,34681,63.08,51.91960378780102,0.9041216375047114,0,23,4,50,67.9,71.77,56.1,56.54,0.0,0.0,0.0,0.0
38,33875,42.38,48.76828215825452,0.7690579561725007,0,25,4,50,43.97,47.03,37.56,40.98,0.0,0.0,0.0,0.0
39,33875,71.66,52.13258763187361,0.9999404522539238,0,25,4,50,63.59,69.83,75.45,77.78,0.0,0.0,0.0,0.0
40,37099,44.46,51.94402415088412,0.8989100114899949,0,17,4,50,45.09,45.18,42.28,45.29,0.0,0.0,0.0,0.0
41,33875,57.45,50.90587847551639,0.9192435581006652,0,25,4,50,61.87,61.23,55.52,51.19,0.0,0.0,0.0,0.0
42,33875,42.04,54.33169572436663,0.9709248943067073,0,25,4,50,37.65,44.41,42.7,43.39,0.0,0.0,0.0,0.0
43,33875,47.21,51.05661112948314,0.8860018595087953,0,25,4,50,45.75,51.51,44.55,47.04,0.0,0.0,0.0,0.0
44,33875,61.42,51.4335164818578,0.902944427227704,0,25,4,50,53.2,69.92,60.68,61.9,0.0,0.0,0.0,0.0
45,35084,60.63,50.703793713396585,0.9076288804276532,0,22,4,50,62.44,54.57,57.11,68.39,0.0,0.0,0.0,0.0
46,34681,57.47,48.32810919366221,0.8832081177641998,0,23,4,50,60.99,60.19,51.99,56.72,0.0,0.0,0.0,0.0
47,37502,67.02,50.35580357148601,0.9646676171490436,0,16,4,50,66.02,62.81,69.98,69.25,0.0,0.0,0.0,0.0
48,35084,53.25,51.66830412454819,0.917131190865318,0,22,4,50,57.94,50.57,49.5,55.0,0.0,0.0,0.0,0.0
49,34278,56.12,49.905221230274144,0.8400754299819919,0,24,4,50,55.84,57.86,57.49,53.31,0.0,0.0,0.0,0.0
50,33875,45.02,49.95511788570591,0.776717264419597,0,25,4,50,42.96,43.13,52.98,40.99,0.0,0.0,0.0,0.0
51,35487,50.14,49.31313489239359,0.8874973967412595,0,21,4,50,55.45,49.95,48.64,46.51,0.0,0.0,0.0,0.0
52,35890,62.98,48.981937618740645,0.8663355664092792,0,20,4,50,54.44,67.46,70.28,59.76,0.0,0.0,0.0,0.0
53,33875,49.82,51.835197017801406,0.9187031616754352,0,25,4,50,52.41,47.8,47.79,51.3,0.0,0.0,0.0,0.0
54,35890,65.26,51.9661249877545,0.8549904285360151,0,20,4,50,56.66,75.99,68.69,59.71,0.0,0.0,0.0,0.0
55,36293,37.12,47.3986347343121,0.9763075283683949,0,19,4,50,38.65,37.68,31.34,40.81,0.0,0.0,0.0,0.0
56,37905,46.59,49.33185617714943,0.897686856343376,0,15,4,50,46.2,39.26,47.11,53.79,0.0,0.0,0.0,0.0
57,33875,65.82,47.47815426620516,0.9123828533221912,0,25,4,50,75.54,61.64,66.28,59.82,0.0,0.0,0.0,0.0
58,36293,52.75,52.75733576050205,0.9207690871746848,0,19,4,50,51.94,52.66,51.62,54.77,0.0,0.0,0.0,0.0
59,33875,56.71,50.597587731358864,0.842605204398327,0,25,4,50,63.62,52.51,57.41,53.31,0.0,0.0,0.0,0.0
60,35084,37.62,46.18331128837731,0.9511215099390424,0,22,4,50,40.58,39.16,35.39,35.36,0.0,0.0,0.0,0.0
61,34278,49.49,48.4030705245641,0.929043577174765,0,24,4,50,42.42,57.71,52.88,44.95,0.0,0.0,0.0,0.0
62,35084,52.3,48.77216726681615,0.9009933195683356,0,22,4,50,56.41,52.5,51.46,48.85,0.0,0.0,0.0,0.0
63,34278,51.86,49.4420036220716,0.8121228472334164,0,24,4,50,51.54,48.54,58.87,48.47,0.0,0.0,0.0,0.0
64,33875,46.4,50.93147536015957,0.8575440202903841,0,25,4,50,47.19,46.29,50.99,41.13,0.0,0.0,0.0,0.0
65,36293,55.32,48.36393554782774,0.9074774977410482,0,19,4,50,49.21,60.2,56.27,55.62,0.0,0.0,0.0,0.0
66,37502,44.16,51.31698925289201,0.8694491938508395,0,16,4,50,41.9,44.59,47.98,42.19,0.0,0.0,0.0,0.0
67,35084,47.69,47.784996184705626,0.8405419297840571,0,22,4,50,50.41,50.19,38.1,52.06,0.0,0.0,0.0,0.0
68,35084,71.26,48.89663856856761,0.8783463671273023,0,22,4,50,74.17,76.96,72.06,61.85,0.0,0.0,0.0,0.0
69,36696,58.53,49.58482213159802,0.8690195997050341,0,18,4,50,55.28,62.13,51.03,65.69,0.0,0.0,0.0,0.0
70,33875,61.58,48.79132918433585,0.9814850621454012,0,25,4,50,62.53,55.55,62.99,65.24,0.0,0.0,0.0,0.0
71,33875,63.4,48.84898852173847,0.916592760432314,0,25,4,50,67.22,67.72,65.43,53.24,0.0,0.0,0.0,0.0
72,36696,72.26,53.02495417631672,0.8757320042546375,0,18,4,50,71.16,67.39,75.46,75.05,0.0,0.0,0.0,0.0
73,36293,66.89,49.899476744241866,0.8434402220396213,0,19,4,50,60.59,66.43,75.6,64.95,0.0,0.0,0.0,0.0
74,35084,51.38,50.672872550849966,0.9093617047322908,0,22,4,50,54.01,47.38,50.18,53.93,0.0,0.0,0.0,0.0
75,35487,61.97,53.64007891001789,0.9575833627777072,0,21,4,50,66.2,60.26,56.98,64.43,0.0,0.0,0.0,0.0
76,33875,57.17,48.04849339306881,0.919273119419133,0,25,4,50,58.58,60.18,52.8,57.11,0.0,0.0,0.0,0.0
77,35487,55.18,49.30187523956912,0.8714549446810846,0,21,4,50,51.43,57.4,53.87,58.04,0.0,0.0,0.0,0.0
78,34681,61.2,49.92271028970295,0.8664865951771739,0,23,4,50,64.24,62.37,56.26,61.92,0.0,0.0,0.0,0.0
79,33875,50.26,51.219491346066455,0.7980142193537761,0,25,4,50,48.77,44.23,51.48,56.58,0.0,0.0,0.0,0.0
80,34681,68.74,49.19884272413947,0.8305719833530487,0,23,4,50,68.43,74.96,68.71,62.85,0.0,0.0,0.0,0.0
81,35084,55.43,51.43967268080871,0.8495407039315822,0,22,4,50,57.95,51.84,58.25,53.67,0.0,0.0,0.0,0.0
82,37905,59.33,51.13896196501685,0.8591446520852106,0,15,4,50,54.99,50.08,66.9,65.34,0.0,0.0,0.0,0.0
83,34681,45.91,46.37395513419165,0.8351436293268052,0,23,4,50,47.85,46.03,48.67,41.09,0.0,0.0,0.0,0.0
84,33875,42.6,52.66567718458826,0.9502754144444407,0,25,4,50,35.97,47.06,44.85,42.51,0.0,0.0,0.0,0.0
85,33875,44.73,51.48272425650767,0.8574568160135586,0,25,4,50,46.13,37.76,49.68,45.35,0.0,0.0,0.0,0.0
86,34681,34.84,50.13000616745688,0.914130894930818,0,23,4,50,36.03,36.88,32.49,33.94,0.0,0.0,0.0,0.0
87,36293,48.03,53.00421555658976,0.9488824808090714,0,19,4,50,45.36,46.02,49.71,51.02,0.0,0.0,0.0,0.0
88,34681,46.06,55.44198304636114,0.8981644326453453,0,23,4,50,50.18,41.88,47.95,44.22,0.0,0.0,0.0,0.0
89,34681,48.33,49.55961996323618,0.8968131338072325,0,23,4,50,50.87,51.98,38.47,52.0,0.0,0.0,0.0,0.0
90,38711,33.27,49.3597832138073,0.806504869641725,0,13,4,50,27.82,38.12,38.22,28.93,0.0,0.0,0.0,0.0
91,34681,48.95,50.25755391004138,0.9157242101740106,0,23,4,50,52.39,48.7,47.63,47.08,0.0,0.0,0.0,0.0
92,35487,46.61,51.75268602478851,0.8553322756113164,0,21,4,50,50.82,51.57,43.24,40.82,0.0,0.0,0.0,0.0
93,35084,61.84,51.1406631845494,0.840550210204764,0,22,4,50,61.85,66.62,64.97,53.9,0.0,0.0,0.0,0.0
94,37099,57.84,48.55740507945357,0.8708013498298556,0,17,4,50,59.02,56.78,52.09,63.46,0.0,0.0,0.0,0.0
95,33875,61.87,49.72969620986344,0.8332601921469086,0,25,4,50,52.37,66.09,59.91,69.1,0.0,0.0,0.0,0.0
96,36696,75.46,50.669005959230645,0.8143411349161924,0,18,4,50,82.19,72.84,68.07,78.75,0.0,0.0,0.0,0.0
97,33875,58.86,48.59422555616708,0.8430609593748748,0,25,4,50,52.34,62.67,62.42,58.01,0.0,0.0,0.0,0.0
98,35890,56.21,49.84062457325781,0.9455591784277588,0,20,4,50,61.94,50.5,57.13,55.28,0.0,0.0,0.0,0.0
99,36293,46.63,48.11133318625103,0.8770825319542717,0,19,4,50,44.2,46.08,43.89,52.35,0.0,0.0,0.0,0.0
100,35890,55.25,49.72747443523083,0.9206700288801846,0,20,4,50,46.54,49.86,64.01,60.6,0.0,0.0,0.0,0.0
101,36696,45.46,48.66898931297982,0.7937198684066722,0,18,4,50,42.3,47.81,44.73,47.01,0.0,0.0,0.0,0.0
102,36293,65.89,51.328947952991214,0.8882906294871294,0,19,4,50,75.55,67.28,55.79,64.94,0.0,0.0,0.0,0.0
103,34681,58.26,51.03148675419425,0.8818218714307926,0,23,4,50,58.62,60.39,55.59,58.45,0.0,0.0,0.0,0.0
104,36293,60.47,49.39555174116627,0.9063392261268784,0,19,4,50,52.19,64.57,64.18,60.95,0.0,0.0,0.0,0.0
105,35890,60.7,46.93190532791466,0.9250153362138176,0,20,4,50,57.43,54.4,69.63,61.35,0.0,0.0,0.0,0.0
106,33875,41.32,51.22314939520292,0.9781739587727591,0,25,4,50,39.14,41.71,37.17,47.24,0.0,0.0,0.0,0.0
107,34278,48.99,49.56299330571756,0.8975090545074834,0,24,4,50,51.62,45.71,54.54,44.1,0.0,0.0,0.0,0.0
108,37905,48.5,51.81159942116072,1.0333581935990102,0,15,4,50,43.27,49.64,49.34,51.77,0.0,0.0,0.0,0.0
109,33875,61.26,48.724215420743285,0.9876150174322093,0,25,4,50,57.84,59.84,69.49,57.86,0.0,0.0,0.0,0.0
110,36293,46.39,48.13599868962172,0.9282231894792956,0,19,4,50,53.53,45.34,43.92,42.77,0.0,0.0,0.0,0.0
111,33875,35.49,50.57318186132071,0.8608186072052774,0,25,4,50,38.04,41.08,32.82,30.03,0.0,0.0,0.0,0.0
112,37905,27.5,49.59783439978128,0.906923874693006,0,15,4,50,25.45,28.07,31.09,25.39,0.0,0.0,0.0,0.0
113,36696,64.43,50.30854367858237,0.9215963113918184,0,18,4,50,58.38,64.21,63.38,71.74,0.0,0.0,0.0,0.0
114,34681,40.57,50.320993404835306,0.8887875256539595,0,23,4,50,42.8,37.36,39.11,43.01,0.0,0.0,0.0,0.0
115,33875,62.82,46.92055917116154,0.8784195070055113,0,25,4,50,62.23,74.59,58.89,55.57,0.0,0.0,0.0,0.0
116,33875,36.0,49.31329117177245,0.8911988434263389,0,25,4,50,34.97,36.43,35.81,36.77,0.0,0.0,0.0,0.0
117,33875,51.48,49.061423154099074,0.9356234079228034,0,25,4,50,51.23,46.43,54.05,54.21,0.0,0.0,0.0,0.0
118,33875,66.38,51.591202519236326,0.7983656983375705,0,25,4,50,66.93,68.91,65.44,64.23,0.0,0.0,0.0,0.0
119,35084,58.74,51.69865059815884,0.912509890454901,0,22,4,50,65.92,55.89,57.81,55.34,0.0,0.0,0.0,0.0
120,33875,73.34,49.67481423255847,0.8906403602344785,0,25,4,50,80.59,68.7,66.6,77.49,0.0,0.0,0.0,0.0
121,35890,67.28,51.00243446013972,0.877579399295365,0,20,4,50,63.25,70.11,64.76,70.99,0.0,0.0,0.0,0.0
122,37502,65.77,48.11867158534087,0.785955239099553,0,16,4,50,70.64,55.85,72.55,64.04,0.0,0.0,0.0,0.0
123,37905,66.52,52.18076802596516,0.8565490023325116,0,15,4,50,71.57,62.71,68.65,63.15,0.0,0.0,0.0,0.0
124,34278,46.44,50.97799396660181,0.9100107757556988,0,24,4,50,49.96,49.35,40.6,45.87,0.0,0.0,0.0,0.0
125,34681,50.05,48.6087594102545,0.927730050992834,0,23,4,50,45.4,56.52,47.81,50.48,0.0,0.0,0.0,0.0
126,35890,40.07,50.39341814414474,0.8919619098309788,0,20,4,50,40.32,47.01,34.33,38.63,0.0,0.0,0.0,0.0
127,34681,73.92,51.413353639118895,0.8727670216137109,0,23,4,50,75.53,79.76,73.79,66.6,0.0,0.0,0.0,0.0
128,36293,74.69,48.8107485663545,0.8906990133308138,0,19,4,50,78.22,69.92,70.61,80.03,0.0,0.0,0.0,0.0
129,33875,57.2,49.96266653058935,0.7860148022427098,0,25,4,50,54.22,60.79,59.48,54.32,0.0,0.0,0.0,0.0
130,39920,57.22,52.670881003383926,0.8041495183156876,0,10,4,50,59.5,57.77,51.86,59.77,0.0,0.0,0.0,0.0
131,37099,52.0,53.15187550197327,0.9438949651448928,0,17,4,50,57.25,52.12,53.21,45.41,0.0,0.0,0.0,0.0
132,35084,53.28,49.87138799189179,0.9299508211211972,0,22,4,50,44.56,56.18,58.5,53.9,0.0,0.0,0.0,0.0
133,33875,35.78,51.30780066329592,0.9479745075334356,0,25,4,50,33.36,31.89,37.51,40.36,0.0,0.0,0.0,0.0
134,33875,58.18,52.12353701577484,0.8837855290348449,0,25,4,50,58.55,60.09,54.1,60.0,0.0,0.0,0.0,0.0
135,33875,56.21,50.463230205872826,0.7601334283458928,0,25,4,50,59.35,56.18,53.26,56.05,0.0,0.0,0.0,0.0
136,33875,56.6,52.86181243435716,0.8922219568562048,0,25,4,50,63.65,53.76,47.94,61.07,0.0,0.0,0.0,0.0
137,35487,44.84,49.87394210787066,0.9319871655588964,0,21,4,50,44.83,45.7,43.31,45.51,0.0,0.0,0.0,0.0
138,34681,61.53,52.437767551748045,0.8713249846444971,0,23,4,50,57.92,58.62,60.78,68.8,0.0,0.0,0.0,0.0
139,35890,52.26,51.69789877735715,0.9161995735703364,0,20,4,50,51.59,61.23,45.1,51.13,0.0,0.0,0.0,0.0
140,35084,48.26,51.50532932245573,0.8573191217016751,0,22,4,50,50.91,51.17,46.54,44.44,0.0,0.0,0.0,0.0
141,34681,47.74,52.10289017173016,0.8836624014938108,0,23,4,50,50.66,53.67,44.82,41.81,0.0,0.0,0.0,0.0
142,34278,50.94,49.850893614291294,0.8402408610463962,0,24,4,50,48.25,48.16,51.04,56.32,0.0,0.0,0.0,0.0
143,33875,71.52,50.29344140592468,0.9705324175310948,0,25,4,50,56.72,79.38,71.3,78.7,0.0,0.0,0.0,0.0
144,33875,45.68,48.56102954061236,0.8255894433815918,0,25,4,50,38.64,42.61,47.53,53.95,0.0,0.0,0.0,0.0
145,33875,44.98,50.96274427689713,0.8765026457479098,0,25,4,50,43.35,44.25,45.5,46.84,0.0,0.0,0.0,0.0
146,35890,41.0,51.29072970245874,0.8720748795539941,0,20,4,50,38.77,44.25,38.67,42.31,0.0,0.0,0.0,0.0
147,35890,46.76,50.580727357824,0.7874746510532499,0,20,4,50,43.41,47.04,46.12,50.47,0.0,0.0,0.0,0.0
148,35890,51.63,48.72782593081988,0.8689308386741947,0,20,4,50,55.35,41.69,59.15,50.33,0.0,0.0,0.0,0.0
149,36293,64.65,49.55346478394016,0.8913179380847327,0,19,4,50,72.09,69.17,59.59,57.74,0.0,0.0,0.0,0.0
150,35084,72.5,48.54789015674332,0.9175859373246864,0,22,4,50,72.79,79.9,65.67,71.65,0.0,0.0,0.0,0.0
151,35487,39.96,50.11315807390744,0.9228503362315832,0,21,4,50,36.63,38.21,39.38,45.62,0.0,0.0,0.0,0.0
152,37099,55.84,49.9289075002667,0.9031971272624384,0,17,4,50,51.25,56.74,59.1,56.26,0.0,0.0,0.0,0.0
153,36696,60.73,53.47736063344151,0.8108526171684336,0,18,4,50,57.16,55.41,63.41,66.94,0.0,0.0,0.0,0.0
154,34681,51.25,50.84729182257493,0.8784467667125291,0,23,4,50,55.6,44.25,53.67,51.48,0.0,0.0,0.0,0.0
155,33875,64.25,49.67889969124897,0.8520877953713394,0,25,4,50,64.34,62.37,66.45,63.85,0.0,0.0,0.0,0.0
156,35890,45.18,49.88377951628353,0.8413250916063015,0,20,4,50,46.84,41.42,44.37,48.08,0.0,0.0,0.0,0.0
157,35890,53.7,50.061113839697846,0.9849310675945336,0,20,4,50,57.71,50.59,55.94,50.55,0.0,0.0,0.0,0.0
158,35487,45.08,48.32252126990904,0.8702445636060869,0,21,4,50,50.65,41.46,42.8,45.39,0.0,0.0,0.0,0.0
159,33875,46.6,49.28507759106149,0.873519119050292,0,25,4,50,44.0,43.98,53.66,44.76,0.0,0.0,0.0,0.0
160,36293,39.5,52.11562395854099,0.8607864875921819,0,19,4,50,42.29,39.01,35.91,40.8,0.0,0.0,0.0,0.0
161,35084,37.24,51.57399723749133,0.7904300483676874,0,22,4,50,44.85,32.11,39.5,32.51,0.0,0.0,0.0,0.0
162,34681,49.86,49.132872352032535,0.791663619147271,0,23,4,50,52.38,50.8,47.74,48.53,0.0,0.0,0.0,0.0
163,36293,57.68,47.86968953460595,0.8017185365785384,0,19,4,50,53.11,56.77,63.2,57.66,0.0,0.0,0.0,0.0
164,37502,44.96,48.55248970504308,0.9526833182783632,0,16,4,50,48.11,47.51,40.69,43.53,0.0,0.0,0.0,0.0
165,33875,31.6,49.284942627697895,0.9032142653116564,0,25,4,50,31.87,36.01,30.38,28.13,0.0,0.0,0.0,0.0
166,35890,67.69,48.10574776458291,0.8072141548717251,0,20,4,50,64.92,74.3,60.42,71.11,0.0,0.0,0.0,0.0
167,35487,68.92,51.91649490073175,0.9619330080409852,0,21,4,50,64.61,72.09,66.97,72.03,0.0,0.0,0.0,0.0
168,34681,53.09,49.4521423514997,0.8128348471072755,0,23,4,50,56.84,51.73,49.61,54.17,0.0,0.0,0.0,0.0
169,37099,71.92,49.42243151494469,0.8630635496322334,0,17,4,50,77.17,70.06,67.55,72.88,0.0,0.0,0.0,0.0
170,33875,56.28,51.520084562270775,0.9151094852555228,0,25,4,50,52.21,56.74,52.58,63.61,0.0,0.0,0.0,0.0
171,37905,54.44,52.50450565672153,0.8530873475527954,0,15,4,50,55.09,51.79,51.67,59.21,0.0,0.0,0.0,0.0
172,33875,53.22,51.03450499993903,0.8328113022121069,0,25,4,50,48.89,56.81,49.32,57.85,0.0,0.0,0.0,0.0
173,33875,65.91,51.82665259465029,0.8593045518069595,0,25,4,50,63.47,61.89,73.67,64.6,0.0,0.0,0.0,0.0
174,36293,34.83,48.98314989644096,0.7747915006138648,0,19,4,50,31.84,35.09,41.21,31.18,0.0,0.0,0.0,0.0
175,35890,51.63,50.42156144321526,0.8567108929068703,0,20,4,50,43.38,49.24,57.06,56.84,0.0,0.0,0.0,0.0
176,36293,56.31,52.36018664355605,0.766215735294086,0,19,4,50,62.55,60.85,54.88,46.97,0.0,0.0,0.0,0.0
177,33875,40.83,49.47127291430562,0.8280723044964142,0,25,4,50,38.71,36.91,42.46,45.24,0.0,0.0,0.0,0.0
178,35487,56.42,49.23964149253527,0.7591819816421916,0,21,4,50,48.39,55.97,61.55,59.76,0.0,0.0,0.0,0.0
179,35487,49.0,47.90703929394186,0.8754910298173636,0,21,4,50,49.42,50.81,49.13,46.63,0.0,0.0,0.0,0.0
180,37099,60.1,48.52718202063508,0.9043434636095958,0,17,4,50,55.19,61.53,68.12,55.56,0.0,0.0,0.0,0.0
181,34278,61.48,48.20500604149547,0.8552852159707242,0,24,4,50,66.07,62.79,53.41,63.65,0.0,0.0,0.0,0.0
182,35487,48.95,51.18189855403492,0.864208433771159,0,21,4,50,52.18,47.36,46.01,50.25,0.0,0.0,0.0,0.0
183,35890,55.79,49.465537645161575,0.8626332716467278,0,20,4,50,51.42,57.69,56.53,57.52,0.0,0.0,0.0,0.0
184,33875,56.62,52.17316887400748,0.8539790955659043,0,25,4,50,51.45,51.18,60.31,63.55,0.0,0.0,0.0,0.0
185,35890,48.18,49.86598791247311,0.8438329167543613,0,20,4,50,51.35,47.09,52.21,42.08,0.0,0.0,0.0,0.0
186,36696,48.63,51.7159987596146,0.8677403369597858,0,18,4,50,45.7,45.58,46.6,56.63,0.0,0.0,0.0,0.0
187,34278,59.65,50.28246964106375,0.8949409081002473,0,24,4,50,55.17,55.21,66.11,62.12,0.0,0.0,0.0,0.0
188,34681,55.58,51.16989455021344,0.8787365772763932,0,23,4,50,55.04,57.42,58.66,51.21,0.0,0.0,0.0,0.0
189,36696,39.84,50.00943191404205,0.8320592067960584,0,18,4,50,37.27,39.92,35.69,46.5,0.0,0.0,0.0,0.0
190,33875,56.26,47.618143537157,0.86862153553057,0,25,4,50,54.22,52.72,60.03,58.05,0.0,0.0,0.0,0.0
191,37502,73.29,51.34259759409224,0.890685393476932,0,16,4,50,72.3,79.11,68.3,73.47,0.0,0.0,0.0,0.0
192,35084,40.38,49.75757751152656,0.8499234415645135,0,22,4,50,38.01,38.05,45.63,39.81,0.0,0.0,0.0,0.0
193,35890,37.4,51.23552842451897,0.8756504084253449,0,20,4,50,38.12,32.72,42.7,36.04,0.0,0.0,0.0,0.0
194,33875,44.44,48.33065526767171,0.8601104982778447,0,25,4,50,43.62,42.9,41.53,49.73,0.0,0.0,0.0,0.0
195,33875,49.06,52.64492868454677,0.9551138612706216,0,25,4,50,46.52,48.76,46.32,54.62,0.0,0.0,0.0,0.0
196,37502,55.46,46.153076850131285,0.9035319586594832,0,16,4,50,58.24,55.03,52.85,55.74,0.0,0.0,0.0,0.0
197,35487,45.53,49.87914394058668,0.942106163931662,0,21,4,50,42.56,49.23,51.32,39.01,0.0,0.0,0.0,0.0
198,35890,55.68,50.54537205544708,0.8770679993140861,0,20,4,50,51.07,56.07,55.12,60.45,0.0,0.0,0.0,0.0
199,33875,68.35,50.45959036757468,0.8525939472382016,0,25,4,50,63.28,70.07,62.3,77.76,0.0,0.0,0.0,0.0
200,33875,44.1,50.48003099918983,0.8328597774303901,0,25,4,50,40.59,47.18,42.0,46.64,0.0,0.0,0.0,0.0
201,33875,66.6,51.11629392166584,0.8579211412445656,0,25,4,50,71.56,64.68,57.25,72.89,0.0,0.0,0.0,0.0
202,36293,58.1,49.67679083034791,0.8487102835184781,0,19,4,50,57.16,56.24,63.55,55.46,0.0,0.0,0.0,0.0
203,35084,43.42,50.46718103341052,0.8180275417047205,0,22,4,50,48.25,44.33,36.09,45.0,0.0,0.0,0.0,0.0
204,35890,62.12,52.93761500413412,0.8366870661256223,0,20,4,50,66.05,61.11,56.63,64.69,0.0,0.0,0.0,0.0
205,34278,45.58,50.90280670313704,0.7479883417972074,0,24,4,50,42.48,45.33,47.28,47.22,0.0,0.0,0.0,0.0
206,34681,47.08,50.3340679486499,0.8363879261383138,0,23,4,50,47.07,47.99,46.82,46.42,0.0,0.0,0.0,0.0
207,36293,43.7,49.81937716400297,0.8726989760949645,0,19,4,50,44.7,41.5,47.83,40.79,0.0,0.0,0.0,0.0
208,37099,41.37,49.91019444426471,0.8319709681854617,0,17,4,50,43.56,40.49,37.14,44.28,0.0,0.0,0.0,0.0
209,33875,56.69,50.89619518090456,0.8666850685951172,0,25,4,50,50.65,64.38,51.26,60.47,0.0,0.0,0.0,0.0
