Generación,Fitness Global,CPU (%),Memoria (%),Tiempo (s),Goles Favor,Goles Contra,CPUs (configurados),Population Size,Core0 (%),Core1 (%),Core2 (%),Core3 (%),Core4 (%),Core5 (%),Core6 (%),Core7 (%)
29,33875,54.49,53.119521951333006,0.6407929145013597,0,25,6,100,61.91,45.84,48.24,51.81,61.09,58.05,0.0,0.0
30,33875,66.93,53.91887802769632,0.7409652642722013,0,25,6,100,74.51,70.42,67.78,67.26,60.47,61.16,0.0,0.0
31,33875,70.95,52.10588792429053,0.7874709269294423,0,25,6,100,63.72,79.21,67.31,67.66,72.6,75.21,0.0,0.0
32,34278,79.53,52.259803332212336,0.7070131512319685,0,24,6,100,66.75,86.88,69.49,87.0,84.22,82.82,0.0,0.0
33,33875,70.08,52.062710048005314,0.7294679678986697,0,25,6,100,59.29,74.72,76.51,71.47,70.55,67.95,0.0,0.0
34,33875,59.89,52.51313682938483,0.7905198234237295,0,25,6,100,56.89,67.04,61.68,60.08,50.13,63.5,0.0,0.0
35,33875,76.43,51.91670517146876,0.7801191246976493,0,25,6,100,82.42,83.55,67.52,67.14,85.2,72.74,0.0,0.0
36,33875,65.5,51.51787270028488,0.8408134657435936,0,25,6,100,69.6,55.54,72.41,69.08,64.98,61.37,0.0,0.0
37,34681,60.61,51.71407867251519,0.7669367137605589,0,23,6,100,67.83,66.24,52.49,58.31,63.75,55.06,0.0,0.0
38,33875,59.4,52.6629251528563,0.6968589108641823,0,25,6,100,58.4,56.4,66.42,55.42,53.69,66.08,0.0,0.0
39,33875,81.04,53.27095411164004,0.6738103461105389,0,25,6,100,80.32,89.06,79.43,89.34,74.53,73.54,0.0,0.0
40,34278,67.97,51.6788560548866,0.7081960287266679,0,24,6,100,56.24,78.56,64.46,69.32,71.6,67.66,0.0,0.0
41,33875,42.74,52.98414322191376,0.6958515529748247,0,25,6,100,47.66,38.24,44.77,35.96,44.96,44.85,0.0,0.0
42,35084,57.46,55.01284895876029,0.7907005840325465,0,22,6,100,62.25,56.68,57.92,58.8,60.72,48.39,0.0,0.0
43,33875,51.31,54.61184562203912,0.6807159629608079,0,25,6,100,50.24,50.86,52.72,54.96,52.86,46.24,0.0,0.0
44,33875,69.32,51.65005564284687,0.7302508097147319,0,25,6,100,76.65,59.21,79.96,73.83,65.13,61.15,0.0,0.0
45,33875,57.5,51.64642705248662,0.7168809272664862,0,25,6,100,50.66,53.2,60.25,58.89,67.56,54.43,0.0,0.0
46,33875,73.26,53.56048934716567,0.7162173243043526,0,25,6,100,66.03,72.29,79.31,72.4,78.64,70.87,0.0,0.0
47,33875,53.96,52.17224140517728,0.7653715136467526,0,25,6,100,53.43,53.22,51.02,58.09,46.57,61.46,0.0,0.0
48,33875,51.47,52.43577080006843,0.7086813493552007,0,25,6,100,50.66,51.19,41.7,53.12,55.87,56.28,0.0,0.0
49,33875,62.04,53.8582090157944,0.8133698052391153,0,25,6,100,65.54,67.14,60.56,59.97,59.28,59.78,0.0,0.0
50,33875,48.41,51.755068825866346,0.7344792018801395,0,25,6,100,45.52,50.69,48.52,53.46,47.4,44.87,0.0,0.0
51,33875,46.78,52.273000318656,0.7817331033725188,0,25,6,100,43.97,46.79,47.86,42.42,52.12,47.51,0.0,0.0
52,33875,60.44,53.970556377823286,0.8315003168183943,0,25,6,100,56.91,57.29,58.28,62.14,58.1,69.94,0.0,0.0
53,33875,62.8,50.7209111215455,0.686344479964314,0,25,6,100,64.56,61.75,60.79,69.97,66.88,52.87,0.0,0.0
54,33875,67.92,53.40825451767668,0.7775020911105973,0,25,6,100,66.89,73.94,61.76,67.95,68.67,68.31,0.0,0.0
55,33875,58.84,53.60172676137408,0.7892174557842757,0,25,6,100,53.33,60.0,64.0,63.99,51.22,60.53,0.0,0.0
56,33875,68.37,53.1527467836624,0.7463179811503127,0,25,6,100,74.38,56.54,62.73,65.86,76.23,74.46,0.0,0.0
57,34681,69.62,52.66783701794085,0.7210401782022355,0,23,6,100,72.32,73.45,69.41,67.23,65.14,70.15,0.0,0.0
58,33875,61.55,54.55724106136599,0.7303930200764528,0,25,6,100,58.85,66.68,57.42,51.94,61.66,72.78,0.0,0.0
59,33875,66.95,52.415842711041776,0.6745638320479274,0,25,6,100,59.99,66.72,73.33,78.19,63.7,59.76,0.0,0.0
60,34278,55.88,52.53761097922533,0.7522461815461932,0,24,6,100,47.29,63.95,52.33,55.22,52.9,63.57,0.0,0.0
61,33875,76.8,52.10461762608746,0.7158612999806683,0,25,6,100,86.87,69.78,81.66,79.08,68.38,75.01,0.0,0.0
62,33875,58.66,52.23347747858988,0.7506246180769338,0,25,6,100,56.72,52.98,61.53,63.83,63.61,53.27,0.0,0.0
63,33875,68.04,54.0010880292418,0.7625874302024446,0,25,6,100,67.23,72.34,67.5,62.85,64.02,74.27,0.0,0.0
64,35084,56.93,51.43887392708607,0.6406188894887221,0,22,6,100,58.22,54.66,63.69,54.77,58.97,51.26,0.0,0.0
65,34278,55.63,52.33761827148751,0.6846114324022036,0,24,6,100,61.02,58.71,51.94,46.66,59.07,56.4,0.0,0.0
66,33875,42.49,52.21037514984297,0.7226370401718644,0,25,6,100,48.38,41.69,41.12,39.47,42.64,41.61,0.0,0.0
67,33875,73.39,53.58064353253496,0.7287773906011861,0,25,6,100,77.82,80.2,79.37,62.83,77.86,62.28,0.0,0.0
68,33875,55.16,53.63223242956102,0.7036003195371809,0,25,6,100,60.08,44.11,52.17,56.39,51.68,66.52,0.0,0.0
69,33875,52.21,53.77205297896603,0.7032625227992367,0,25,6,100,45.68,54.12,56.5,55.74,52.96,48.24,0.0,0.0
70,33875,65.49,53.92010165758855,0.7078822963076168,0,25,6,100,65.44,64.38,69.33,76.7,62.18,54.9,0.0,0.0
71,33875,57.14,54.73876676901685,0.704073655944745,0,25,6,100,59.96,55.63,55.15,48.02,62.05,62.02,0.0,0.0
72,33875,57.25,52.21696581836507,0.716077846099822,0,25,6,100,49.24,55.56,50.61,66.03,63.57,58.51,0.0,0.0
73,34681,45.31,52.6696774449544,0.7075731456893629,0,23,6,100,49.69,41.93,42.82,38.02,51.88,47.5,0.0,0.0
74,34681,53.45,54.59772432768326,0.7253120622567667,0,23,6,100,55.92,46.84,62.56,55.0,44.91,55.45,0.0,0.0
75,33875,66.01,53.50399640821347,0.7427628474823522,0,25,6,100,74.25,54.42,67.52,67.85,67.36,64.67,0.0,0.0
76,33875,66.47,53.73514477256317,0.7297345679595614,0,25,6,100,64.23,58.03,68.49,58.76,74.9,74.39,0.0,0.0
77,33875,60.81,52.794271390432925,0.7825039852010067,0,25,6,100,62.69,50.68,65.46,63.05,54.13,68.87,0.0,0.0
78,33875,40.45,52.7507936301258,0.6836295997364369,0,25,6,100,38.96,38.96,36.01,48.0,35.49,45.28,0.0,0.0
79,33875,60.62,53.53337026712609,0.6798951210351419,0,25,6,100,64.43,56.1,53.24,65.98,67.06,56.92,0.0,0.0
80,33875,62.2,51.6610863780919,0.8252509135971478,0,25,6,100,57.32,59.3,69.73,54.11,67.53,65.2,0.0,0.0
81,33875,66.74,51.996338831079335,0.6390728198820519,0,25,6,100,61.18,69.95,64.22,64.71,71.13,69.24,0.0,0.0
82,34278,66.71,52.940147702004985,0.6975099514110483,0,24,6,100,65.63,72.1,60.41,68.34,70.74,63.04,0.0,0.0
83,33875,70.12,53.850770471845,0.7314220687363608,0,25,6,100,71.19,78.29,77.3,74.35,58.9,60.67,0.0,0.0
84,33875,51.54,54.08719380413445,0.6932683714299828,0,25,6,100,51.38,45.79,46.34,53.35,54.65,57.71,0.0,0.0
85,33875,70.15,53.036499943566376,0.6497760707712675,0,25,6,100,77.26,68.16,67.16,68.45,72.14,67.72,0.0,0.0
86,33875,44.86,52.30188132830307,0.7379639646719697,0,25,6,100,45.03,44.12,45.41,42.91,48.98,42.74,0.0,0.0
87,33875,62.85,51.87804465455344,0.6475156893044838,0,25,6,100,71.15,68.77,64.8,57.38,60.82,54.2,0.0,0.0
88,33875,62.99,52.89602387778088,0.7864019871667788,0,25,6,100,57.01,64.25,54.77,73.74,66.69,61.46,0.0,0.0
89,33875,43.07,52.408317951816784,0.7542371913204063,0,25,6,100,38.7,45.73,37.86,42.37,46.28,47.46,0.0,0.0
90,33875,62.16,51.49826345907281,0.7157637501281758,0,25,6,100,60.58,57.16,55.87,61.67,63.83,73.83,0.0,0.0
91,33875,61.61,52.10396814690577,0.6461226719614219,0,25,6,100,65.1,56.87,64.03,61.05,68.29,54.31,0.0,0.0
92,33875,60.78,54.16685534148259,0.7793898262969379,0,25,6,100,67.03,57.36,69.41,57.73,59.09,54.09,0.0,0.0
93,33875,51.89,52.99296708924569,0.8154192934964617,0,25,6,100,54.68,42.71,57.3,58.44,45.12,53.08,0.0,0.0
94,33875,76.41,51.86785712870487,0.6023410132328633,0,25,6,100,73.38,78.19,72.59,82.71,75.92,75.67,0.0,0.0
95,33875,66.37,52.38985532464183,0.7938586076889326,0,25,6,100,62.32,71.26,61.85,64.8,64.02,73.99,0.0,0.0
96,34681,54.79,51.91613430315674,0.769166390567442,0,23,6,100,58.16,56.29,48.07,45.02,60.76,60.47,0.0,0.0
97,33875,63.07,50.55433957360842,0.659221464865638,0,25,6,100,57.08,58.41,68.06,59.41,60.24,75.21,0.0,0.0
98,33875,60.1,54.02029499225488,0.625227673990258,0,25,6,100,62.16,63.22,62.42,59.09,55.04,58.7,0.0,0.0
99,33875,66.69,53.78048881233129,0.7014895116048514,0,25,6,100,72.85,69.56,62.73,66.54,69.34,59.1,0.0,0.0
100,33875,48.99,53.793944853726096,0.8335852429199325,0,25,6,100,53.75,43.95,54.22,46.84,51.41,43.75,0.0,0.0
101,33875,67.92,53.48697549621747,0.671621925201824,0,25,6,100,68.44,66.75,66.14,62.69,71.09,72.4,0.0,0.0
102,33875,67.19,53.34731341010101,0.7886486785869838,0,25,6,100,68.99,70.37,69.83,68.41,67.24,58.28,0.0,0.0
103,33875,58.18,53.8169614220178,0.6687447082632948,0,25,6,100,54.85,56.17,60.0,62.15,51.26,64.64,0.0,0.0
104,33875,73.36,51.667181954756,0.713544033715132,0,25,6,100,75.16,73.34,76.74,70.98,73.68,70.28,0.0,0.0
105,33875,61.73,52.049613989943474,0.7897898741292702,0,25,6,100,57.34,62.39,66.64,67.67,51.24,65.1,0.0,0.0
106,33875,71.22,52.72770732984675,0.6341596434357873,0,25,6,100,61.48,66.02,76.52,73.32,73.62,76.38,0.0,0.0
107,33875,62.28,53.85313647675799,0.5746382116644303,0,25,6,100,63.67,61.39,63.48,66.26,48.73,70.14,0.0,0.0
108,33875,59.91,53.505195492074975,0.7387591914827062,0,25,6,100,62.19,55.09,64.67,53.24,59.7,64.56,0.0,0.0
109,33875,57.93,52.60727629770383,0.7117144952501219,0,25,6,100,49.6,58.94,61.0,63.73,55.67,58.62,0.0,0.0
110,33875,71.42,54.00658093326495,0.7572468657162821,0,25,6,100,67.17,70.3,71.96,76.96,62.98,79.12,0.0,0.0
111,33875,68.25,51.61851479445369,0.6019807623056288,0,25,6,100,63.94,75.57,72.35,64.64,59.91,73.07,0.0,0.0
112,33875,54.56,54.07004344521944,0.6677941853417347,0,25,6,100,56.03,54.16,52.26,56.67,51.49,56.78,0.0,0.0
113,33875,61.2,53.00904021802362,0.6621717754175225,0,25,6,100,56.95,63.73,61.58,53.25,63.93,67.73,0.0,0.0
114,33875,61.54,53.89296135638332,0.6999564016331251,0,25,6,100,63.44,58.72,62.01,64.36,64.27,56.45,0.0,0.0
115,33875,60.82,51.946982704342346,0.6690217555823842,0,25,6,100,66.7,59.64,62.83,62.46,60.42,52.86,0.0,0.0
116,33875,60.06,51.17208280111457,0.6989999651366002,0,25,6,100,59.61,60.1,61.16,58.44,65.76,55.26,0.0,0.0
117,33875,63.21,52.73277503300544,0.6968585472105023,0,25,6,100,55.44,66.72,62.24,66.02,67.99,60.87,0.0,0.0
118,33875,62.94,53.3905360854373,0.6372432512675313,0,25,6,100,61.92,58.36,57.77,68.42,69.2,61.95,0.0,0.0
119,33875,59.34,50.96620500737242,0.7733124864003097,0,25,6,100,52.36,65.24,52.25,62.5,64.7,58.97,0.0,0.0
120,34278,65.18,51.92363133836966,0.6840562058885048,0,24,6,100,64.47,60.0,62.84,73.22,61.76,68.78,0.0,0.0
121,34681,71.06,54.10364289037517,0.7581248629978775,0,23,6,100,62.65,62.54,80.33,63.02,79.17,78.65,0.0,0.0
122,35487,45.75,53.5790902357658,0.6862851155965487,0,21,6,100,40.2,42.0,50.26,42.39,53.53,46.11,0.0,0.0
123,33875,58.26,52.42800496967594,0.7199561230671105,0,25,6,100,51.74,63.95,55.78,58.51,54.08,65.52,0.0,0.0
124,33875,43.02,53.45063128697642,0.7408016020445571,0,25,6,100,42.02,46.51,46.59,38.07,43.76,41.17,0.0,0.0
125,33875,69.18,50.4667043478538,0.6780712517907617,0,25,6,100,65.45,65.87,69.24,71.03,70.1,73.37,0.0,0.0
126,34278,65.07,52.88555058859856,0.7383696024470937,0,24,6,100,74.32,59.98,70.21,56.26,59.5,70.16,0.0,0.0
127,33875,75.16,51.78481773717689,0.8489043841852907,0,25,6,100,66.58,79.4,71.68,72.42,74.07,86.83,0.0,0.0
128,35084,53.6,52.81952002354427,0.7311922842588874,0,22,6,100,57.61,52.0,53.67,53.99,56.57,47.73,0.0,0.0
129,33875,72.28,52.18580226692768,0.7313759884997463,0,25,6,100,68.76,78.98,77.24,70.04,63.03,75.61,0.0,0.0
130,33875,61.39,51.85278393246041,0.6660479995433932,0,25,6,100,65.06,55.72,66.63,55.11,64.05,61.75,0.0,0.0
131,33875,62.94,54.533837371765046,0.7333899331119974,0,25,6,100,58.33,72.08,62.26,64.46,65.93,54.55,0.0,0.0
132,35890,55.38,54.4058787253579,0.6053383803701596,0,20,6,100,64.27,61.51,50.48,48.28,47.46,60.29,0.0,0.0
133,34278,69.89,52.34163371197035,0.7508952292574395,0,24,6,100,74.03,70.98,61.75,72.9,69.96,69.73,0.0,0.0
134,33875,53.04,52.13977485757373,0.7766800044794806,0,25,6,100,45.07,56.68,46.26,61.4,58.83,50.01,0.0,0.0
135,33875,60.72,53.95095117154182,0.7346004472960505,0,25,6,100,64.68,61.03,60.49,58.9,58.64,60.61,0.0,0.0
136,33875,70.24,53.099884259058335,0.7962656038409162,0,25,6,100,71.51,63.2,82.14,70.49,67.01,67.11,0.0,0.0
137,33875,66.37,55.09325821647671,0.7157099610518015,0,25,6,100,64.81,69.66,75.86,66.67,63.03,58.2,0.0,0.0
138,33875,63.43,52.24159401533157,0.73279111968905,0,25,6,100,59.57,66.03,66.58,61.22,64.27,62.92,0.0,0.0
139,33875,74.0,55.28716410307217,0.7485682602021606,0,25,6,100,77.78,71.12,78.4,68.71,73.03,74.99,0.0,0.0
140,33875,59.14,54.56745155552561,0.6683540270853219,0,25,6,100,52.64,60.39,61.34,64.72,58.76,56.96,0.0,0.0
141,33875,45.78,52.43437452053709,0.7238620169778405,0,25,6,100,47.27,47.44,42.77,42.25,43.09,51.83,0.0,0.0
142,33875,67.75,52.86940580838759,0.6856426482332378,0,25,6,100,59.99,65.15,69.93,70.72,63.14,77.56,0.0,0.0
143,35084,41.66,52.33616099785117,0.6703459407140379,0,22,6,100,38.59,44.67,41.03,39.25,40.91,45.53,0.0,0.0
144,33875,64.09,53.97342651880759,0.7748474503496628,0,25,6,100,60.37,60.85,69.36,65.79,69.41,58.78,0.0,0.0
145,34681,65.04,53.67015654970824,0.8015791380553527,0,23,6,100,68.53,63.73,61.46,69.08,55.62,71.79,0.0,0.0
146,33875,73.73,53.239933692457086,0.7185323506576107,0,25,6,100,75.12,67.18,74.78,70.8,72.68,81.84,0.0,0.0
147,33875,52.24,54.446920611514194,0.8073599568068794,0,25,6,100,53.85,55.36,48.61,50.69,46.2,58.75,0.0,0.0
148,33875,61.07,52.84267001613816,0.7046095285429523,0,25,6,100,59.8,51.44,67.89,61.5,64.18,61.63,0.0,0.0
149,34681,52.68,54.03928156989745,0.7572615847333727,0,23,6,100,52.92,55.58,53.44,53.13,54.23,46.76,0.0,0.0
150,33875,68.27,52.28874078816015,0.7083402554902346,0,25,6,100,74.54,53.89,74.88,63.2,69.17,73.94,0.0,0.0
151,33875,72.74,52.09236277787822,0.7391235179757646,0,25,6,100,84.68,63.53,68.29,66.74,72.45,80.74,0.0,0.0
152,33875,61.91,53.99438786616994,0.690160058006424,0,25,6,100,61.13,71.03,57.7,59.8,69.86,51.94,0.0,0.0
153,33875,64.73,52.66305269625225,0.7284013087241326,0,25,6,100,65.21,66.87,53.67,67.23,70.2,65.2,0.0,0.0
154,33875,54.47,53.07174018837752,0.6087218880792205,0,25,6,100,50.41,53.16,61.58,55.14,56.44,50.1,0.0,0.0
155,33875,60.7,53.75246763444184,0.71799260001851,0,25,6,100,65.89,67.32,52.9,62.25,59.18,56.64,0.0,0.0
156,34681,61.13,53.12262189158266,0.6333500358009205,0,23,6,100,68.53,59.26,64.96,55.44,62.27,56.3,0.0,0.0
157,33875,55.18,50.68606952173171,0.7482855461583787,0,25,6,100,56.06,50.16,59.11,47.26,57.88,60.64,0.0,0.0
158,33875,60.13,55.04514049822564,0.7400920158155724,0,25,6,100,63.68,57.26,63.29,56.09,54.3,66.14,0.0,0.0
159,33875,64.79,54.59798079719733,0.7257590954450666,0,25,6,100,70.26,63.01,59.54,59.92,71.39,64.62,0.0,0.0
160,34278,71.16,54.29835516442126,0.7841241157765759,0,24,6,100,64.71,71.28,58.5,79.72,79.24,73.52,0.0,0.0
161,33875,66.89,52.70337026550055,0.6094727257268369,0,25,6,100,65.6,65.56,62.17,72.47,77.48,58.05,0.0,0.0
162,34278,67.1,51.15394939156991,0.7499200793818744,0,24,6,100,74.29,62.41,69.08,59.25,69.15,68.42,0.0,0.0
163,33875,49.48,53.84918063611846,0.776422575394779,0,25,6,100,56.76,54.28,44.58,52.98,43.4,44.86,0.0,0.0
164,33875,59.09,52.64956887292517,0.7829056135102113,0,25,6,100,51.37,54.33,63.34,61.26,64.09,60.15,0.0,0.0
165,33875,57.77,52.17246981609659,0.6539432412300352,0,25,6,100,56.67,62.95,48.66,51.66,60.84,65.84,0.0,0.0
166,33875,52.54,54.54041891398296,0.6034314885100557,0,25,6,100,52.91,62.56,55.9,43.96,55.2,44.68,0.0,0.0
167,33875,55.23,52.828731970093095,0.7086451172726791,0,25,6,100,55.03,59.93,56.29,57.52,55.5,47.09,0.0,0.0
168,36293,60.64,53.36853695926498,0.7238646308177737,0,19,6,100,47.7,63.92,60.26,63.27,61.05,67.62,0.0,0.0
169,33875,58.26,52.719237632256124,0.7158758520445522,0,25,6,100,52.01,62.84,60.27,51.85,59.04,63.53,0.0,0.0
170,33875,73.92,52.66303791705777,0.6420299457661522,0,25,6,100,77.26,71.87,72.34,71.26,81.32,69.48,0.0,0.0
171,33875,73.52,54.313012304555,0.7354192070813825,0,25,6,100,68.1,83.32,73.72,64.38,68.59,82.98,0.0,0.0
172,35084,52.08,53.42016613056798,0.7457681215858231,0,22,6,100,56.49,54.25,53.53,47.71,45.55,54.93,0.0,0.0
173,33875,63.16,51.914744451796935,0.7668299249370849,0,25,6,100,70.24,59.14,60.34,56.34,73.22,59.68,0.0,0.0
174,33875,76.43,53.69839693940799,0.7561193219085994,0,25,6,100,85.38,70.84,85.64,66.7,76.3,73.7,0.0,0.0
175,33875,65.24,51.307990160010526,0.6935069601852508,0,25,6,100,64.47,63.43,65.2,56.96,76.37,64.99,0.0,0.0
176,33875,63.86,54.31446948668936,0.7724101869735425,0,25,6,100,70.86,59.8,66.39,72.3,54.31,59.51,0.0,0.0
177,33875,57.5,52.88288854655775,0.742341533815028,0,25,6,100,53.1,57.66,59.02,56.53,61.86,56.8,0.0,0.0
178,33875,51.06,51.926273966108575,0.7968345599689375,0,25,6,100,53.91,49.86,47.76,52.4,56.69,45.73,0.0,0.0
179,33875,65.21,54.663627350080894,0.7299292793103345,0,25,6,100,68.09,60.59,73.62,64.26,59.25,65.43,0.0,0.0
180,33875,51.83,54.3114871631996,0.7916922138998652,0,25,6,100,58.28,46.52,56.22,56.95,49.89,43.13,0.0,0.0
181,33875,57.24,53.10214359338787,0.7351908052876872,0,25,6,100,55.55,58.69,54.68,61.06,56.8,56.69,0.0,0.0
182,33875,64.33,53.37397277793648,0.7023511136166779,0,25,6,100,60.6,63.14,57.96,72.51,61.78,69.98,0.0,0.0
183,33875,58.35,52.369294694545765,0.7359914802041903,0,25,6,100,53.98,69.88,61.28,51.24,60.61,53.11,0.0,0.0
184,33875,76.27,54.786237296598735,0.7845647091697255,0,25,6,100,68.49,74.69,81.31,71.9,88.77,72.46,0.0,0.0
185,33875,60.8,53.51014486057121,0.7697710819859684,0,25,6,100,62.14,57.83,60.04,63.1,57.11,64.61,0.0,0.0
186,35084,50.59,52.325105844861326,0.7205103405665428,0,22,6,100,44.45,54.13,56.09,48.86,52.73,47.27,0.0,0.0
187,33875,53.3,53.5125814284538,0.7156147026003175,0,25,6,100,48.54,50.31,55.1,58.76,57.04,50.08,0.0,0.0
188,33875,63.01,53.94402753773839,0.7415183710921791,0,25,6,100,58.63,58.6,70.72,66.04,63.03,61.05,0.0,0.0
189,33875,70.68,51.95006015468673,0.7302313770821546,0,25,6,100,78.02,65.47,74.84,55.43,76.82,73.48,0.0,0.0
190,33875,71.03,52.97112854216577,0.7792601499738911,0,25,6,100,64.61,72.97,76.57,63.95,79.38,68.72,0.0,0.0
191,33875,52.2,53.47124097254679,0.6137355855783242,0,25,6,100,57.0,55.21,46.19,54.25,52.57,47.97,0.0,0.0
192,33875,69.63,54.5560104829612,0.7577808960816457,0,25,6,100,70.99,75.25,67.33,66.43,77.13,60.65,0.0,0.0
193,35487,59.65,53.08151458555519,0.5877455059096813,0,21,6,100,55.88,62.58,65.55,63.72,55.89,54.28,0.0,0.0
194,33875,72.03,53.42474672741707,0.7049300316947757,0,25,6,100,73.56,77.43,62.93,73.05,66.09,79.13,0.0,0.0
195,33875,68.45,52.67966191303667,0.5946650985925437,0,25,6,100,66.63,63.57,75.53,81.2,62.19,61.6,0.0,0.0
196,33875,48.6,51.44381002850752,0.7548780791333787,0,25,6,100,51.89,53.21,47.26,46.97,43.03,49.25,0.0,0.0
197,33875,63.89,54.42871800389637,0.7796567117552906,0,25,6,100,66.77,57.13,66.11,67.63,61.73,63.98,0.0,0.0
198,33875,71.36,53.4272284707175,0.689826202237014,0,25,6,100,77.62,64.77,74.47,77.81,68.74,64.74,0.0,0.0
199,33875,62.63,53.15672122623401,0.7687627430779904,0,25,6,100,68.3,56.1,61.81,62.79,62.51,64.27,0.0,0.0
200,33875,72.07,53.44335641932425,0.5981261951684849,0,25,6,100,65.93,76.77,75.46,70.11,68.54,75.62,0.0,0.0
201,33875,61.42,53.31474994559029,0.6552381355049424,0,25,6,100,67.98,61.97,58.18,53.88,70.6,55.91,0.0,0.0
202,33875,62.2,54.67793906580621,0.7040496550849834,0,25,6,100,63.05,68.24,60.45,62.01,61.49,57.93,0.0,0.0
203,33875,59.02,50.51678277494049,0.6924822701598367,0,25,6,100,59.42,58.69,55.08,56.21,60.04,64.7,0.0,0.0
204,33875,49.76,53.09216398566792,0.6810922974127314,0,25,6,100,54.85,53.43,50.32,49.93,44.98,45.07,0.0,0.0
205,34681,63.79,53.01432211691423,0.6172769511031602,0,23,6,100,60.87,69.84,73.25,55.58,65.6,57.61,0.0,0.0
206,33875,63.86,52.18966997542024,0.687313985236796,0,25,6,100,57.48,57.94,74.71,62.15,57.35,73.52,0.0,0.0
207,34278,50.41,54.1903838198424,0.7078302159585939,0,24,6,100,43.43,59.98,48.64,48.43,47.18,54.8,0.0,0.0
208,33875,57.84,52.26020843120149,0.7624805778928543,0,25,6,100,54.02,51.92,55.96,63.56,55.88,65.67,0.0,0.0
