Generación,Fitness Promedio,Mejor Fitness,Cromosoma
21,689.59,882.96,7.26, 0.40, 7.15, 8.38, 6.86, 1.87, 9.34, 1.15, 7.00, 0.68, 2.50, 0.67, 7.92, 0.66, 2.47, 3.29, 5.57, 4.96, 1.86, 3.23, 0.11, 4.78, 2.14, 7.60, 2.34, 8.86, 1.57, 7.96, 1.19, 3.41, 5.05, 5.08, 7.27, 3.46, 9.27, 7.70, 5.02, 8.27, 1.52, 5.99, 3.07, 4.55, 6.01, 7.92, 3.11, 1.38, 9.39, 0.04, 8.01, 4.26
22,671.59,882.96,7.26, 0.40, 7.15, 8.38, 6.86, 1.87, 9.34, 1.15, 7.00, 0.68, 2.50, 0.67, 7.92, 0.66, 2.47, 3.29, 5.57, 4.96, 1.86, 3.23, 0.11, 4.78, 2.14, 7.60, 2.34, 8.86, 1.57, 7.96, 1.19, 3.41, 5.05, 5.08, 7.27, 3.46, 9.27, 7.70, 5.02, 8.27, 1.52, 5.99, 3.07, 4.55, 6.01, 7.92, 3.11, 1.38, 9.39, 3.21, 8.01, 8.80
23,653.80,885.00,7.10, 0.40, 8.84, 4.69, 6.86, 2.30, 9.34, 4.98, 7.00, 5.26, 2.50, 0.67, 9.32, 9.50, 4.62, 9.30, 6.63, 4.96, 6.02, 0.64, 8.81, 3.14, 2.14, 8.66, 4.44, 6.93, 9.50, 0.75, 5.04, 9.33, 1.58, 2.77, 3.93, 9.08, 3.54, 7.70, 9.71, 4.21, 1.52, 5.03, 0.02, 3.46, 7.83, 8.88, 3.11, 8.54, 2.44, 3.80, 8.66, 1.53
24,613.09,882.96,7.26, 0.40, 7.15, 8.38, 6.86, 1.87, 9.34, 1.15, 7.00, 0.68, 2.50, 0.67, 7.92, 0.66, 2.47, 3.29, 5.57, 4.96, 1.86, 3.23, 0.11, 4.78, 2.14, 7.60, 2.34, 8.86, 1.57, 7.96, 1.19, 3.41, 5.05, 5.08, 7.27, 3.46, 9.27, 7.70, 5.02, 8.27, 1.52, 5.99, 3.07, 4.55, 6.01, 7.92, 3.11, 1.38, 9.39, 3.21, 8.01, 8.80
25,364.50,720.00,6.81, 7.04, 3.79, 7.46, 8.71, 1.87, 4.94, 1.15, 7.00, 6.03, 3.32, 5.62, 7.40, 0.66, 1.51, 0.34, 3.34, 1.63, 0.38, 3.23, 0.11, 6.36, 6.48, 5.65, 2.34, 9.34, 4.86, 1.72, 9.27, 4.30, 1.18, 5.08, 4.00, 1.57, 4.43, 4.97, 5.02, 8.27, 2.16, 1.36, 4.84, 9.24, 6.01, 5.39, 3.11, 4.04, 7.53, 9.57, 8.01, 8.02
26,423.00,720.00,7.94, 6.49, 5.99, 7.96, 4.45, 2.30, 10.00, 4.98, 7.00, 9.03, 2.50, 0.15, 4.70, 9.50, 5.85, 0.95, 5.30, 9.16, 6.02, 0.64, 5.80, 6.76, 8.69, 9.82, 3.84, 7.51, 7.83, 3.88, 9.22, 4.53, 0.97, 3.21, 6.51, 9.80, 7.98, 0.17, 3.90, 9.77, 1.52, 0.75, 7.74, 1.39, 5.35, 8.88, 0.35, 8.54, 6.33, 1.24, 9.31, 1.53
27,486.50,800.00,5.79, 7.90, 4.21, 7.56, 2.77, 0.01, 4.73, 7.74, 3.05, 9.04, 9.25, 6.53, 4.70, 8.41, 5.85, 9.14, 8.82, 8.76, 0.38, 3.23, 0.11, 6.36, 6.48, 5.65, 2.34, 9.34, 4.86, 1.72, 9.27, 4.30, 1.18, 5.08, 6.51, 9.80, 7.98, 0.17, 3.90, 9.77, 1.52, 0.75, 7.74, 1.39, 5.35, 8.88, 8.05, 8.54, 8.64, 8.75, 6.80, 1.53
28,588.50,885.00,7.94, 6.49, 5.99, 7.96, 4.45, 2.30, 10.00, 4.98, 7.00, 9.03, 2.50, 0.15, 4.70, 9.50, 5.85, 0.95, 5.30, 9.16, 6.02, 0.64, 5.80, 6.76, 8.69, 9.82, 2.34, 9.34, 4.86, 8.61, 8.16, 7.56, 6.79, 0.98, 6.51, 9.80, 0.02, 6.63, 3.90, 9.77, 1.37, 0.75, 7.74, 2.78, 1.16, 2.50, 8.05, 3.38, 8.64, 7.31, 7.73, 9.37
29,538.50,845.00,7.94, 6.49, 5.99, 7.96, 4.45, 2.30, 10.00, 4.98, 7.00, 9.03, 2.50, 0.15, 4.70, 9.50, 5.85, 8.84, 0.78, 3.37, 0.38, 3.23, 0.11, 4.31, 7.35, 9.82, 2.01, 7.54, 2.60, 1.88, 9.22, 4.97, 0.97, 0.02, 4.82, 9.74, 3.50, 8.39, 0.18, 2.60, 2.10, 5.37, 9.08, 8.15, 1.37, 1.06, 5.36, 9.34, 8.60, 6.18, 2.04, 4.61
30,604.50,865.00,7.94, 6.49, 4.79, 4.95, 8.47, 8.75, 6.51, 7.48, 8.45, 0.48, 8.78, 0.58, 0.19, 4.45, 6.97, 0.95, 9.90, 8.30, 9.32, 4.80, 4.83, 6.76, 7.88, 9.82, 3.84, 6.39, 0.86, 1.88, 9.22, 4.53, 0.97, 0.02, 4.82, 9.74, 3.50, 0.17, 2.30, 2.60, 7.97, 5.37, 7.74, 1.39, 2.89, 1.06, 8.05, 6.45, 0.38, 8.65, 7.57, 7.80
31,642.50,925.00,0.19, 1.57, 8.28, 6.30, 2.69, 6.58, 0.09, 7.48, 8.45, 0.48, 8.78, 0.15, 4.70, 9.50, 5.85, 7.91, 9.90, 8.30, 9.32, 4.80, 4.83, 6.76, 7.88, 9.82, 3.84, 6.39, 0.86, 1.88, 9.22, 4.53, 0.97, 0.02, 4.82, 9.74, 3.50, 0.17, 2.30, 2.60, 7.97, 5.37, 7.74, 1.39, 2.89, 1.06, 8.05, 6.45, 0.38, 8.65, 7.57, 7.80
32,509.09,925.00,0.19, 1.57, 8.28, 6.30, 2.69, 6.58, 0.09, 7.48, 8.45, 0.48, 8.78, 0.15, 4.70, 9.50, 5.85, 7.91, 9.90, 8.30, 9.32, 4.80, 4.83, 6.76, 7.88, 9.82, 3.84, 6.39, 0.86, 1.88, 9.22, 4.53, 0.97, 0.02, 4.82, 9.74, 3.50, 0.17, 2.30, 2.60, 7.97, 5.37, 7.74, 1.39, 2.89, 1.06, 8.05, 6.45, 0.38, 8.65, 7.57, 7.80
33,640.50,925.00,0.19, 1.57, 8.28, 6.30, 2.69, 6.58, 0.09, 7.48, 8.45, 0.48, 8.78, 0.15, 4.70, 9.50, 5.85, 7.91, 9.90, 8.30, 9.32, 4.80, 4.83, 6.76, 7.88, 9.82, 3.84, 6.39, 0.86, 1.88, 9.22, 4.53, 0.97, 0.02, 4.82, 9.74, 3.50, 0.17, 2.30, 2.60, 7.97, 5.37, 7.74, 1.39, 2.89, 1.06, 8.05, 6.45, 0.38, 8.65, 7.57, 7.80
34,808.30,925.00,0.19, 1.57, 8.28, 6.30, 2.69, 6.58, 0.09, 7.48, 8.45, 0.48, 8.78, 0.15, 4.70, 9.50, 5.85, 7.91, 9.90, 8.30, 9.32, 4.80, 4.83, 6.76, 7.88, 9.82, 3.84, 6.39, 0.86, 1.88, 9.22, 4.53, 0.97, 0.02, 4.82, 9.74, 3.50, 0.17, 2.30, 2.60, 7.97, 5.37, 7.74, 1.39, 2.89, 1.06, 8.05, 6.45, 0.38, 8.65, 7.57, 7.80
35,657.80,925.00,0.19, 1.57, 8.28, 6.30, 2.69, 6.58, 0.09, 7.48, 8.45, 0.48, 8.78, 0.15, 4.70, 9.50, 5.85, 7.91, 9.90, 8.30, 9.32, 4.80, 4.83, 6.76, 7.88, 9.82, 3.84, 6.39, 0.86, 1.88, 9.22, 4.53, 0.97, 0.02, 4.82, 9.74, 3.50, 0.17, 2.30, 2.60, 7.97, 5.37, 7.74, 1.39, 2.89, 1.06, 8.05, 6.45, 0.38, 8.65, 7.57, 7.80
36,835.50,965.00,0.19, 1.57, 8.28, 6.30, 2.69, 6.58, 0.09, 7.48, 8.45, 0.48, 8.78, 0.15, 4.70, 9.50, 5.85, 7.91, 9.90, 8.30, 9.32, 4.80, 4.83, 6.76, 7.88, 9.82, 3.84, 6.39, 0.86, 1.88, 9.22, 4.53, 0.97, 0.02, 4.82, 9.74, 3.50, 0.17, 2.30, 2.60, 7.97, 5.37, 7.74, 7.30, 2.89, 2.24, 9.59, 6.45, 5.20, 8.65, 1.66, 7.80
37,857.30,965.00,0.19, 1.57, 8.28, 6.30, 2.69, 6.58, 0.09, 7.48, 8.45, 0.48, 8.78, 0.15, 4.70, 9.50, 5.85, 7.91, 9.90, 8.30, 9.32, 4.80, 4.83, 6.76, 7.88, 9.82, 3.84, 6.39, 0.86, 1.88, 9.22, 4.53, 0.97, 0.02, 4.82, 9.74, 3.50, 0.17, 2.30, 2.60, 7.97, 5.37, 7.74, 7.30, 2.89, 2.24, 9.59, 6.45, 5.20, 8.65, 1.66, 7.80
38,755.30,945.00,0.19, 1.57, 7.83, 6.30, 2.69, 6.58, 0.09, 7.48, 8.45, 0.48, 8.78, 0.15, 4.70, 9.50, 5.85, 7.91, 9.90, 8.30, 9.32, 4.80, 4.83, 6.76, 7.88, 9.82, 3.84, 2.24, 2.27, 1.88, 8.86, 6.62, 0.72, 0.02, 8.85, 5.72, 3.50, 0.17, 2.30, 2.60, 7.97, 5.37, 7.74, 1.39, 2.89, 1.06, 8.05, 6.45, 0.38, 8.65, 7.57, 7.80
39,795.00,965.00,0.19, 1.57, 8.28, 6.30, 2.69, 6.58, 0.09, 7.48, 8.45, 0.48, 8.78, 0.15, 4.70, 9.50, 5.85, 4.84, 9.90, 6.75, 1.87, 8.35, 8.55, 4.58, 3.10, 3.13, 8.83, 6.67, 2.27, 8.52, 3.75, 6.18, 0.72, 1.29, 5.69, 4.94, 8.78, 1.69, 3.22, 1.06, 8.53, 5.37, 1.38, 1.39, 2.89, 4.04, 4.42, 2.25, 9.83, 6.41, 2.58, 7.80
40,633.00,965.00,0.19, 1.57, 8.28, 6.30, 2.69, 6.58, 0.09, 7.48, 8.45, 0.48, 8.78, 0.15, 4.70, 9.50, 5.85, 4.84, 9.90, 6.75, 1.87, 8.35, 8.55, 4.58, 3.10, 3.13, 8.83, 6.67, 2.27, 8.52, 3.75, 6.18, 0.72, 1.29, 5.69, 4.94, 8.78, 1.69, 3.22, 1.06, 8.53, 5.37, 1.38, 1.39, 2.89, 4.04, 4.42, 2.25, 9.83, 6.41, 2.58, 7.80
41,719.80,965.00,0.19, 1.57, 8.28, 6.30, 2.69, 6.58, 0.09, 7.48, 8.45, 0.48, 8.78, 0.15, 4.70, 9.50, 5.85, 4.84, 9.90, 6.75, 1.87, 8.35, 8.55, 4.58, 3.10, 3.13, 8.83, 6.67, 2.27, 8.52, 3.75, 6.18, 0.72, 1.29, 5.69, 4.94, 8.78, 1.69, 3.22, 1.06, 8.53, 5.37, 1.38, 1.39, 2.89, 4.04, 4.42, 2.25, 9.83, 6.41, 2.58, 7.80
42,761.30,1102.96,0.19, 1.57, 8.28, 6.30, 2.69, 6.58, 0.09, 7.48, 8.45, 0.48, 8.78, 0.15, 0.71, 0.12, 7.16, 7.18, 1.63, 5.14, 0.57, 8.35, 8.55, 4.58, 6.16, 4.07, 5.63, 6.67, 1.30, 8.83, 6.01, 6.18, 0.72, 1.46, 5.69, 4.94, 3.44, 1.69, 0.48, 4.06, 0.99, 5.34, 1.38, 1.39, 2.89, 4.04, 9.89, 1.32, 9.83, 6.41, 9.76, 9.18
43,753.09,1102.96,0.19, 1.57, 8.28, 6.30, 2.69, 6.58, 0.09, 7.48, 8.45, 0.48, 8.78, 0.15, 0.71, 0.12, 7.16, 7.18, 1.63, 5.14, 0.57, 8.35, 8.55, 4.58, 6.16, 4.07, 5.63, 6.67, 1.30, 8.83, 6.01, 6.18, 0.72, 1.46, 5.69, 4.94, 3.44, 1.69, 0.48, 4.06, 0.99, 5.34, 1.38, 1.39, 2.89, 4.04, 9.89, 1.32, 9.83, 6.41, 9.76, 9.18
44,821.59,1102.96,0.19, 9.25, 9.39, 6.30, 1.19, 3.94, 4.74, 7.89, 1.45, 0.48, 8.78, 0.15, 0.71, 0.12, 7.16, 7.18, 1.63, 5.14, 0.57, 8.35, 8.55, 4.58, 6.16, 4.07, 5.63, 6.67, 1.30, 8.83, 6.01, 6.18, 0.72, 1.46, 5.69, 4.94, 3.44, 1.69, 0.48, 4.06, 0.99, 5.34, 1.38, 1.39, 2.89, 1.06, 8.05, 6.45, 0.38, 8.65, 7.57, 7.80
45,804.59,1102.96,0.19, 1.57, 8.28, 6.30, 2.69, 6.58, 4.74, 7.89, 1.45, 0.48, 8.78, 0.15, 0.71, 0.12, 7.16, 7.18, 1.63, 5.14, 0.57, 8.35, 8.55, 4.58, 6.16, 4.07, 5.63, 6.67, 1.30, 8.83, 6.01, 6.18, 0.72, 1.46, 5.69, 4.94, 3.44, 1.69, 0.48, 4.06, 0.99, 5.34, 1.38, 1.39, 2.89, 1.06, 8.05, 6.45, 0.38, 8.65, 7.57, 7.80
46,808.39,1102.96,0.19, 1.57, 8.28, 6.30, 2.69, 6.58, 4.74, 7.89, 1.45, 0.48, 8.78, 0.15, 0.71, 0.12, 7.16, 7.18, 1.63, 5.14, 0.57, 8.35, 8.55, 4.58, 6.16, 4.07, 5.63, 6.67, 1.30, 8.83, 6.01, 6.18, 0.72, 1.46, 5.69, 4.94, 3.44, 1.69, 0.48, 4.06, 0.99, 5.34, 1.38, 1.39, 2.89, 1.06, 8.05, 6.45, 0.38, 8.65, 7.57, 7.80
47,746.09,902.96,0.19, 9.25, 9.39, 6.30, 1.19, 3.94, 4.74, 7.89, 1.45, 0.48, 8.78, 0.15, 0.71, 0.12, 7.16, 0.72, 8.50, 3.81, 0.57, 3.35, 8.55, 1.14, 3.46, 8.42, 6.37, 0.67, 9.72, 8.83, 6.01, 6.18, 0.72, 4.21, 5.69, 9.64, 7.00, 3.07, 0.48, 5.53, 0.39, 7.31, 1.38, 2.96, 2.89, 1.06, 8.05, 1.30, 1.75, 3.24, 7.57, 3.03
48,794.30,985.00,0.19, 7.20, 7.63, 5.91, 1.10, 9.43, 9.38, 4.82, 7.52, 0.61, 2.14, 0.15, 3.37, 6.55, 3.21, 9.40, 8.50, 3.81, 0.57, 3.35, 8.55, 1.14, 3.46, 8.42, 6.37, 0.67, 9.72, 8.83, 6.01, 6.18, 0.72, 4.21, 5.69, 9.64, 7.00, 3.07, 0.48, 5.53, 0.99, 5.34, 1.38, 1.39, 2.89, 4.04, 2.82, 3.02, 6.09, 1.52, 2.97, 1.25
49,811.89,945.00,0.19, 7.20, 7.63, 5.91, 1.10, 9.43, 9.38, 4.82, 7.52, 0.61, 2.14, 0.15, 3.37, 6.55, 3.21, 9.40, 8.50, 3.81, 0.57, 3.35, 8.55, 1.14, 3.46, 8.42, 6.37, 0.67, 9.72, 8.83, 6.01, 6.18, 6.14, 4.21, 10.00, 9.64, 5.40, 3.07, 1.75, 5.53, 3.03, 5.34, 3.63, 1.39, 2.89, 0.95, 0.34, 8.84, 9.61, 6.82, 1.47, 5.35
50,754.39,962.96,0.38, 9.25, 9.39, 5.29, 0.02, 3.94, 6.03, 7.38, 9.20, 0.48, 7.21, 7.69, 4.56, 6.86, 3.30, 9.40, 1.03, 9.31, 9.33, 6.34, 8.71, 0.51, 4.64, 0.72, 4.68, 5.08, 2.55, 8.83, 0.24, 1.89, 0.80, 0.28, 5.41, 7.79, 9.48, 5.54, 1.75, 3.89, 2.45, 8.63, 7.13, 8.12, 2.89, 4.51, 0.34, 8.84, 9.61, 6.82, 1.47, 1.86
51,725.39,942.96,2.57, 0.65, 2.10, 0.56, 9.56, 3.94, 6.08, 9.75, 1.45, 7.35, 9.59, 5.49, 5.22, 6.86, 6.77, 6.73, 1.03, 6.64, 1.82, 6.34, 5.08, 0.36, 4.64, 0.72, 0.77, 6.51, 2.55, 8.83, 0.24, 4.66, 5.35, 0.28, 5.41, 3.61, 4.46, 5.54, 1.75, 1.97, 2.14, 7.52, 6.09, 2.07, 4.15, 4.51, 0.34, 0.75, 9.61, 4.09, 3.18, 9.85
52,742.09,905.00,0.38, 3.95, 9.39, 5.25, 1.19, 5.81, 3.67, 7.89, 9.47, 1.92, 8.78, 8.27, 0.71, 9.84, 1.26, 9.96, 8.50, 3.81, 1.04, 3.35, 8.55, 1.14, 4.64, 0.72, 4.68, 5.08, 2.55, 8.83, 0.24, 1.89, 0.80, 0.28, 5.41, 7.79, 9.48, 3.07, 0.48, 5.53, 0.39, 7.31, 1.38, 2.96, 2.89, 1.06, 8.05, 1.30, 1.75, 3.24, 7.57, 3.03
53,756.80,905.00,0.38, 3.95, 9.39, 5.25, 1.19, 5.81, 3.67, 7.89, 9.47, 1.92, 8.78, 8.27, 0.71, 9.84, 1.26, 9.96, 8.50, 3.81, 1.04, 3.35, 8.55, 1.14, 4.64, 0.72, 4.68, 5.08, 2.55, 8.83, 0.24, 1.89, 0.80, 0.28, 5.41, 7.79, 9.48, 3.07, 0.48, 5.53, 0.39, 7.31, 1.38, 2.96, 2.89, 1.06, 8.05, 1.30, 1.75, 3.24, 7.57, 3.03
